Event,RecordingTimestamp
TRIALID,120361
!E TRIAL_EVENT_VAR fixation,120364
!E TRIAL_EVENT_VAR stimulus_on,121372
!E TRIAL_EVENT_VAR stimulus_off,123378
TRIAL_END,123884
TRIALID,123897
!E TRIAL_EVENT_VAR fixation,123898
!E TRIAL_EVENT_VAR stimulus_on,124906
!E TRIAL_EVENT_VAR stimulus_off,126911
TRIAL_END,127418
TRIALID,127433
!E TRIAL_EVENT_VAR fixation,127434
!E TRIAL_EVENT_VAR stimulus_on,128442
!E TRIAL_EVENT_VAR stimulus_off,130446
TRIAL_END,130953
TRIALID,130969
!E TRIAL_EVENT_VAR fixation,130971
!E TRIAL_EVENT_VAR stimulus_on,131977
!E TRIAL_EVENT_VAR stimulus_off,133983
TRIAL_END,134490
TRIALID,134506
!E TRIAL_EVENT_VAR fixation,134507
!E TRIAL_EVENT_VAR stimulus_on,135515
!E TRIAL_EVENT_VAR stimulus_off,137519
TRIAL_END,138027
TRIALID,138042
!E TRIAL_EVENT_VAR fixation,138044
!E TRIAL_EVENT_VAR stimulus_on,139051
!E TRIAL_EVENT_VAR stimulus_off,141055
TRIAL_END,141563
TRIALID,141579
!E TRIAL_EVENT_VAR fixation,141580
!E TRIAL_EVENT_VAR stimulus_on,142588
!E TRIAL_EVENT_VAR stimulus_off,144593
TRIAL_END,145101
TRIALID,145115
!E TRIAL_EVENT_VAR fixation,145116
!E TRIAL_EVENT_VAR stimulus_on,146123
!E TRIAL_EVENT_VAR stimulus_off,148129
TRIAL_END,148636
TRIALID,156538
!E TRIAL_EVENT_VAR fixation,156540
!E TRIAL_EVENT_VAR stimulus_on,157549
!E TRIAL_EVENT_VAR stimulus_off,159555
TRIAL_END,160062
TRIALID,160078
!E TRIAL_EVENT_VAR fixation,160079
!E TRIAL_EVENT_VAR stimulus_on,161088
!E TRIAL_EVENT_VAR stimulus_off,163093
TRIAL_END,163600
TRIALID,163614
!E TRIAL_EVENT_VAR fixation,163615
!E TRIAL_EVENT_VAR stimulus_on,164624
!E TRIAL_EVENT_VAR stimulus_off,166628
TRIAL_END,167135
TRIALID,167150
!E TRIAL_EVENT_VAR fixation,167152
!E TRIAL_EVENT_VAR stimulus_on,168159
!E TRIAL_EVENT_VAR stimulus_off,170164
TRIAL_END,170672
TRIALID,170687
!E TRIAL_EVENT_VAR fixation,170689
!E TRIAL_EVENT_VAR stimulus_on,171695
!E TRIAL_EVENT_VAR stimulus_off,173700
TRIAL_END,174208
TRIALID,174223
!E TRIAL_EVENT_VAR fixation,174225
!E TRIAL_EVENT_VAR stimulus_on,175231
!E TRIAL_EVENT_VAR stimulus_off,177237
TRIAL_END,177743
TRIALID,177759
!E TRIAL_EVENT_VAR fixation,177761
!E TRIAL_EVENT_VAR stimulus_on,178768
!E TRIAL_EVENT_VAR stimulus_off,180773
TRIAL_END,181280
TRIALID,181295
!E TRIAL_EVENT_VAR fixation,181297
!E TRIAL_EVENT_VAR stimulus_on,182304
!E TRIAL_EVENT_VAR stimulus_off,184310
TRIAL_END,184817
TRIALID,184832
!E TRIAL_EVENT_VAR fixation,184834
!E TRIAL_EVENT_VAR stimulus_on,185840
!E TRIAL_EVENT_VAR stimulus_off,187847
TRIAL_END,188353
TRIALID,188368
!E TRIAL_EVENT_VAR fixation,188370
!E TRIAL_EVENT_VAR stimulus_on,189376
!E TRIAL_EVENT_VAR stimulus_off,191382
TRIAL_END,191889
TRIALID,191905
!E TRIAL_EVENT_VAR fixation,191906
!E TRIAL_EVENT_VAR stimulus_on,192914
!E TRIAL_EVENT_VAR stimulus_off,194919
TRIAL_END,195427
TRIALID,195442
!E TRIAL_EVENT_VAR fixation,195443
!E TRIAL_EVENT_VAR stimulus_on,196450
!E TRIAL_EVENT_VAR stimulus_off,198455
TRIAL_END,198962
TRIALID,198978
!E TRIAL_EVENT_VAR fixation,198984
!E TRIAL_EVENT_VAR stimulus_on,199994
!E TRIAL_EVENT_VAR stimulus_off,202000
TRIAL_END,202507
TRIALID,202514
!E TRIAL_EVENT_VAR fixation,202516
!E TRIAL_EVENT_VAR stimulus_on,203522
!E TRIAL_EVENT_VAR stimulus_off,205528
TRIAL_END,206035
TRIALID,206051
!E TRIAL_EVENT_VAR fixation,206053
!E TRIAL_EVENT_VAR stimulus_on,207059
!E TRIAL_EVENT_VAR stimulus_off,209065
TRIAL_END,209573
TRIALID,213116
!E TRIAL_EVENT_VAR fixation,213117
!E TRIAL_EVENT_VAR stimulus_on,214128
!E TRIAL_EVENT_VAR stimulus_off,216133
TRIAL_END,216639
TRIALID,216657
!E TRIAL_EVENT_VAR fixation,216659
!E TRIAL_EVENT_VAR stimulus_on,217667
!E TRIAL_EVENT_VAR stimulus_off,219673
TRIAL_END,220179
TRIALID,220196
!E TRIAL_EVENT_VAR fixation,220197
!E TRIAL_EVENT_VAR stimulus_on,221205
!E TRIAL_EVENT_VAR stimulus_off,223210
TRIAL_END,223717
TRIALID,223732
!E TRIAL_EVENT_VAR fixation,223734
!E TRIAL_EVENT_VAR stimulus_on,224741
!E TRIAL_EVENT_VAR stimulus_off,226747
TRIAL_END,227254
TRIALID,227269
!E TRIAL_EVENT_VAR fixation,227270
!E TRIAL_EVENT_VAR stimulus_on,228276
!E TRIAL_EVENT_VAR stimulus_off,230282
TRIAL_END,230789
TRIALID,230806
!E TRIAL_EVENT_VAR fixation,230811
!E TRIAL_EVENT_VAR stimulus_on,231821
!E TRIAL_EVENT_VAR stimulus_off,233826
TRIAL_END,234335
TRIALID,234342
!E TRIAL_EVENT_VAR fixation,234343
!E TRIAL_EVENT_VAR stimulus_on,235350
!E TRIAL_EVENT_VAR stimulus_off,237356
TRIAL_END,237863
TRIALID,237877
!E TRIAL_EVENT_VAR fixation,237879
!E TRIAL_EVENT_VAR stimulus_on,238886
!E TRIAL_EVENT_VAR stimulus_off,240892
TRIAL_END,241399
TRIALID,241414
!E TRIAL_EVENT_VAR fixation,241415
!E TRIAL_EVENT_VAR stimulus_on,242423
!E TRIAL_EVENT_VAR stimulus_off,244429
TRIAL_END,244935
TRIALID,244950
!E TRIAL_EVENT_VAR fixation,244952
!E TRIAL_EVENT_VAR stimulus_on,245958
!E TRIAL_EVENT_VAR stimulus_off,247964
TRIAL_END,248471
TRIALID,248487
!E TRIAL_EVENT_VAR fixation,248489
!E TRIAL_EVENT_VAR stimulus_on,249496
!E TRIAL_EVENT_VAR stimulus_off,251502
TRIAL_END,252010
TRIALID,252023
!E TRIAL_EVENT_VAR fixation,252025
!E TRIAL_EVENT_VAR stimulus_on,253033
!E TRIAL_EVENT_VAR stimulus_off,255037
TRIAL_END,255544
TRIALID,255559
!E TRIAL_EVENT_VAR fixation,255561
!E TRIAL_EVENT_VAR stimulus_on,256568
!E TRIAL_EVENT_VAR stimulus_off,258574
TRIAL_END,259081
TRIALID,259096
!E TRIAL_EVENT_VAR fixation,259098
!E TRIAL_EVENT_VAR stimulus_on,260104
!E TRIAL_EVENT_VAR stimulus_off,262111
TRIAL_END,262617
TRIALID,262632
!E TRIAL_EVENT_VAR fixation,262634
!E TRIAL_EVENT_VAR stimulus_on,263641
!E TRIAL_EVENT_VAR stimulus_off,265646
TRIAL_END,266153
TRIALID,271262
!E TRIAL_EVENT_VAR fixation,271263
!E TRIAL_EVENT_VAR stimulus_on,272275
!E TRIAL_EVENT_VAR stimulus_off,274280
TRIAL_END,274787
TRIALID,274807
!E TRIAL_EVENT_VAR fixation,274809
!E TRIAL_EVENT_VAR stimulus_on,275816
!E TRIAL_EVENT_VAR stimulus_off,277822
TRIAL_END,278329
TRIALID,278345
!E TRIAL_EVENT_VAR fixation,278347
!E TRIAL_EVENT_VAR stimulus_on,279355
!E TRIAL_EVENT_VAR stimulus_off,281360
TRIAL_END,281868
TRIALID,281882
!E TRIAL_EVENT_VAR fixation,281884
!E TRIAL_EVENT_VAR stimulus_on,282891
!E TRIAL_EVENT_VAR stimulus_off,284895
TRIAL_END,285403
TRIALID,285418
!E TRIAL_EVENT_VAR fixation,285420
!E TRIAL_EVENT_VAR stimulus_on,286427
!E TRIAL_EVENT_VAR stimulus_off,288433
TRIAL_END,288941
TRIALID,288955
!E TRIAL_EVENT_VAR fixation,288957
!E TRIAL_EVENT_VAR stimulus_on,289963
!E TRIAL_EVENT_VAR stimulus_off,291970
TRIAL_END,292478
TRIALID,292491
!E TRIAL_EVENT_VAR fixation,292493
!E TRIAL_EVENT_VAR stimulus_on,293499
!E TRIAL_EVENT_VAR stimulus_off,295504
TRIAL_END,296012
TRIALID,296028
!E TRIAL_EVENT_VAR fixation,296029
!E TRIAL_EVENT_VAR stimulus_on,297036
!E TRIAL_EVENT_VAR stimulus_off,299041
TRIAL_END,299549
TRIALID,299564
!E TRIAL_EVENT_VAR fixation,299565
!E TRIAL_EVENT_VAR stimulus_on,300572
!E TRIAL_EVENT_VAR stimulus_off,302579
TRIAL_END,303085
TRIALID,303100
!E TRIAL_EVENT_VAR fixation,303101
!E TRIAL_EVENT_VAR stimulus_on,304109
!E TRIAL_EVENT_VAR stimulus_off,306115
TRIAL_END,306621
TRIALID,306637
!E TRIAL_EVENT_VAR fixation,306638
!E TRIAL_EVENT_VAR stimulus_on,307645
!E TRIAL_EVENT_VAR stimulus_off,309652
TRIAL_END,310158
TRIALID,310173
!E TRIAL_EVENT_VAR fixation,310175
!E TRIAL_EVENT_VAR stimulus_on,311182
!E TRIAL_EVENT_VAR stimulus_off,313187
TRIAL_END,313694
TRIALID,313709
!E TRIAL_EVENT_VAR fixation,313711
!E TRIAL_EVENT_VAR stimulus_on,314717
!E TRIAL_EVENT_VAR stimulus_off,316723
TRIAL_END,317231
TRIALID,317246
!E TRIAL_EVENT_VAR fixation,317247
!E TRIAL_EVENT_VAR stimulus_on,318255
!E TRIAL_EVENT_VAR stimulus_off,320261
TRIAL_END,320768
TRIALID,320782
!E TRIAL_EVENT_VAR fixation,320783
!E TRIAL_EVENT_VAR stimulus_on,321792
!E TRIAL_EVENT_VAR stimulus_off,323798
TRIAL_END,324305
