Event,RecordingTimestamp
TRIALID,32600
!E TRIAL_EVENT_VAR fixation,32602
!E TRIAL_EVENT_VAR stimulus_on,33614
!E TRIAL_EVENT_VAR stimulus_off,35619
TRIAL_END,36126
TRIALID,36144
!E TRIAL_EVENT_VAR fixation,36145
!E TRIAL_EVENT_VAR stimulus_on,37152
!E TRIAL_EVENT_VAR stimulus_off,39158
TRIAL_END,39665
TRIALID,39680
!E TRIAL_EVENT_VAR fixation,39682
!E TRIAL_EVENT_VAR stimulus_on,40688
!E TRIAL_EVENT_VAR stimulus_off,42692
TRIAL_END,43199
TRIALID,43216
!E TRIAL_EVENT_VAR fixation,43217
!E TRIAL_EVENT_VAR stimulus_on,44226
!E TRIAL_EVENT_VAR stimulus_off,46231
TRIAL_END,46738
TRIALID,46752
!E TRIAL_EVENT_VAR fixation,46754
!E TRIAL_EVENT_VAR stimulus_on,47760
!E TRIAL_EVENT_VAR stimulus_off,49767
TRIAL_END,50273
TRIALID,50289
!E TRIAL_EVENT_VAR fixation,50290
!E TRIAL_EVENT_VAR stimulus_on,51297
!E TRIAL_EVENT_VAR stimulus_off,53303
TRIAL_END,53809
TRIALID,53825
!E TRIAL_EVENT_VAR fixation,53826
!E TRIAL_EVENT_VAR stimulus_on,54833
!E TRIAL_EVENT_VAR stimulus_off,56838
TRIAL_END,57345
TRIALID,57361
!E TRIAL_EVENT_VAR fixation,57363
!E TRIAL_EVENT_VAR stimulus_on,58370
!E TRIAL_EVENT_VAR stimulus_off,60374
TRIAL_END,60882
TRIALID,60898
!E TRIAL_EVENT_VAR fixation,60899
!E TRIAL_EVENT_VAR stimulus_on,61906
!E TRIAL_EVENT_VAR stimulus_off,63912
TRIAL_END,64418
TRIALID,64433
!E TRIAL_EVENT_VAR fixation,64435
!E TRIAL_EVENT_VAR stimulus_on,65442
!E TRIAL_EVENT_VAR stimulus_off,67446
TRIAL_END,67953
TRIALID,67970
!E TRIAL_EVENT_VAR fixation,67971
!E TRIAL_EVENT_VAR stimulus_on,68978
!E TRIAL_EVENT_VAR stimulus_off,70985
TRIAL_END,71491
TRIALID,71506
!E TRIAL_EVENT_VAR fixation,71508
!E TRIAL_EVENT_VAR stimulus_on,72514
!E TRIAL_EVENT_VAR stimulus_off,74519
TRIAL_END,75026
TRIALID,75042
!E TRIAL_EVENT_VAR fixation,75044
!E TRIAL_EVENT_VAR stimulus_on,76050
!E TRIAL_EVENT_VAR stimulus_off,78055
TRIAL_END,78563
TRIALID,78579
!E TRIAL_EVENT_VAR fixation,78585
!E TRIAL_EVENT_VAR stimulus_on,79596
!E TRIAL_EVENT_VAR stimulus_off,81600
TRIAL_END,82108
TRIALID,82115
