Event,RecordingTimestamp
TRIALID,39165
!E TRIAL_EVENT_VAR fixation,39167
!E TRIAL_EVENT_VAR stimulus_on,40176
!E TRIAL_EVENT_VAR stimulus_off,42181
TRIAL_END,42689
TRIALID,42699
!E TRIAL_EVENT_VAR fixation,42704
!E TRIAL_EVENT_VAR stimulus_on,43715
!E TRIAL_EVENT_VAR stimulus_off,45720
TRIAL_END,46227
TRIALID,46235
!E TRIAL_EVENT_VAR fixation,46236
!E TRIAL_EVENT_VAR stimulus_on,47243
!E TRIAL_EVENT_VAR stimulus_off,49249
TRIAL_END,49756
TRIALID,49771
!E TRIAL_EVENT_VAR fixation,49773
!E TRIAL_EVENT_VAR stimulus_on,50779
!E TRIAL_EVENT_VAR stimulus_off,52784
TRIAL_END,53292
TRIALID,53308
!E TRIAL_EVENT_VAR fixation,53309
!E TRIAL_EVENT_VAR stimulus_on,54316
!E TRIAL_EVENT_VAR stimulus_off,56321
TRIAL_END,56829
TRIALID,56844
!E TRIAL_EVENT_VAR fixation,56846
!E TRIAL_EVENT_VAR stimulus_on,57853
!E TRIAL_EVENT_VAR stimulus_off,59857
TRIAL_END,60364
TRIALID,60380
!E TRIAL_EVENT_VAR fixation,60382
!E TRIAL_EVENT_VAR stimulus_on,61389
!E TRIAL_EVENT_VAR stimulus_off,63394
TRIAL_END,63900
TRIALID,65925
!E TRIAL_EVENT_VAR fixation,65929
!E TRIAL_EVENT_VAR stimulus_on,66942
!E TRIAL_EVENT_VAR stimulus_off,68947
TRIAL_END,69453
TRIALID,69471
!E TRIAL_EVENT_VAR fixation,69472
!E TRIAL_EVENT_VAR stimulus_on,70480
!E TRIAL_EVENT_VAR stimulus_off,72485
TRIAL_END,72992
TRIALID,73007
!E TRIAL_EVENT_VAR fixation,73008
!E TRIAL_EVENT_VAR stimulus_on,74016
!E TRIAL_EVENT_VAR stimulus_off,76022
TRIAL_END,76529
TRIALID,76543
!E TRIAL_EVENT_VAR fixation,76545
!E TRIAL_EVENT_VAR stimulus_on,77552
!E TRIAL_EVENT_VAR stimulus_off,79556
TRIAL_END,80063
TRIALID,80079
!E TRIAL_EVENT_VAR fixation,80081
!E TRIAL_EVENT_VAR stimulus_on,81088
!E TRIAL_EVENT_VAR stimulus_off,83094
TRIAL_END,83601
TRIALID,83616
!E TRIAL_EVENT_VAR fixation,83617
!E TRIAL_EVENT_VAR stimulus_on,84624
!E TRIAL_EVENT_VAR stimulus_off,86630
TRIAL_END,87137
TRIALID,87153
!E TRIAL_EVENT_VAR fixation,87154
!E TRIAL_EVENT_VAR stimulus_on,88162
!E TRIAL_EVENT_VAR stimulus_off,90166
TRIAL_END,90673
TRIALID,90689
!E TRIAL_EVENT_VAR fixation,90690
!E TRIAL_EVENT_VAR stimulus_on,91699
!E TRIAL_EVENT_VAR stimulus_off,93705
TRIAL_END,94212
TRIALID,94225
!E TRIAL_EVENT_VAR fixation,94227
!E TRIAL_EVENT_VAR stimulus_on,95233
!E TRIAL_EVENT_VAR stimulus_off,97237
TRIAL_END,97744
TRIALID,97761
!E TRIAL_EVENT_VAR fixation,97762
!E TRIAL_EVENT_VAR stimulus_on,98770
!E TRIAL_EVENT_VAR stimulus_off,100774
TRIAL_END,101281
TRIALID,101298
!E TRIAL_EVENT_VAR fixation,101299
