Event,RecordingTimestamp
TRIALID,55735
!E TRIAL_EVENT_VAR fixation,55740
!E TRIAL_EVENT_VAR stimulus_on,56750
!E TRIAL_EVENT_VAR stimulus_off,58756
TRIAL_END,59263
TRIALID,59277
!E TRIAL_EVENT_VAR fixation,59279
!E TRIAL_EVENT_VAR stimulus_on,60285
!E TRIAL_EVENT_VAR stimulus_off,62289
TRIAL_END,62797
TRIALID,62813
!E TRIAL_EVENT_VAR fixation,62814
!E TRIAL_EVENT_VAR stimulus_on,63822
!E TRIAL_EVENT_VAR stimulus_off,65827
TRIAL_END,66335
TRIALID,66349
!E TRIAL_EVENT_VAR fixation,66351
!E TRIAL_EVENT_VAR stimulus_on,67358
!E TRIAL_EVENT_VAR stimulus_off,69364
TRIAL_END,69871
TRIALID,69886
!E TRIAL_EVENT_VAR fixation,69887
!E TRIAL_EVENT_VAR stimulus_on,70895
!E TRIAL_EVENT_VAR stimulus_off,72900
TRIAL_END,73407
TRIALID,77126
!E TRIAL_EVENT_VAR fixation,77128
!E TRIAL_EVENT_VAR stimulus_on,78137
!E TRIAL_EVENT_VAR stimulus_off,80143
TRIAL_END,80650
TRIALID,80661
!E TRIAL_EVENT_VAR fixation,80663
!E TRIAL_EVENT_VAR stimulus_on,81669
!E TRIAL_EVENT_VAR stimulus_off,83674
TRIAL_END,84182
TRIALID,84197
!E TRIAL_EVENT_VAR fixation,84198
!E TRIAL_EVENT_VAR stimulus_on,85206
!E TRIAL_EVENT_VAR stimulus_off,87211
TRIAL_END,87719
TRIALID,87733
!E TRIAL_EVENT_VAR fixation,87735
!E TRIAL_EVENT_VAR stimulus_on,88741
!E TRIAL_EVENT_VAR stimulus_off,90746
TRIAL_END,91253
TRIALID,91269
!E TRIAL_EVENT_VAR fixation,91270
!E TRIAL_EVENT_VAR stimulus_on,92279
!E TRIAL_EVENT_VAR stimulus_off,94285
TRIAL_END,94791
TRIALID,94805
!E TRIAL_EVENT_VAR fixation,94807
!E TRIAL_EVENT_VAR stimulus_on,95814
!E TRIAL_EVENT_VAR stimulus_off,97820
TRIAL_END,98326
TRIALID,98341
!E TRIAL_EVENT_VAR fixation,98343
!E TRIAL_EVENT_VAR stimulus_on,99350
!E TRIAL_EVENT_VAR stimulus_off,101355
TRIAL_END,101862
TRIALID,101878
