Event,RecordingTimestamp
TRIALID,48284
!E TRIAL_EVENT_VAR fixation,48286
!E TRIAL_EVENT_VAR stimulus_on,49294
!E TRIAL_EVENT_VAR stimulus_off,51299
TRIAL_END,51806
TRIALID,51820
!E TRIAL_EVENT_VAR fixation,51822
!E TRIAL_EVENT_VAR stimulus_on,52829
!E TRIAL_EVENT_VAR stimulus_off,54834
TRIAL_END,55345
TRIALID,55356
!E TRIAL_EVENT_VAR fixation,55358
!E TRIAL_EVENT_VAR stimulus_on,56366
!E TRIAL_EVENT_VAR stimulus_off,58372
TRIAL_END,58878
TRIALID,58894
!E TRIAL_EVENT_VAR fixation,58901
!E TRIAL_EVENT_VAR stimulus_on,59912
!E TRIAL_EVENT_VAR stimulus_off,61917
TRIAL_END,62424
TRIALID,62443
!E TRIAL_EVENT_VAR fixation,62445
!E TRIAL_EVENT_VAR stimulus_on,63452
!E TRIAL_EVENT_VAR stimulus_off,65457
TRIAL_END,65964
TRIALID,65981
!E TRIAL_EVENT_VAR fixation,65983
!E TRIAL_EVENT_VAR stimulus_on,66991
!E TRIAL_EVENT_VAR stimulus_off,68995
TRIAL_END,69502
TRIALID,69518
!E TRIAL_EVENT_VAR fixation,69520
!E TRIAL_EVENT_VAR stimulus_on,70526
!E TRIAL_EVENT_VAR stimulus_off,72531
TRIAL_END,73039
TRIALID,73054
!E TRIAL_EVENT_VAR fixation,73055
!E TRIAL_EVENT_VAR stimulus_on,74063
!E TRIAL_EVENT_VAR stimulus_off,76067
TRIAL_END,76574
TRIALID,76590
!E TRIAL_EVENT_VAR fixation,76592
!E TRIAL_EVENT_VAR stimulus_on,77598
!E TRIAL_EVENT_VAR stimulus_off,79604
TRIAL_END,80110
TRIALID,80126
!E TRIAL_EVENT_VAR fixation,80128
!E TRIAL_EVENT_VAR stimulus_on,81135
!E TRIAL_EVENT_VAR stimulus_off,83139
TRIAL_END,83647
TRIALID,83663
!E TRIAL_EVENT_VAR fixation,83664
!E TRIAL_EVENT_VAR stimulus_on,84671
