Event,RecordingTimestamp
TRIALID,47624
!E TRIAL_EVENT_VAR fixation,47626
!E TRIAL_EVENT_VAR stimulus_on,48637
!E TRIAL_EVENT_VAR stimulus_off,50641
TRIAL_END,51149
TRIALID,51157
!E TRIAL_EVENT_VAR fixation,51159
!E TRIAL_EVENT_VAR stimulus_on,52165
!E TRIAL_EVENT_VAR stimulus_off,54171
TRIAL_END,54678
TRIALID,54693
!E TRIAL_EVENT_VAR fixation,54695
!E TRIAL_EVENT_VAR stimulus_on,55702
!E TRIAL_EVENT_VAR stimulus_off,57707
TRIAL_END,58214
TRIALID,58229
!E TRIAL_EVENT_VAR fixation,58231
!E TRIAL_EVENT_VAR stimulus_on,59239
!E TRIAL_EVENT_VAR stimulus_off,61245
TRIAL_END,61751
TRIALID,61765
!E TRIAL_EVENT_VAR fixation,61767
!E TRIAL_EVENT_VAR stimulus_on,62774
!E TRIAL_EVENT_VAR stimulus_off,64780
TRIAL_END,65287
TRIALID,65303
!E TRIAL_EVENT_VAR fixation,65308
!E TRIAL_EVENT_VAR stimulus_on,66317
!E TRIAL_EVENT_VAR stimulus_off,68321
TRIAL_END,68828
TRIALID,68838
!E TRIAL_EVENT_VAR fixation,68839
!E TRIAL_EVENT_VAR stimulus_on,69846
!E TRIAL_EVENT_VAR stimulus_off,71853
TRIAL_END,72359
TRIALID,72375
!E TRIAL_EVENT_VAR fixation,72379
!E TRIAL_EVENT_VAR stimulus_on,73389
!E TRIAL_EVENT_VAR stimulus_off,75394
TRIAL_END,75901
TRIALID,75910
!E TRIAL_EVENT_VAR fixation,75911
!E TRIAL_EVENT_VAR stimulus_on,76919
!E TRIAL_EVENT_VAR stimulus_off,78924
TRIAL_END,79431
TRIALID,79446
!E TRIAL_EVENT_VAR fixation,79448
!E TRIAL_EVENT_VAR stimulus_on,80454
!E TRIAL_EVENT_VAR stimulus_off,82460
TRIAL_END,82967
TRIALID,82983
!E TRIAL_EVENT_VAR fixation,82987
!E TRIAL_EVENT_VAR stimulus_on,83996
!E TRIAL_EVENT_VAR stimulus_off,86001
TRIAL_END,86508
TRIALID,86518
!E TRIAL_EVENT_VAR fixation,86520
!E TRIAL_EVENT_VAR stimulus_on,87527
!E TRIAL_EVENT_VAR stimulus_off,89532
TRIAL_END,90039
TRIALID,90055
!E TRIAL_EVENT_VAR fixation,90056
!E TRIAL_EVENT_VAR stimulus_on,91063
!E TRIAL_EVENT_VAR stimulus_off,93068
TRIAL_END,93575
TRIALID,93591
!E TRIAL_EVENT_VAR fixation,93592
!E TRIAL_EVENT_VAR stimulus_on,94599
!E TRIAL_EVENT_VAR stimulus_off,96605
TRIAL_END,97112
TRIALID,97128
!E TRIAL_EVENT_VAR fixation,97131
!E TRIAL_EVENT_VAR stimulus_on,98140
!E TRIAL_EVENT_VAR stimulus_off,100145
TRIAL_END,100653
TRIALID,100663
!E TRIAL_EVENT_VAR fixation,100665
!E TRIAL_EVENT_VAR stimulus_on,101671
!E TRIAL_EVENT_VAR stimulus_off,103676
TRIAL_END,104183
TRIALID,104199
!E TRIAL_EVENT_VAR fixation,104200
!E TRIAL_EVENT_VAR stimulus_on,105209
!E TRIAL_EVENT_VAR stimulus_off,107214
TRIAL_END,107721
TRIALID,107735
!E TRIAL_EVENT_VAR fixation,107736
!E TRIAL_EVENT_VAR stimulus_on,108745
!E TRIAL_EVENT_VAR stimulus_off,110749
TRIAL_END,111256
TRIALID,111271
!E TRIAL_EVENT_VAR fixation,111273
!E TRIAL_EVENT_VAR stimulus_on,112281
!E TRIAL_EVENT_VAR stimulus_off,114285
TRIAL_END,114792
TRIALID,114807
!E TRIAL_EVENT_VAR fixation,114809
!E TRIAL_EVENT_VAR stimulus_on,115816
!E TRIAL_EVENT_VAR stimulus_off,117822
TRIAL_END,118329
TRIALID,118345
!E TRIAL_EVENT_VAR fixation,118351
!E TRIAL_EVENT_VAR stimulus_on,119362
!E TRIAL_EVENT_VAR stimulus_off,121366
TRIAL_END,121874
TRIALID,121895
!E TRIAL_EVENT_VAR fixation,121896
