Event,RecordingTimestamp
TRIALID,73260
!E TRIAL_EVENT_VAR fixation,73262
!E TRIAL_EVENT_VAR stimulus_on,74271
!E TRIAL_EVENT_VAR stimulus_off,76275
TRIAL_END,76783
TRIALID,76790
!E TRIAL_EVENT_VAR fixation,76791
!E TRIAL_EVENT_VAR stimulus_on,77799
!E TRIAL_EVENT_VAR stimulus_off,79804
TRIAL_END,80312
TRIALID,80326
!E TRIAL_EVENT_VAR fixation,80328
!E TRIAL_EVENT_VAR stimulus_on,81335
!E TRIAL_EVENT_VAR stimulus_off,83340
TRIAL_END,83847
TRIALID,83861
!E TRIAL_EVENT_VAR fixation,83863
!E TRIAL_EVENT_VAR stimulus_on,84870
!E TRIAL_EVENT_VAR stimulus_off,86875
TRIAL_END,87382
TRIALID,87397
!E TRIAL_EVENT_VAR fixation,87399
!E TRIAL_EVENT_VAR stimulus_on,88406
!E TRIAL_EVENT_VAR stimulus_off,90411
TRIAL_END,90919
TRIALID,90933
!E TRIAL_EVENT_VAR fixation,90935
!E TRIAL_EVENT_VAR stimulus_on,91942
!E TRIAL_EVENT_VAR stimulus_off,93947
TRIAL_END,94454
TRIALID,94469
!E TRIAL_EVENT_VAR fixation,94471
!E TRIAL_EVENT_VAR stimulus_on,95477
!E TRIAL_EVENT_VAR stimulus_off,97483
TRIAL_END,97990
TRIALID,98005
!E TRIAL_EVENT_VAR fixation,98007
!E TRIAL_EVENT_VAR stimulus_on,99013
!E TRIAL_EVENT_VAR stimulus_off,101019
TRIAL_END,101525
TRIALID,101541
!E TRIAL_EVENT_VAR fixation,101542
!E TRIAL_EVENT_VAR stimulus_on,102550
!E TRIAL_EVENT_VAR stimulus_off,104555
TRIAL_END,105062
TRIALID,105077
!E TRIAL_EVENT_VAR fixation,105082
!E TRIAL_EVENT_VAR stimulus_on,106091
!E TRIAL_EVENT_VAR stimulus_off,108097
TRIAL_END,108604
TRIALID,108613
!E TRIAL_EVENT_VAR fixation,108615
!E TRIAL_EVENT_VAR stimulus_on,109622
!E TRIAL_EVENT_VAR stimulus_off,111626
TRIAL_END,112134
TRIALID,112149
!E TRIAL_EVENT_VAR fixation,112150
!E TRIAL_EVENT_VAR stimulus_on,113158
!E TRIAL_EVENT_VAR stimulus_off,115163
TRIAL_END,115669
TRIALID,115684
!E TRIAL_EVENT_VAR fixation,115686
!E TRIAL_EVENT_VAR stimulus_on,116693
!E TRIAL_EVENT_VAR stimulus_off,118697
TRIAL_END,119205
TRIALID,119221
!E TRIAL_EVENT_VAR fixation,119222
!E TRIAL_EVENT_VAR stimulus_on,120230
!E TRIAL_EVENT_VAR stimulus_off,122235
TRIAL_END,122742
TRIALID,122756
!E TRIAL_EVENT_VAR fixation,122758
!E TRIAL_EVENT_VAR stimulus_on,123765
!E TRIAL_EVENT_VAR stimulus_off,125769
TRIAL_END,126276
TRIALID,126292
!E TRIAL_EVENT_VAR fixation,126293
!E TRIAL_EVENT_VAR stimulus_on,127302
!E TRIAL_EVENT_VAR stimulus_off,129306
TRIAL_END,129813
TRIALID,129828
!E TRIAL_EVENT_VAR fixation,129830
!E TRIAL_EVENT_VAR stimulus_on,130836
!E TRIAL_EVENT_VAR stimulus_off,132842
TRIAL_END,133350
TRIALID,133364
!E TRIAL_EVENT_VAR fixation,133365
!E TRIAL_EVENT_VAR stimulus_on,134373
!E TRIAL_EVENT_VAR stimulus_off,136377
TRIAL_END,136884
TRIALID,145907
!E TRIAL_EVENT_VAR fixation,145909
!E TRIAL_EVENT_VAR stimulus_on,146918
!E TRIAL_EVENT_VAR stimulus_off,148923
TRIAL_END,149430
TRIALID,149441
!E TRIAL_EVENT_VAR fixation,149443
!E TRIAL_EVENT_VAR stimulus_on,150451
!E TRIAL_EVENT_VAR stimulus_off,152457
TRIAL_END,152964
TRIALID,152977
!E TRIAL_EVENT_VAR fixation,152979
!E TRIAL_EVENT_VAR stimulus_on,153987
!E TRIAL_EVENT_VAR stimulus_off,155991
TRIAL_END,156498
TRIALID,156513
!E TRIAL_EVENT_VAR fixation,156515
!E TRIAL_EVENT_VAR stimulus_on,157522
!E TRIAL_EVENT_VAR stimulus_off,159528
TRIAL_END,160036
TRIALID,160050
!E TRIAL_EVENT_VAR fixation,160052
!E TRIAL_EVENT_VAR stimulus_on,161058
!E TRIAL_EVENT_VAR stimulus_off,163063
TRIAL_END,163570
TRIALID,163586
!E TRIAL_EVENT_VAR fixation,163587
!E TRIAL_EVENT_VAR stimulus_on,164594
!E TRIAL_EVENT_VAR stimulus_off,166600
TRIAL_END,167107
TRIALID,167122
!E TRIAL_EVENT_VAR fixation,167124
!E TRIAL_EVENT_VAR stimulus_on,168130
!E TRIAL_EVENT_VAR stimulus_off,170136
TRIAL_END,170643
TRIALID,170659
!E TRIAL_EVENT_VAR fixation,170660
!E TRIAL_EVENT_VAR stimulus_on,171667
!E TRIAL_EVENT_VAR stimulus_off,173674
TRIAL_END,174180
TRIALID,174195
!E TRIAL_EVENT_VAR fixation,174196
!E TRIAL_EVENT_VAR stimulus_on,175203
!E TRIAL_EVENT_VAR stimulus_off,177210
TRIAL_END,177718
TRIALID,177731
!E TRIAL_EVENT_VAR fixation,177733
!E TRIAL_EVENT_VAR stimulus_on,178740
!E TRIAL_EVENT_VAR stimulus_off,180745
TRIAL_END,181252
TRIALID,181267
!E TRIAL_EVENT_VAR fixation,181269
!E TRIAL_EVENT_VAR stimulus_on,182276
!E TRIAL_EVENT_VAR stimulus_off,184281
TRIAL_END,184788
TRIALID,184803
!E TRIAL_EVENT_VAR fixation,184805
!E TRIAL_EVENT_VAR stimulus_on,185813
!E TRIAL_EVENT_VAR stimulus_off,187819
TRIAL_END,188327
TRIALID,188340
!E TRIAL_EVENT_VAR fixation,188342
!E TRIAL_EVENT_VAR stimulus_on,189349
!E TRIAL_EVENT_VAR stimulus_off,191354
TRIAL_END,191861
TRIALID,191876
!E TRIAL_EVENT_VAR fixation,191878
!E TRIAL_EVENT_VAR stimulus_on,192885
!E TRIAL_EVENT_VAR stimulus_off,194890
TRIAL_END,195398
TRIALID,195413
!E TRIAL_EVENT_VAR fixation,195414
!E TRIAL_EVENT_VAR stimulus_on,196422
!E TRIAL_EVENT_VAR stimulus_off,198426
TRIAL_END,198933
TRIALID,198949
!E TRIAL_EVENT_VAR fixation,198950
!E TRIAL_EVENT_VAR stimulus_on,199958
!E TRIAL_EVENT_VAR stimulus_off,201962
TRIAL_END,202477
TRIALID,202485
!E TRIAL_EVENT_VAR fixation,202487
!E TRIAL_EVENT_VAR stimulus_on,203494
!E TRIAL_EVENT_VAR stimulus_off,205500
TRIAL_END,206008
TRIALID,206021
!E TRIAL_EVENT_VAR fixation,206023
!E TRIAL_EVENT_VAR stimulus_on,207029
!E TRIAL_EVENT_VAR stimulus_off,209035
TRIAL_END,209542
TRIALID,219667
!E TRIAL_EVENT_VAR fixation,219671
!E TRIAL_EVENT_VAR stimulus_on,220682
!E TRIAL_EVENT_VAR stimulus_off,222688
TRIAL_END,223195
TRIALID,223203
!E TRIAL_EVENT_VAR fixation,223204
!E TRIAL_EVENT_VAR stimulus_on,224214
!E TRIAL_EVENT_VAR stimulus_off,226219
TRIAL_END,226726
TRIALID,226738
!E TRIAL_EVENT_VAR fixation,226740
!E TRIAL_EVENT_VAR stimulus_on,227748
!E TRIAL_EVENT_VAR stimulus_off,229752
TRIAL_END,230259
TRIALID,230275
!E TRIAL_EVENT_VAR fixation,230276
!E TRIAL_EVENT_VAR stimulus_on,231283
!E TRIAL_EVENT_VAR stimulus_off,233289
TRIAL_END,233796
TRIALID,233811
!E TRIAL_EVENT_VAR fixation,233813
!E TRIAL_EVENT_VAR stimulus_on,234819
!E TRIAL_EVENT_VAR stimulus_off,236825
TRIAL_END,237332
TRIALID,237347
!E TRIAL_EVENT_VAR fixation,237349
!E TRIAL_EVENT_VAR stimulus_on,238357
!E TRIAL_EVENT_VAR stimulus_off,240361
TRIAL_END,240869
TRIALID,240884
!E TRIAL_EVENT_VAR fixation,240885
!E TRIAL_EVENT_VAR stimulus_on,241892
!E TRIAL_EVENT_VAR stimulus_off,243898
TRIAL_END,244406
TRIALID,244419
!E TRIAL_EVENT_VAR fixation,244421
!E TRIAL_EVENT_VAR stimulus_on,245428
!E TRIAL_EVENT_VAR stimulus_off,247435
TRIAL_END,247941
TRIALID,247956
!E TRIAL_EVENT_VAR fixation,247958
!E TRIAL_EVENT_VAR stimulus_on,248965
!E TRIAL_EVENT_VAR stimulus_off,250970
TRIAL_END,251477
TRIALID,251492
!E TRIAL_EVENT_VAR fixation,251493
!E TRIAL_EVENT_VAR stimulus_on,252501
!E TRIAL_EVENT_VAR stimulus_off,254506
TRIAL_END,255013
TRIALID,255028
!E TRIAL_EVENT_VAR fixation,255030
!E TRIAL_EVENT_VAR stimulus_on,256037
!E TRIAL_EVENT_VAR stimulus_off,258043
TRIAL_END,258550
TRIALID,258565
!E TRIAL_EVENT_VAR fixation,258567
!E TRIAL_EVENT_VAR stimulus_on,259573
!E TRIAL_EVENT_VAR stimulus_off,261579
TRIAL_END,262086
TRIALID,262101
!E TRIAL_EVENT_VAR fixation,262103
!E TRIAL_EVENT_VAR stimulus_on,263109
!E TRIAL_EVENT_VAR stimulus_off,265114
TRIAL_END,265622
TRIALID,265638
!E TRIAL_EVENT_VAR fixation,265639
!E TRIAL_EVENT_VAR stimulus_on,266646
!E TRIAL_EVENT_VAR stimulus_off,268651
TRIAL_END,269158
TRIALID,269173
!E TRIAL_EVENT_VAR fixation,269175
!E TRIAL_EVENT_VAR stimulus_on,270182
!E TRIAL_EVENT_VAR stimulus_off,272187
TRIAL_END,272694
TRIALID,272709
!E TRIAL_EVENT_VAR fixation,272711
!E TRIAL_EVENT_VAR stimulus_on,273718
!E TRIAL_EVENT_VAR stimulus_off,275724
TRIAL_END,276231
TRIALID,276246
!E TRIAL_EVENT_VAR fixation,276247
!E TRIAL_EVENT_VAR stimulus_on,277254
!E TRIAL_EVENT_VAR stimulus_off,279260
TRIAL_END,279767
TRIALID,285482
!E TRIAL_EVENT_VAR fixation,285484
!E TRIAL_EVENT_VAR stimulus_on,286495
!E TRIAL_EVENT_VAR stimulus_off,288500
TRIAL_END,289008
TRIALID,289024
!E TRIAL_EVENT_VAR fixation,289029
!E TRIAL_EVENT_VAR stimulus_on,290039
!E TRIAL_EVENT_VAR stimulus_off,292045
TRIAL_END,292551
TRIALID,292559
!E TRIAL_EVENT_VAR fixation,292561
!E TRIAL_EVENT_VAR stimulus_on,293569
!E TRIAL_EVENT_VAR stimulus_off,295574
TRIAL_END,296083
TRIALID,296096
!E TRIAL_EVENT_VAR fixation,296098
!E TRIAL_EVENT_VAR stimulus_on,297104
!E TRIAL_EVENT_VAR stimulus_off,299110
TRIAL_END,299617
TRIALID,299632
!E TRIAL_EVENT_VAR fixation,299634
!E TRIAL_EVENT_VAR stimulus_on,300640
!E TRIAL_EVENT_VAR stimulus_off,302646
TRIAL_END,303154
TRIALID,303168
!E TRIAL_EVENT_VAR fixation,303170
!E TRIAL_EVENT_VAR stimulus_on,304177
!E TRIAL_EVENT_VAR stimulus_off,306184
TRIAL_END,306691
TRIALID,306704
!E TRIAL_EVENT_VAR fixation,306706
!E TRIAL_EVENT_VAR stimulus_on,307713
!E TRIAL_EVENT_VAR stimulus_off,309718
TRIAL_END,310225
TRIALID,310240
!E TRIAL_EVENT_VAR fixation,310242
!E TRIAL_EVENT_VAR stimulus_on,311249
!E TRIAL_EVENT_VAR stimulus_off,313255
TRIAL_END,313763
TRIALID,313777
!E TRIAL_EVENT_VAR fixation,313779
!E TRIAL_EVENT_VAR stimulus_on,314785
!E TRIAL_EVENT_VAR stimulus_off,316790
TRIAL_END,317298
TRIALID,324098
!E TRIAL_EVENT_VAR fixation,324100
!E TRIAL_EVENT_VAR stimulus_on,325111
!E TRIAL_EVENT_VAR stimulus_off,327115
TRIAL_END,327622
TRIALID,327638
!E TRIAL_EVENT_VAR fixation,327640
!E TRIAL_EVENT_VAR stimulus_on,328647
!E TRIAL_EVENT_VAR stimulus_off,330652
TRIAL_END,331159
TRIALID,331175
!E TRIAL_EVENT_VAR fixation,331176
!E TRIAL_EVENT_VAR stimulus_on,332186
!E TRIAL_EVENT_VAR stimulus_off,334191
TRIAL_END,334698
TRIALID,334711
!E TRIAL_EVENT_VAR fixation,334713
!E TRIAL_EVENT_VAR stimulus_on,335720
!E TRIAL_EVENT_VAR stimulus_off,337724
TRIAL_END,338232
TRIALID,338247
!E TRIAL_EVENT_VAR fixation,338249
!E TRIAL_EVENT_VAR stimulus_on,339255
!E TRIAL_EVENT_VAR stimulus_off,341261
TRIAL_END,341768
TRIALID,341785
!E TRIAL_EVENT_VAR fixation,341792
!E TRIAL_EVENT_VAR stimulus_on,342805
!E TRIAL_EVENT_VAR stimulus_off,344809
TRIAL_END,345317
TRIALID,345335
!E TRIAL_EVENT_VAR fixation,345336
!E TRIAL_EVENT_VAR stimulus_on,346344
!E TRIAL_EVENT_VAR stimulus_off,348349
TRIAL_END,348857
TRIALID,348873
!E TRIAL_EVENT_VAR fixation,348875
!E TRIAL_EVENT_VAR stimulus_on,349881
!E TRIAL_EVENT_VAR stimulus_off,351886
TRIAL_END,352393
TRIALID,352408
!E TRIAL_EVENT_VAR fixation,352410
!E TRIAL_EVENT_VAR stimulus_on,353418
!E TRIAL_EVENT_VAR stimulus_off,355423
TRIAL_END,355930
TRIALID,355946
!E TRIAL_EVENT_VAR fixation,355950
!E TRIAL_EVENT_VAR stimulus_on,356958
!E TRIAL_EVENT_VAR stimulus_off,358963
TRIAL_END,359470
TRIALID,359481
