Event,RecordingTimestamp
TRIALID,82350
!E TRIAL_EVENT_VAR fixation,82352
!E TRIAL_EVENT_VAR stimulus_on,83360
!E TRIAL_EVENT_VAR stimulus_off,85364
TRIAL_END,85872
TRIALID,85879
!E TRIAL_EVENT_VAR fixation,85881
!E TRIAL_EVENT_VAR stimulus_on,86889
!E TRIAL_EVENT_VAR stimulus_off,88893
TRIAL_END,89401
TRIALID,89415
!E TRIAL_EVENT_VAR fixation,89417
!E TRIAL_EVENT_VAR stimulus_on,90423
!E TRIAL_EVENT_VAR stimulus_off,92429
TRIAL_END,92936
TRIALID,92951
!E TRIAL_EVENT_VAR fixation,92953
!E TRIAL_EVENT_VAR stimulus_on,93959
!E TRIAL_EVENT_VAR stimulus_off,95963
TRIAL_END,96471
TRIALID,96488
!E TRIAL_EVENT_VAR fixation,96489
!E TRIAL_EVENT_VAR stimulus_on,97497
!E TRIAL_EVENT_VAR stimulus_off,99501
TRIAL_END,100008
TRIALID,100024
!E TRIAL_EVENT_VAR fixation,100025
!E TRIAL_EVENT_VAR stimulus_on,101033
!E TRIAL_EVENT_VAR stimulus_off,103038
TRIAL_END,103545
TRIALID,103559
!E TRIAL_EVENT_VAR fixation,103561
!E TRIAL_EVENT_VAR stimulus_on,104568
!E TRIAL_EVENT_VAR stimulus_off,106573
TRIAL_END,107081
TRIALID,107096
!E TRIAL_EVENT_VAR fixation,107098
!E TRIAL_EVENT_VAR stimulus_on,108105
!E TRIAL_EVENT_VAR stimulus_off,110109
TRIAL_END,110616
TRIALID,110632
!E TRIAL_EVENT_VAR fixation,110634
!E TRIAL_EVENT_VAR stimulus_on,111640
!E TRIAL_EVENT_VAR stimulus_off,113645
TRIAL_END,114152
TRIALID,126363
!E TRIAL_EVENT_VAR fixation,126365
!E TRIAL_EVENT_VAR stimulus_on,127375
!E TRIAL_EVENT_VAR stimulus_off,129381
TRIAL_END,129888
TRIALID,129897
!E TRIAL_EVENT_VAR fixation,129899
!E TRIAL_EVENT_VAR stimulus_on,130905
!E TRIAL_EVENT_VAR stimulus_off,132910
TRIAL_END,133417
TRIALID,133433
!E TRIAL_EVENT_VAR fixation,133434
!E TRIAL_EVENT_VAR stimulus_on,134442
!E TRIAL_EVENT_VAR stimulus_off,136447
TRIAL_END,136954
TRIALID,136969
!E TRIAL_EVENT_VAR fixation,136971
!E TRIAL_EVENT_VAR stimulus_on,137978
!E TRIAL_EVENT_VAR stimulus_off,139983
TRIAL_END,140490
TRIALID,140505
!E TRIAL_EVENT_VAR fixation,140506
!E TRIAL_EVENT_VAR stimulus_on,141514
!E TRIAL_EVENT_VAR stimulus_off,143520
TRIAL_END,144027
TRIALID,144041
!E TRIAL_EVENT_VAR fixation,144043
!E TRIAL_EVENT_VAR stimulus_on,145050
!E TRIAL_EVENT_VAR stimulus_off,147055
TRIAL_END,147561
TRIALID,147577
!E TRIAL_EVENT_VAR fixation,147579
!E TRIAL_EVENT_VAR stimulus_on,148585
!E TRIAL_EVENT_VAR stimulus_off,150591
TRIAL_END,151098
TRIALID,151114
!E TRIAL_EVENT_VAR fixation,151115
!E TRIAL_EVENT_VAR stimulus_on,152123
!E TRIAL_EVENT_VAR stimulus_off,154129
TRIAL_END,154637
TRIALID,154649
!E TRIAL_EVENT_VAR fixation,154650
!E TRIAL_EVENT_VAR stimulus_on,155658
!E TRIAL_EVENT_VAR stimulus_off,157663
TRIAL_END,158169
TRIALID,158185
!E TRIAL_EVENT_VAR fixation,158187
!E TRIAL_EVENT_VAR stimulus_on,159194
!E TRIAL_EVENT_VAR stimulus_off,161203
TRIAL_END,161710
TRIALID,161721
!E TRIAL_EVENT_VAR fixation,161723
!E TRIAL_EVENT_VAR stimulus_on,162729
!E TRIAL_EVENT_VAR stimulus_off,164735
TRIAL_END,165243
TRIALID,165258
!E TRIAL_EVENT_VAR fixation,165260
!E TRIAL_EVENT_VAR stimulus_on,166266
!E TRIAL_EVENT_VAR stimulus_off,168271
TRIAL_END,168778
TRIALID,168793
!E TRIAL_EVENT_VAR fixation,168795
!E TRIAL_EVENT_VAR stimulus_on,169801
!E TRIAL_EVENT_VAR stimulus_off,171807
TRIAL_END,172314
TRIALID,172330
!E TRIAL_EVENT_VAR fixation,172331
!E TRIAL_EVENT_VAR stimulus_on,173339
!E TRIAL_EVENT_VAR stimulus_off,175343
TRIAL_END,175851
TRIALID,175867
!E TRIAL_EVENT_VAR fixation,175872
!E TRIAL_EVENT_VAR stimulus_on,176880
!E TRIAL_EVENT_VAR stimulus_off,178886
TRIAL_END,179394
TRIALID,179402
!E TRIAL_EVENT_VAR fixation,179404
!E TRIAL_EVENT_VAR stimulus_on,180410
!E TRIAL_EVENT_VAR stimulus_off,182415
TRIAL_END,182923
TRIALID,182938
