Event,RecordingTimestamp
TRIALID,44334
!E TRIAL_EVENT_VAR fixation,44336
!E TRIAL_EVENT_VAR stimulus_on,45344
!E TRIAL_EVENT_VAR stimulus_off,47349
TRIAL_END,47856
TRIALID,47864
!E TRIAL_EVENT_VAR fixation,47865
!E TRIAL_EVENT_VAR stimulus_on,48873
!E TRIAL_EVENT_VAR stimulus_off,50877
TRIAL_END,51385
TRIALID,51400
!E TRIAL_EVENT_VAR fixation,51402
!E TRIAL_EVENT_VAR stimulus_on,52408
!E TRIAL_EVENT_VAR stimulus_off,54413
TRIAL_END,54920
TRIALID,54936
!E TRIAL_EVENT_VAR fixation,54937
!E TRIAL_EVENT_VAR stimulus_on,55944
!E TRIAL_EVENT_VAR stimulus_off,57950
TRIAL_END,58457
TRIALID,58472
!E TRIAL_EVENT_VAR fixation,58473
!E TRIAL_EVENT_VAR stimulus_on,59481
!E TRIAL_EVENT_VAR stimulus_off,61486
TRIAL_END,61993
TRIALID,62008
!E TRIAL_EVENT_VAR fixation,62010
!E TRIAL_EVENT_VAR stimulus_on,63017
!E TRIAL_EVENT_VAR stimulus_off,65022
TRIAL_END,65529
TRIALID,65545
!E TRIAL_EVENT_VAR fixation,65546
!E TRIAL_EVENT_VAR stimulus_on,66553
!E TRIAL_EVENT_VAR stimulus_off,68559
TRIAL_END,69066
TRIALID,69081
!E TRIAL_EVENT_VAR fixation,69083
!E TRIAL_EVENT_VAR stimulus_on,70090
!E TRIAL_EVENT_VAR stimulus_off,72094
TRIAL_END,72602
TRIALID,72618
!E TRIAL_EVENT_VAR fixation,72619
!E TRIAL_EVENT_VAR stimulus_on,73626
!E TRIAL_EVENT_VAR stimulus_off,75632
TRIAL_END,76139
TRIALID,76154
!E TRIAL_EVENT_VAR fixation,76155
!E TRIAL_EVENT_VAR stimulus_on,77161
!E TRIAL_EVENT_VAR stimulus_off,79167
TRIAL_END,79674
TRIALID,79690
!E TRIAL_EVENT_VAR fixation,79691
!E TRIAL_EVENT_VAR stimulus_on,80699
!E TRIAL_EVENT_VAR stimulus_off,82703
TRIAL_END,83210
TRIALID,83225
!E TRIAL_EVENT_VAR fixation,83227
!E TRIAL_EVENT_VAR stimulus_on,84234
!E TRIAL_EVENT_VAR stimulus_off,86239
TRIAL_END,86747
TRIALID,86762
!E TRIAL_EVENT_VAR fixation,86764
!E TRIAL_EVENT_VAR stimulus_on,87770
!E TRIAL_EVENT_VAR stimulus_off,89776
TRIAL_END,90283
TRIALID,90298
!E TRIAL_EVENT_VAR fixation,90300
!E TRIAL_EVENT_VAR stimulus_on,91308
!E TRIAL_EVENT_VAR stimulus_off,93312
TRIAL_END,93820
TRIALID,93835
!E TRIAL_EVENT_VAR fixation,93836
!E TRIAL_EVENT_VAR stimulus_on,94844
!E TRIAL_EVENT_VAR stimulus_off,96848
TRIAL_END,97356
TRIALID,97371
!E TRIAL_EVENT_VAR fixation,97373
!E TRIAL_EVENT_VAR stimulus_on,98379
!E TRIAL_EVENT_VAR stimulus_off,100383
TRIAL_END,100890
TRIALID,100907
!E TRIAL_EVENT_VAR fixation,100908
!E TRIAL_EVENT_VAR stimulus_on,101915
!E TRIAL_EVENT_VAR stimulus_off,103920
TRIAL_END,104428
TRIALID,104443
!E TRIAL_EVENT_VAR fixation,104445
!E TRIAL_EVENT_VAR stimulus_on,105453
!E TRIAL_EVENT_VAR stimulus_off,107458
TRIAL_END,107965
TRIALID,107979
!E TRIAL_EVENT_VAR fixation,107981
!E TRIAL_EVENT_VAR stimulus_on,108989
!E TRIAL_EVENT_VAR stimulus_off,110993
TRIAL_END,111500
TRIALID,111515
!E TRIAL_EVENT_VAR fixation,111517
!E TRIAL_EVENT_VAR stimulus_on,112525
!E TRIAL_EVENT_VAR stimulus_off,114529
TRIAL_END,115036
TRIALID,115052
!E TRIAL_EVENT_VAR fixation,115053
!E TRIAL_EVENT_VAR stimulus_on,116060
!E TRIAL_EVENT_VAR stimulus_off,118066
TRIAL_END,118572
TRIALID,118588
!E TRIAL_EVENT_VAR fixation,118590
!E TRIAL_EVENT_VAR stimulus_on,119597
!E TRIAL_EVENT_VAR stimulus_off,121602
TRIAL_END,122109
TRIALID,122124
!E TRIAL_EVENT_VAR fixation,122131
!E TRIAL_EVENT_VAR stimulus_on,123141
!E TRIAL_EVENT_VAR stimulus_off,125146
TRIAL_END,125654
TRIALID,125661
!E TRIAL_EVENT_VAR fixation,125663
!E TRIAL_EVENT_VAR stimulus_on,126669
!E TRIAL_EVENT_VAR stimulus_off,128674
TRIAL_END,129182
TRIALID,129197
!E TRIAL_EVENT_VAR fixation,129199
!E TRIAL_EVENT_VAR stimulus_on,130206
!E TRIAL_EVENT_VAR stimulus_off,132212
TRIAL_END,132718
TRIALID,132733
!E TRIAL_EVENT_VAR fixation,132735
!E TRIAL_EVENT_VAR stimulus_on,133741
!E TRIAL_EVENT_VAR stimulus_off,135747
TRIAL_END,136254
TRIALID,136269
!E TRIAL_EVENT_VAR fixation,136271
!E TRIAL_EVENT_VAR stimulus_on,137278
!E TRIAL_EVENT_VAR stimulus_off,139282
TRIAL_END,139790
TRIALID,139805
!E TRIAL_EVENT_VAR fixation,139807
!E TRIAL_EVENT_VAR stimulus_on,140813
!E TRIAL_EVENT_VAR stimulus_off,142818
TRIAL_END,143326
TRIALID,143342
!E TRIAL_EVENT_VAR fixation,143343
!E TRIAL_EVENT_VAR stimulus_on,144350
!E TRIAL_EVENT_VAR stimulus_off,146356
TRIAL_END,146863
TRIALID,146878
!E TRIAL_EVENT_VAR fixation,146879
!E TRIAL_EVENT_VAR stimulus_on,147888
!E TRIAL_EVENT_VAR stimulus_off,149893
TRIAL_END,150400
TRIALID,150414
!E TRIAL_EVENT_VAR fixation,150416
!E TRIAL_EVENT_VAR stimulus_on,151422
!E TRIAL_EVENT_VAR stimulus_off,153428
TRIAL_END,153935
TRIALID,153950
!E TRIAL_EVENT_VAR fixation,153952
!E TRIAL_EVENT_VAR stimulus_on,154959
!E TRIAL_EVENT_VAR stimulus_off,156964
TRIAL_END,157471
TRIALID,157487
!E TRIAL_EVENT_VAR fixation,157488
!E TRIAL_EVENT_VAR stimulus_on,158495
!E TRIAL_EVENT_VAR stimulus_off,160500
TRIAL_END,161008
TRIALID,161023
!E TRIAL_EVENT_VAR fixation,161024
!E TRIAL_EVENT_VAR stimulus_on,162031
!E TRIAL_EVENT_VAR stimulus_off,164037
TRIAL_END,164544
TRIALID,164559
!E TRIAL_EVENT_VAR fixation,164561
!E TRIAL_EVENT_VAR stimulus_on,165567
!E TRIAL_EVENT_VAR stimulus_off,167573
TRIAL_END,168080
TRIALID,168096
!E TRIAL_EVENT_VAR fixation,168097
!E TRIAL_EVENT_VAR stimulus_on,169104
!E TRIAL_EVENT_VAR stimulus_off,171110
TRIAL_END,171617
TRIALID,171631
!E TRIAL_EVENT_VAR fixation,171633
!E TRIAL_EVENT_VAR stimulus_on,172640
!E TRIAL_EVENT_VAR stimulus_off,174645
TRIAL_END,175152
TRIALID,175168
!E TRIAL_EVENT_VAR fixation,175169
!E TRIAL_EVENT_VAR stimulus_on,176177
!E TRIAL_EVENT_VAR stimulus_off,178181
TRIAL_END,178689
TRIALID,178705
!E TRIAL_EVENT_VAR fixation,178706
!E TRIAL_EVENT_VAR stimulus_on,179712
!E TRIAL_EVENT_VAR stimulus_off,181718
TRIAL_END,182225
TRIALID,182240
!E TRIAL_EVENT_VAR fixation,182242
!E TRIAL_EVENT_VAR stimulus_on,183248
!E TRIAL_EVENT_VAR stimulus_off,185253
TRIAL_END,185761
TRIALID,185777
!E TRIAL_EVENT_VAR fixation,185778
!E TRIAL_EVENT_VAR stimulus_on,186785
!E TRIAL_EVENT_VAR stimulus_off,188790
TRIAL_END,189297
TRIALID,189313
!E TRIAL_EVENT_VAR fixation,189314
!E TRIAL_EVENT_VAR stimulus_on,190321
!E TRIAL_EVENT_VAR stimulus_off,192327
TRIAL_END,192834
TRIALID,192849
!E TRIAL_EVENT_VAR fixation,192851
!E TRIAL_EVENT_VAR stimulus_on,193858
!E TRIAL_EVENT_VAR stimulus_off,195863
TRIAL_END,196370
TRIALID,196386
!E TRIAL_EVENT_VAR fixation,196387
!E TRIAL_EVENT_VAR stimulus_on,197395
!E TRIAL_EVENT_VAR stimulus_off,199399
TRIAL_END,199906
TRIALID,199921
!E TRIAL_EVENT_VAR fixation,199923
!E TRIAL_EVENT_VAR stimulus_on,200930
!E TRIAL_EVENT_VAR stimulus_off,202935
TRIAL_END,203443
TRIALID,203458
!E TRIAL_EVENT_VAR fixation,203459
!E TRIAL_EVENT_VAR stimulus_on,204466
!E TRIAL_EVENT_VAR stimulus_off,206471
TRIAL_END,206978
TRIALID,206994
!E TRIAL_EVENT_VAR fixation,206995
!E TRIAL_EVENT_VAR stimulus_on,208003
!E TRIAL_EVENT_VAR stimulus_off,210008
TRIAL_END,210515
TRIALID,210530
!E TRIAL_EVENT_VAR fixation,210532
!E TRIAL_EVENT_VAR stimulus_on,211538
!E TRIAL_EVENT_VAR stimulus_off,213545
TRIAL_END,214051
TRIALID,214066
!E TRIAL_EVENT_VAR fixation,214068
!E TRIAL_EVENT_VAR stimulus_on,215076
!E TRIAL_EVENT_VAR stimulus_off,217081
TRIAL_END,217589
TRIALID,217603
!E TRIAL_EVENT_VAR fixation,217605
!E TRIAL_EVENT_VAR stimulus_on,218611
!E TRIAL_EVENT_VAR stimulus_off,220616
TRIAL_END,221124
TRIALID,221139
!E TRIAL_EVENT_VAR fixation,221141
!E TRIAL_EVENT_VAR stimulus_on,222147
!E TRIAL_EVENT_VAR stimulus_off,224153
TRIAL_END,224660
TRIALID,224675
!E TRIAL_EVENT_VAR fixation,224677
!E TRIAL_EVENT_VAR stimulus_on,225683
!E TRIAL_EVENT_VAR stimulus_off,227688
TRIAL_END,228196
TRIALID,228211
!E TRIAL_EVENT_VAR fixation,228213
!E TRIAL_EVENT_VAR stimulus_on,229220
!E TRIAL_EVENT_VAR stimulus_off,231225
TRIAL_END,231732
TRIALID,231747
!E TRIAL_EVENT_VAR fixation,231749
!E TRIAL_EVENT_VAR stimulus_on,232755
!E TRIAL_EVENT_VAR stimulus_off,234760
TRIAL_END,235268
TRIALID,235284
!E TRIAL_EVENT_VAR fixation,235285
!E TRIAL_EVENT_VAR stimulus_on,236293
!E TRIAL_EVENT_VAR stimulus_off,238298
TRIAL_END,238805
TRIALID,238820
!E TRIAL_EVENT_VAR fixation,238821
