Event,RecordingTimestamp
TRIALID,37129
!E TRIAL_EVENT_VAR fixation,37138
!E TRIAL_EVENT_VAR stimulus_on,38148
!E TRIAL_EVENT_VAR stimulus_off,40153
TRIAL_END,40661
TRIALID,40669
!E TRIAL_EVENT_VAR fixation,40671
!E TRIAL_EVENT_VAR stimulus_on,41679
!E TRIAL_EVENT_VAR stimulus_off,43684
TRIAL_END,44192
TRIALID,44206
!E TRIAL_EVENT_VAR fixation,44207
!E TRIAL_EVENT_VAR stimulus_on,45214
!E TRIAL_EVENT_VAR stimulus_off,47219
TRIAL_END,47726
TRIALID,47742
!E TRIAL_EVENT_VAR fixation,47743
!E TRIAL_EVENT_VAR stimulus_on,48751
!E TRIAL_EVENT_VAR stimulus_off,50757
TRIAL_END,51264
TRIALID,64889
!E TRIAL_EVENT_VAR fixation,64891
!E TRIAL_EVENT_VAR stimulus_on,65900
!E TRIAL_EVENT_VAR stimulus_off,67904
TRIAL_END,68412
TRIALID,68426
!E TRIAL_EVENT_VAR fixation,68430
!E TRIAL_EVENT_VAR stimulus_on,69439
!E TRIAL_EVENT_VAR stimulus_off,71446
TRIAL_END,71951
TRIALID,71962
!E TRIAL_EVENT_VAR fixation,71963
!E TRIAL_EVENT_VAR stimulus_on,72972
!E TRIAL_EVENT_VAR stimulus_off,74977
TRIAL_END,75492
TRIALID,75505
!E TRIAL_EVENT_VAR fixation,75507
!E TRIAL_EVENT_VAR stimulus_on,76514
!E TRIAL_EVENT_VAR stimulus_off,78519
TRIAL_END,79026
TRIALID,79035
!E TRIAL_EVENT_VAR fixation,79037
!E TRIAL_EVENT_VAR stimulus_on,80043
!E TRIAL_EVENT_VAR stimulus_off,82048
TRIAL_END,82556
