Event,RecordingTimestamp
TRIALID,33808
!E TRIAL_EVENT_VAR fixation,33810
!E TRIAL_EVENT_VAR stimulus_on,34820
!E TRIAL_EVENT_VAR stimulus_off,36825
TRIAL_END,37333
TRIALID,37352
!E TRIAL_EVENT_VAR fixation,37353
!E TRIAL_EVENT_VAR stimulus_on,38361
!E TRIAL_EVENT_VAR stimulus_off,40366
TRIAL_END,40874
TRIALID,40890
!E TRIAL_EVENT_VAR fixation,40892
!E TRIAL_EVENT_VAR stimulus_on,41898
!E TRIAL_EVENT_VAR stimulus_off,43903
TRIAL_END,44410
TRIALID,44426
!E TRIAL_EVENT_VAR fixation,44427
!E TRIAL_EVENT_VAR stimulus_on,45435
!E TRIAL_EVENT_VAR stimulus_off,47440
TRIAL_END,47947
TRIALID,47963
!E TRIAL_EVENT_VAR fixation,47964
!E TRIAL_EVENT_VAR stimulus_on,48972
!E TRIAL_EVENT_VAR stimulus_off,50977
TRIAL_END,51484
TRIALID,51499
!E TRIAL_EVENT_VAR fixation,51500
!E TRIAL_EVENT_VAR stimulus_on,52508
!E TRIAL_EVENT_VAR stimulus_off,54513
TRIAL_END,55020
TRIALID,55035
!E TRIAL_EVENT_VAR fixation,55036
!E TRIAL_EVENT_VAR stimulus_on,56043
!E TRIAL_EVENT_VAR stimulus_off,58048
TRIAL_END,58555
TRIALID,60609
!E TRIAL_EVENT_VAR fixation,60610
!E TRIAL_EVENT_VAR stimulus_on,61619
!E TRIAL_EVENT_VAR stimulus_off,63624
TRIAL_END,64131
TRIALID,64143
!E TRIAL_EVENT_VAR fixation,64144
!E TRIAL_EVENT_VAR stimulus_on,65152
!E TRIAL_EVENT_VAR stimulus_off,67156
TRIAL_END,67663
TRIALID,67679
!E TRIAL_EVENT_VAR fixation,67680
!E TRIAL_EVENT_VAR stimulus_on,68688
!E TRIAL_EVENT_VAR stimulus_off,70693
TRIAL_END,71200
TRIALID,71215
!E TRIAL_EVENT_VAR fixation,71217
!E TRIAL_EVENT_VAR stimulus_on,72223
