Event,RecordingTimestamp
TRIALID,35025
!E TRIAL_EVENT_VAR fixation,35027
!E TRIAL_EVENT_VAR stimulus_on,36036
!E TRIAL_EVENT_VAR stimulus_off,38041
TRIAL_END,38549
TRIALID,38556
!E TRIAL_EVENT_VAR fixation,38557
!E TRIAL_EVENT_VAR stimulus_on,39564
!E TRIAL_EVENT_VAR stimulus_off,41569
TRIAL_END,42076
TRIALID,42091
!E TRIAL_EVENT_VAR fixation,42092
!E TRIAL_EVENT_VAR stimulus_on,43101
!E TRIAL_EVENT_VAR stimulus_off,45107
TRIAL_END,45614
TRIALID,45627
!E TRIAL_EVENT_VAR fixation,45629
!E TRIAL_EVENT_VAR stimulus_on,46635
!E TRIAL_EVENT_VAR stimulus_off,48641
TRIAL_END,49149
TRIALID,49164
!E TRIAL_EVENT_VAR fixation,49165
!E TRIAL_EVENT_VAR stimulus_on,50172
!E TRIAL_EVENT_VAR stimulus_off,52179
TRIAL_END,52685
TRIALID,52700
!E TRIAL_EVENT_VAR fixation,52702
!E TRIAL_EVENT_VAR stimulus_on,53709
!E TRIAL_EVENT_VAR stimulus_off,55714
TRIAL_END,56222
TRIALID,56236
!E TRIAL_EVENT_VAR fixation,56238
!E TRIAL_EVENT_VAR stimulus_on,57245
!E TRIAL_EVENT_VAR stimulus_off,59250
TRIAL_END,59757
TRIALID,62193
!E TRIAL_EVENT_VAR fixation,62195
!E TRIAL_EVENT_VAR stimulus_on,63203
!E TRIAL_EVENT_VAR stimulus_off,65209
TRIAL_END,65715
TRIALID,65727
!E TRIAL_EVENT_VAR fixation,65729
!E TRIAL_EVENT_VAR stimulus_on,66736
!E TRIAL_EVENT_VAR stimulus_off,68742
TRIAL_END,69249
TRIALID,69264
!E TRIAL_EVENT_VAR fixation,69265
!E TRIAL_EVENT_VAR stimulus_on,70272
!E TRIAL_EVENT_VAR stimulus_off,72278
TRIAL_END,72784
TRIALID,72800
!E TRIAL_EVENT_VAR fixation,72801
!E TRIAL_EVENT_VAR stimulus_on,73808
!E TRIAL_EVENT_VAR stimulus_off,75814
TRIAL_END,76321
TRIALID,76336
!E TRIAL_EVENT_VAR fixation,76338
!E TRIAL_EVENT_VAR stimulus_on,77345
!E TRIAL_EVENT_VAR stimulus_off,79349
TRIAL_END,79856
TRIALID,79872
!E TRIAL_EVENT_VAR fixation,79874
!E TRIAL_EVENT_VAR stimulus_on,80882
!E TRIAL_EVENT_VAR stimulus_off,82887
TRIAL_END,83395
TRIALID,83408
!E TRIAL_EVENT_VAR fixation,83410
!E TRIAL_EVENT_VAR stimulus_on,84418
!E TRIAL_EVENT_VAR stimulus_off,86423
TRIAL_END,86930
TRIALID,86945
!E TRIAL_EVENT_VAR fixation,86946
!E TRIAL_EVENT_VAR stimulus_on,87954
!E TRIAL_EVENT_VAR stimulus_off,89959
TRIAL_END,90466
TRIALID,90481
!E TRIAL_EVENT_VAR fixation,90483
!E TRIAL_EVENT_VAR stimulus_on,91490
!E TRIAL_EVENT_VAR stimulus_off,93495
TRIAL_END,94001
TRIALID,94018
!E TRIAL_EVENT_VAR fixation,94019
!E TRIAL_EVENT_VAR stimulus_on,95026
!E TRIAL_EVENT_VAR stimulus_off,97033
TRIAL_END,97541
TRIALID,97555
!E TRIAL_EVENT_VAR fixation,97556
!E TRIAL_EVENT_VAR stimulus_on,98563
!E TRIAL_EVENT_VAR stimulus_off,100567
TRIAL_END,101075
TRIALID,101090
!E TRIAL_EVENT_VAR fixation,101092
!E TRIAL_EVENT_VAR stimulus_on,102098
!E TRIAL_EVENT_VAR stimulus_off,104105
TRIAL_END,104612
TRIALID,104626
!E TRIAL_EVENT_VAR fixation,104628
!E TRIAL_EVENT_VAR stimulus_on,105636
!E TRIAL_EVENT_VAR stimulus_off,107641
TRIAL_END,108147
TRIALID,108163
!E TRIAL_EVENT_VAR fixation,108164
!E TRIAL_EVENT_VAR stimulus_on,109171
!E TRIAL_EVENT_VAR stimulus_off,111177
TRIAL_END,111683
TRIALID,111699
!E TRIAL_EVENT_VAR fixation,111701
!E TRIAL_EVENT_VAR stimulus_on,112707
!E TRIAL_EVENT_VAR stimulus_off,114714
TRIAL_END,115220
TRIALID,115236
!E TRIAL_EVENT_VAR fixation,115237
!E TRIAL_EVENT_VAR stimulus_on,116245
!E TRIAL_EVENT_VAR stimulus_off,118249
TRIAL_END,118756
TRIALID,123625
!E TRIAL_EVENT_VAR fixation,123627
!E TRIAL_EVENT_VAR stimulus_on,124637
!E TRIAL_EVENT_VAR stimulus_off,126642
TRIAL_END,127150
TRIALID,127162
!E TRIAL_EVENT_VAR fixation,127164
!E TRIAL_EVENT_VAR stimulus_on,128170
!E TRIAL_EVENT_VAR stimulus_off,130176
TRIAL_END,130683
TRIALID,130698
!E TRIAL_EVENT_VAR fixation,130700
!E TRIAL_EVENT_VAR stimulus_on,131708
!E TRIAL_EVENT_VAR stimulus_off,133714
TRIAL_END,134220
TRIALID,134234
!E TRIAL_EVENT_VAR fixation,134236
!E TRIAL_EVENT_VAR stimulus_on,135243
!E TRIAL_EVENT_VAR stimulus_off,137249
TRIAL_END,137755
TRIALID,137770
!E TRIAL_EVENT_VAR fixation,137772
!E TRIAL_EVENT_VAR stimulus_on,138779
!E TRIAL_EVENT_VAR stimulus_off,140784
TRIAL_END,141291
TRIALID,141307
!E TRIAL_EVENT_VAR fixation,141308
!E TRIAL_EVENT_VAR stimulus_on,142316
!E TRIAL_EVENT_VAR stimulus_off,144323
TRIAL_END,144830
TRIALID,144843
!E TRIAL_EVENT_VAR fixation,144845
!E TRIAL_EVENT_VAR stimulus_on,145853
!E TRIAL_EVENT_VAR stimulus_off,147858
TRIAL_END,148366
TRIALID,148380
!E TRIAL_EVENT_VAR fixation,148381
!E TRIAL_EVENT_VAR stimulus_on,149388
!E TRIAL_EVENT_VAR stimulus_off,151394
TRIAL_END,151901
TRIALID,151915
!E TRIAL_EVENT_VAR fixation,151917
!E TRIAL_EVENT_VAR stimulus_on,152924
!E TRIAL_EVENT_VAR stimulus_off,154929
TRIAL_END,155436
TRIALID,155452
!E TRIAL_EVENT_VAR fixation,155453
!E TRIAL_EVENT_VAR stimulus_on,156461
!E TRIAL_EVENT_VAR stimulus_off,158467
TRIAL_END,158975
TRIALID,158988
!E TRIAL_EVENT_VAR fixation,158990
!E TRIAL_EVENT_VAR stimulus_on,159997
!E TRIAL_EVENT_VAR stimulus_off,162002
TRIAL_END,162509
TRIALID,162524
!E TRIAL_EVENT_VAR fixation,162526
!E TRIAL_EVENT_VAR stimulus_on,163532
!E TRIAL_EVENT_VAR stimulus_off,165539
TRIAL_END,166045
TRIALID,166061
!E TRIAL_EVENT_VAR fixation,166062
!E TRIAL_EVENT_VAR stimulus_on,167070
!E TRIAL_EVENT_VAR stimulus_off,169075
TRIAL_END,169581
TRIALID,169597
!E TRIAL_EVENT_VAR fixation,169598
!E TRIAL_EVENT_VAR stimulus_on,170606
!E TRIAL_EVENT_VAR stimulus_off,172612
TRIAL_END,173118
TRIALID,176625
!E TRIAL_EVENT_VAR fixation,176627
!E TRIAL_EVENT_VAR stimulus_on,177637
!E TRIAL_EVENT_VAR stimulus_off,179642
TRIAL_END,180149
TRIALID,180171
!E TRIAL_EVENT_VAR fixation,180172
!E TRIAL_EVENT_VAR stimulus_on,181181
!E TRIAL_EVENT_VAR stimulus_off,183186
TRIAL_END,183694
TRIALID,183709
!E TRIAL_EVENT_VAR fixation,183710
!E TRIAL_EVENT_VAR stimulus_on,184718
!E TRIAL_EVENT_VAR stimulus_off,186723
TRIAL_END,187230
TRIALID,187245
!E TRIAL_EVENT_VAR fixation,187246
!E TRIAL_EVENT_VAR stimulus_on,188255
!E TRIAL_EVENT_VAR stimulus_off,190260
TRIAL_END,190767
TRIALID,190781
!E TRIAL_EVENT_VAR fixation,190783
!E TRIAL_EVENT_VAR stimulus_on,191791
!E TRIAL_EVENT_VAR stimulus_off,193795
TRIAL_END,194303
TRIALID,194318
!E TRIAL_EVENT_VAR fixation,194319
!E TRIAL_EVENT_VAR stimulus_on,195326
!E TRIAL_EVENT_VAR stimulus_off,197332
TRIAL_END,197839
TRIALID,197854
!E TRIAL_EVENT_VAR fixation,197855
!E TRIAL_EVENT_VAR stimulus_on,198862
!E TRIAL_EVENT_VAR stimulus_off,200868
TRIAL_END,201375
TRIALID,201390
!E TRIAL_EVENT_VAR fixation,201392
!E TRIAL_EVENT_VAR stimulus_on,202398
!E TRIAL_EVENT_VAR stimulus_off,204403
TRIAL_END,204910
TRIALID,204927
!E TRIAL_EVENT_VAR fixation,204928
!E TRIAL_EVENT_VAR stimulus_on,205935
!E TRIAL_EVENT_VAR stimulus_off,207940
TRIAL_END,208448
TRIALID,208463
!E TRIAL_EVENT_VAR fixation,208464
!E TRIAL_EVENT_VAR stimulus_on,209472
!E TRIAL_EVENT_VAR stimulus_off,211476
TRIAL_END,211984
