Event,RecordingTimestamp
TRIALID,27749
!E TRIAL_EVENT_VAR fixation,27756
!E TRIAL_EVENT_VAR stimulus_on,28767
!E TRIAL_EVENT_VAR stimulus_off,30772
TRIAL_END,31280
TRIALID,31288
!E TRIAL_EVENT_VAR fixation,31289
!E TRIAL_EVENT_VAR stimulus_on,32297
!E TRIAL_EVENT_VAR stimulus_off,34303
TRIAL_END,34811
TRIALID,34824
!E TRIAL_EVENT_VAR fixation,34826
!E TRIAL_EVENT_VAR stimulus_on,35833
!E TRIAL_EVENT_VAR stimulus_off,37837
TRIAL_END,38345
TRIALID,38360
!E TRIAL_EVENT_VAR fixation,38362
!E TRIAL_EVENT_VAR stimulus_on,39369
!E TRIAL_EVENT_VAR stimulus_off,41375
TRIAL_END,41882
TRIALID,41897
!E TRIAL_EVENT_VAR fixation,41898
!E TRIAL_EVENT_VAR stimulus_on,42905
!E TRIAL_EVENT_VAR stimulus_off,44910
TRIAL_END,45418
TRIALID,48213
!E TRIAL_EVENT_VAR fixation,48215
!E TRIAL_EVENT_VAR stimulus_on,49224
!E TRIAL_EVENT_VAR stimulus_off,51230
TRIAL_END,51737
TRIALID,51754
!E TRIAL_EVENT_VAR fixation,51756
!E TRIAL_EVENT_VAR stimulus_on,52763
!E TRIAL_EVENT_VAR stimulus_off,54768
TRIAL_END,55275
TRIALID,55291
!E TRIAL_EVENT_VAR fixation,55297
!E TRIAL_EVENT_VAR stimulus_on,56306
!E TRIAL_EVENT_VAR stimulus_off,58313
TRIAL_END,58820
TRIALID,58827
!E TRIAL_EVENT_VAR fixation,58829
!E TRIAL_EVENT_VAR stimulus_on,59837
!E TRIAL_EVENT_VAR stimulus_off,61842
TRIAL_END,62350
TRIALID,62363
!E TRIAL_EVENT_VAR fixation,62365
!E TRIAL_EVENT_VAR stimulus_on,63373
!E TRIAL_EVENT_VAR stimulus_off,65378
TRIAL_END,65885
TRIALID,65900
!E TRIAL_EVENT_VAR fixation,65901
!E TRIAL_EVENT_VAR stimulus_on,66908
!E TRIAL_EVENT_VAR stimulus_off,68914
TRIAL_END,69421
TRIALID,69436
!E TRIAL_EVENT_VAR fixation,69438
!E TRIAL_EVENT_VAR stimulus_on,70445
!E TRIAL_EVENT_VAR stimulus_off,72449
TRIAL_END,72957
TRIALID,72973
!E TRIAL_EVENT_VAR fixation,72974
!E TRIAL_EVENT_VAR stimulus_on,73982
!E TRIAL_EVENT_VAR stimulus_off,75987
TRIAL_END,76494
TRIALID,76508
!E TRIAL_EVENT_VAR fixation,76510
!E TRIAL_EVENT_VAR stimulus_on,77516
!E TRIAL_EVENT_VAR stimulus_off,79521
TRIAL_END,80029
TRIALID,83341
!E TRIAL_EVENT_VAR fixation,83342
!E TRIAL_EVENT_VAR stimulus_on,84352
!E TRIAL_EVENT_VAR stimulus_off,86358
TRIAL_END,86865
TRIALID,86882
!E TRIAL_EVENT_VAR fixation,86883
!E TRIAL_EVENT_VAR stimulus_on,87890
!E TRIAL_EVENT_VAR stimulus_off,89896
TRIAL_END,90403
TRIALID,90420
!E TRIAL_EVENT_VAR fixation,90421
!E TRIAL_EVENT_VAR stimulus_on,91429
!E TRIAL_EVENT_VAR stimulus_off,93434
TRIAL_END,93941
TRIALID,93956
!E TRIAL_EVENT_VAR fixation,93957
!E TRIAL_EVENT_VAR stimulus_on,94966
!E TRIAL_EVENT_VAR stimulus_off,96971
TRIAL_END,97479
TRIALID,97492
!E TRIAL_EVENT_VAR fixation,97494
!E TRIAL_EVENT_VAR stimulus_on,98502
!E TRIAL_EVENT_VAR stimulus_off,100508
TRIAL_END,101014
TRIALID,101028
!E TRIAL_EVENT_VAR fixation,101030
!E TRIAL_EVENT_VAR stimulus_on,102038
!E TRIAL_EVENT_VAR stimulus_off,104042
TRIAL_END,104550
TRIALID,104565
!E TRIAL_EVENT_VAR fixation,104567
!E TRIAL_EVENT_VAR stimulus_on,105574
!E TRIAL_EVENT_VAR stimulus_off,107579
TRIAL_END,108086
TRIALID,108102
!E TRIAL_EVENT_VAR fixation,108102
!E TRIAL_EVENT_VAR stimulus_on,109110
!E TRIAL_EVENT_VAR stimulus_off,111116
TRIAL_END,111623
TRIALID,111637
!E TRIAL_EVENT_VAR fixation,111639
!E TRIAL_EVENT_VAR stimulus_on,112645
!E TRIAL_EVENT_VAR stimulus_off,114650
TRIAL_END,115158
TRIALID,115173
!E TRIAL_EVENT_VAR fixation,115175
!E TRIAL_EVENT_VAR stimulus_on,116184
!E TRIAL_EVENT_VAR stimulus_off,118190
TRIAL_END,118697
TRIALID,118711
!E TRIAL_EVENT_VAR fixation,118715
!E TRIAL_EVENT_VAR stimulus_on,119724
!E TRIAL_EVENT_VAR stimulus_off,121729
TRIAL_END,122236
TRIALID,122246
!E TRIAL_EVENT_VAR fixation,122248
!E TRIAL_EVENT_VAR stimulus_on,123254
!E TRIAL_EVENT_VAR stimulus_off,125260
TRIAL_END,125768
TRIALID,125783
!E TRIAL_EVENT_VAR fixation,125785
!E TRIAL_EVENT_VAR stimulus_on,126791
!E TRIAL_EVENT_VAR stimulus_off,128796
TRIAL_END,129303
TRIALID,129318
!E TRIAL_EVENT_VAR fixation,129320
!E TRIAL_EVENT_VAR stimulus_on,130327
!E TRIAL_EVENT_VAR stimulus_off,132333
TRIAL_END,132840
TRIALID,135109
!E TRIAL_EVENT_VAR fixation,135110
!E TRIAL_EVENT_VAR stimulus_on,136121
!E TRIAL_EVENT_VAR stimulus_off,138126
TRIAL_END,138633
TRIALID,138643
!E TRIAL_EVENT_VAR fixation,138644
!E TRIAL_EVENT_VAR stimulus_on,139653
!E TRIAL_EVENT_VAR stimulus_off,141658
TRIAL_END,142166
TRIALID,142179
!E TRIAL_EVENT_VAR fixation,142181
!E TRIAL_EVENT_VAR stimulus_on,143188
!E TRIAL_EVENT_VAR stimulus_off,145193
TRIAL_END,145700
TRIALID,145715
!E TRIAL_EVENT_VAR fixation,145717
!E TRIAL_EVENT_VAR stimulus_on,146724
!E TRIAL_EVENT_VAR stimulus_off,148729
TRIAL_END,149236
TRIALID,149251
!E TRIAL_EVENT_VAR fixation,149253
!E TRIAL_EVENT_VAR stimulus_on,150262
!E TRIAL_EVENT_VAR stimulus_off,152266
TRIAL_END,152774
TRIALID,152788
!E TRIAL_EVENT_VAR fixation,152790
!E TRIAL_EVENT_VAR stimulus_on,153796
