Event,RecordingTimestamp
TRIALID,29693
!E TRIAL_EVENT_VAR fixation,29695
!E TRIAL_EVENT_VAR stimulus_on,30705
!E TRIAL_EVENT_VAR stimulus_off,32712
TRIAL_END,33218
TRIALID,33230
!E TRIAL_EVENT_VAR fixation,33231
!E TRIAL_EVENT_VAR stimulus_on,34238
!E TRIAL_EVENT_VAR stimulus_off,36243
TRIAL_END,36751
TRIALID,36765
!E TRIAL_EVENT_VAR fixation,36767
!E TRIAL_EVENT_VAR stimulus_on,37774
!E TRIAL_EVENT_VAR stimulus_off,39780
TRIAL_END,40286
TRIALID,40302
!E TRIAL_EVENT_VAR fixation,40303
!E TRIAL_EVENT_VAR stimulus_on,41309
!E TRIAL_EVENT_VAR stimulus_off,43315
TRIAL_END,43823
TRIALID,43839
!E TRIAL_EVENT_VAR fixation,43840
!E TRIAL_EVENT_VAR stimulus_on,44847
!E TRIAL_EVENT_VAR stimulus_off,46853
TRIAL_END,47361
TRIALID,47374
!E TRIAL_EVENT_VAR fixation,47376
!E TRIAL_EVENT_VAR stimulus_on,48383
!E TRIAL_EVENT_VAR stimulus_off,50388
TRIAL_END,50896
TRIALID,50911
!E TRIAL_EVENT_VAR fixation,50913
!E TRIAL_EVENT_VAR stimulus_on,51920
!E TRIAL_EVENT_VAR stimulus_off,53924
TRIAL_END,54432
TRIALID,54447
!E TRIAL_EVENT_VAR fixation,54449
!E TRIAL_EVENT_VAR stimulus_on,55456
!E TRIAL_EVENT_VAR stimulus_off,57461
TRIAL_END,57968
TRIALID,57983
!E TRIAL_EVENT_VAR fixation,57984
!E TRIAL_EVENT_VAR stimulus_on,58991
!E TRIAL_EVENT_VAR stimulus_off,60996
TRIAL_END,61504
TRIALID,61519
!E TRIAL_EVENT_VAR fixation,61521
!E TRIAL_EVENT_VAR stimulus_on,62527
!E TRIAL_EVENT_VAR stimulus_off,64534
TRIAL_END,65040
TRIALID,65055
!E TRIAL_EVENT_VAR fixation,65057
!E TRIAL_EVENT_VAR stimulus_on,66065
!E TRIAL_EVENT_VAR stimulus_off,68070
TRIAL_END,68576
TRIALID,68592
!E TRIAL_EVENT_VAR fixation,68593
!E TRIAL_EVENT_VAR stimulus_on,69600
!E TRIAL_EVENT_VAR stimulus_off,71605
TRIAL_END,72111
TRIALID,72128
!E TRIAL_EVENT_VAR fixation,72130
!E TRIAL_EVENT_VAR stimulus_on,73136
!E TRIAL_EVENT_VAR stimulus_off,75143
TRIAL_END,75649
TRIALID,75664
!E TRIAL_EVENT_VAR fixation,75665
!E TRIAL_EVENT_VAR stimulus_on,76673
!E TRIAL_EVENT_VAR stimulus_off,78679
TRIAL_END,79186
TRIALID,79200
!E TRIAL_EVENT_VAR fixation,79202
!E TRIAL_EVENT_VAR stimulus_on,80209
!E TRIAL_EVENT_VAR stimulus_off,82215
TRIAL_END,82722
TRIALID,84557
!E TRIAL_EVENT_VAR fixation,84562
!E TRIAL_EVENT_VAR stimulus_on,85574
!E TRIAL_EVENT_VAR stimulus_off,87579
TRIAL_END,88087
TRIALID,88106
!E TRIAL_EVENT_VAR fixation,88107
!E TRIAL_EVENT_VAR stimulus_on,89116
!E TRIAL_EVENT_VAR stimulus_off,91120
TRIAL_END,91627
TRIALID,91644
!E TRIAL_EVENT_VAR fixation,91645
!E TRIAL_EVENT_VAR stimulus_on,92654
!E TRIAL_EVENT_VAR stimulus_off,94659
TRIAL_END,95166
TRIALID,95181
!E TRIAL_EVENT_VAR fixation,95182
!E TRIAL_EVENT_VAR stimulus_on,96191
!E TRIAL_EVENT_VAR stimulus_off,98195
TRIAL_END,98701
TRIALID,98717
!E TRIAL_EVENT_VAR fixation,98718
!E TRIAL_EVENT_VAR stimulus_on,99725
!E TRIAL_EVENT_VAR stimulus_off,101731
TRIAL_END,102237
TRIALID,102252
!E TRIAL_EVENT_VAR fixation,102254
!E TRIAL_EVENT_VAR stimulus_on,103261
!E TRIAL_EVENT_VAR stimulus_off,105266
TRIAL_END,105773
TRIALID,105789
!E TRIAL_EVENT_VAR fixation,105791
!E TRIAL_EVENT_VAR stimulus_on,106798
!E TRIAL_EVENT_VAR stimulus_off,108803
TRIAL_END,109310
TRIALID,109325
!E TRIAL_EVENT_VAR fixation,109327
!E TRIAL_EVENT_VAR stimulus_on,110334
!E TRIAL_EVENT_VAR stimulus_off,112339
TRIAL_END,112847
TRIALID,114837
!E TRIAL_EVENT_VAR fixation,114838
!E TRIAL_EVENT_VAR stimulus_on,115849
!E TRIAL_EVENT_VAR stimulus_off,117855
TRIAL_END,118361
TRIALID,118381
!E TRIAL_EVENT_VAR fixation,118382
!E TRIAL_EVENT_VAR stimulus_on,119390
!E TRIAL_EVENT_VAR stimulus_off,121395
TRIAL_END,121902
TRIALID,121919
!E TRIAL_EVENT_VAR fixation,121920
!E TRIAL_EVENT_VAR stimulus_on,122927
!E TRIAL_EVENT_VAR stimulus_off,124933
TRIAL_END,125440
TRIALID,125455
!E TRIAL_EVENT_VAR fixation,125457
!E TRIAL_EVENT_VAR stimulus_on,126464
!E TRIAL_EVENT_VAR stimulus_off,128469
TRIAL_END,128977
TRIALID,128991
!E TRIAL_EVENT_VAR fixation,128993
