Event,RecordingTimestamp
TRIALID,138828
!E TRIAL_EVENT_VAR fixation,138830
!E TRIAL_EVENT_VAR stimulus_on,139840
!E TRIAL_EVENT_VAR stimulus_off,141844
TRIAL_END,142351
TRIALID,142364
!E TRIAL_EVENT_VAR fixation,142365
!E TRIAL_EVENT_VAR stimulus_on,143374
!E TRIAL_EVENT_VAR stimulus_off,145379
TRIAL_END,145886
TRIALID,145900
!E TRIAL_EVENT_VAR fixation,145902
!E TRIAL_EVENT_VAR stimulus_on,146909
!E TRIAL_EVENT_VAR stimulus_off,148914
TRIAL_END,149421
TRIALID,149437
!E TRIAL_EVENT_VAR fixation,149438
!E TRIAL_EVENT_VAR stimulus_on,150445
!E TRIAL_EVENT_VAR stimulus_off,152451
TRIAL_END,152958
TRIALID,152973
!E TRIAL_EVENT_VAR fixation,152974
!E TRIAL_EVENT_VAR stimulus_on,153982
!E TRIAL_EVENT_VAR stimulus_off,155987
TRIAL_END,156494
TRIALID,156509
!E TRIAL_EVENT_VAR fixation,156510
!E TRIAL_EVENT_VAR stimulus_on,157518
!E TRIAL_EVENT_VAR stimulus_off,159523
TRIAL_END,160031
TRIALID,160046
!E TRIAL_EVENT_VAR fixation,160047
!E TRIAL_EVENT_VAR stimulus_on,161053
!E TRIAL_EVENT_VAR stimulus_off,163058
TRIAL_END,163566
TRIALID,170428
!E TRIAL_EVENT_VAR fixation,170430
!E TRIAL_EVENT_VAR stimulus_on,171439
!E TRIAL_EVENT_VAR stimulus_off,173445
TRIAL_END,173952
TRIALID,173971
!E TRIAL_EVENT_VAR fixation,173973
!E TRIAL_EVENT_VAR stimulus_on,174980
!E TRIAL_EVENT_VAR stimulus_off,176985
TRIAL_END,177492
TRIALID,177508
!E TRIAL_EVENT_VAR fixation,177509
!E TRIAL_EVENT_VAR stimulus_on,178516
!E TRIAL_EVENT_VAR stimulus_off,180521
TRIAL_END,181029
TRIALID,181045
!E TRIAL_EVENT_VAR fixation,181049
!E TRIAL_EVENT_VAR stimulus_on,182058
!E TRIAL_EVENT_VAR stimulus_off,184064
TRIAL_END,184570
TRIALID,184582
!E TRIAL_EVENT_VAR fixation,184584
!E TRIAL_EVENT_VAR stimulus_on,185590
!E TRIAL_EVENT_VAR stimulus_off,187596
TRIAL_END,188103
TRIALID,188118
!E TRIAL_EVENT_VAR fixation,188120
!E TRIAL_EVENT_VAR stimulus_on,189127
!E TRIAL_EVENT_VAR stimulus_off,191132
TRIAL_END,191639
TRIALID,191655
!E TRIAL_EVENT_VAR fixation,191656
!E TRIAL_EVENT_VAR stimulus_on,192663
!E TRIAL_EVENT_VAR stimulus_off,194668
TRIAL_END,195175
TRIALID,198787
!E TRIAL_EVENT_VAR fixation,198789
!E TRIAL_EVENT_VAR stimulus_on,199799
!E TRIAL_EVENT_VAR stimulus_off,201805
TRIAL_END,202313
TRIALID,202330
!E TRIAL_EVENT_VAR fixation,202332
!E TRIAL_EVENT_VAR stimulus_on,203339
!E TRIAL_EVENT_VAR stimulus_off,205345
TRIAL_END,205852
TRIALID,205866
!E TRIAL_EVENT_VAR fixation,205868
!E TRIAL_EVENT_VAR stimulus_on,206875
!E TRIAL_EVENT_VAR stimulus_off,208880
TRIAL_END,209387
TRIALID,209403
!E TRIAL_EVENT_VAR fixation,209409
!E TRIAL_EVENT_VAR stimulus_on,210418
!E TRIAL_EVENT_VAR stimulus_off,212424
TRIAL_END,212931
TRIALID,212939
!E TRIAL_EVENT_VAR fixation,212941
!E TRIAL_EVENT_VAR stimulus_on,213947
!E TRIAL_EVENT_VAR stimulus_off,215953
TRIAL_END,216460
TRIALID,216475
!E TRIAL_EVENT_VAR fixation,216477
!E TRIAL_EVENT_VAR stimulus_on,217483
!E TRIAL_EVENT_VAR stimulus_off,219489
TRIAL_END,219996
TRIALID,220011
!E TRIAL_EVENT_VAR fixation,220013
!E TRIAL_EVENT_VAR stimulus_on,221020
!E TRIAL_EVENT_VAR stimulus_off,223025
TRIAL_END,223533
TRIALID,223547
!E TRIAL_EVENT_VAR fixation,223549
!E TRIAL_EVENT_VAR stimulus_on,224556
!E TRIAL_EVENT_VAR stimulus_off,226561
TRIAL_END,227069
TRIALID,227084
!E TRIAL_EVENT_VAR fixation,227086
!E TRIAL_EVENT_VAR stimulus_on,228093
!E TRIAL_EVENT_VAR stimulus_off,230097
TRIAL_END,230604
TRIALID,230620
!E TRIAL_EVENT_VAR fixation,230621
!E TRIAL_EVENT_VAR stimulus_on,231630
!E TRIAL_EVENT_VAR stimulus_off,233636
TRIAL_END,234143
TRIALID,234156
!E TRIAL_EVENT_VAR fixation,234158
!E TRIAL_EVENT_VAR stimulus_on,235165
!E TRIAL_EVENT_VAR stimulus_off,237170
TRIAL_END,237678
TRIALID,237693
!E TRIAL_EVENT_VAR fixation,237695
