Event,RecordingTimestamp
TRIALID,40969
!E TRIAL_EVENT_VAR fixation,40972
!E TRIAL_EVENT_VAR stimulus_on,41983
!E TRIAL_EVENT_VAR stimulus_off,43989
TRIAL_END,44496
TRIALID,44515
!E TRIAL_EVENT_VAR fixation,44517
!E TRIAL_EVENT_VAR stimulus_on,45525
!E TRIAL_EVENT_VAR stimulus_off,47530
TRIAL_END,48037
TRIALID,48054
!E TRIAL_EVENT_VAR fixation,48055
!E TRIAL_EVENT_VAR stimulus_on,49062
!E TRIAL_EVENT_VAR stimulus_off,51067
TRIAL_END,51574
TRIALID,51590
!E TRIAL_EVENT_VAR fixation,51591
!E TRIAL_EVENT_VAR stimulus_on,52598
!E TRIAL_EVENT_VAR stimulus_off,54603
TRIAL_END,55110
TRIALID,55127
!E TRIAL_EVENT_VAR fixation,55131
!E TRIAL_EVENT_VAR stimulus_on,56140
!E TRIAL_EVENT_VAR stimulus_off,58145
TRIAL_END,58652
TRIALID,58662
!E TRIAL_EVENT_VAR fixation,58664
!E TRIAL_EVENT_VAR stimulus_on,59670
!E TRIAL_EVENT_VAR stimulus_off,61676
TRIAL_END,62183
TRIALID,64441
!E TRIAL_EVENT_VAR fixation,64443
!E TRIAL_EVENT_VAR stimulus_on,65452
!E TRIAL_EVENT_VAR stimulus_off,67457
TRIAL_END,67964
TRIALID,67985
!E TRIAL_EVENT_VAR fixation,67986
!E TRIAL_EVENT_VAR stimulus_on,68993
!E TRIAL_EVENT_VAR stimulus_off,70998
TRIAL_END,71505
TRIALID,71520
!E TRIAL_EVENT_VAR fixation,71522
!E TRIAL_EVENT_VAR stimulus_on,72530
!E TRIAL_EVENT_VAR stimulus_off,74535
TRIAL_END,75042
TRIALID,75059
!E TRIAL_EVENT_VAR fixation,75064
!E TRIAL_EVENT_VAR stimulus_on,76075
!E TRIAL_EVENT_VAR stimulus_off,78079
TRIAL_END,78586
TRIALID,78594
!E TRIAL_EVENT_VAR fixation,78596
!E TRIAL_EVENT_VAR stimulus_on,79603
!E TRIAL_EVENT_VAR stimulus_off,81608
TRIAL_END,82115
TRIALID,82132
!E TRIAL_EVENT_VAR fixation,82134
