Event,RecordingTimestamp
TRIALID,45052
!E TRIAL_EVENT_VAR fixation,45054
!E TRIAL_EVENT_VAR stimulus_on,46063
!E TRIAL_EVENT_VAR stimulus_off,48069
TRIAL_END,48576
TRIALID,48593
!E TRIAL_EVENT_VAR fixation,48594
!E TRIAL_EVENT_VAR stimulus_on,49606
!E TRIAL_EVENT_VAR stimulus_off,51611
TRIAL_END,52119
TRIALID,52141
!E TRIAL_EVENT_VAR fixation,52142
!E TRIAL_EVENT_VAR stimulus_on,53150
!E TRIAL_EVENT_VAR stimulus_off,55156
TRIAL_END,55663
TRIALID,55677
!E TRIAL_EVENT_VAR fixation,55681
!E TRIAL_EVENT_VAR stimulus_on,56690
!E TRIAL_EVENT_VAR stimulus_off,58695
TRIAL_END,59202
TRIALID,59212
!E TRIAL_EVENT_VAR fixation,59214
!E TRIAL_EVENT_VAR stimulus_on,60221
!E TRIAL_EVENT_VAR stimulus_off,62226
TRIAL_END,62734
TRIALID,62749
!E TRIAL_EVENT_VAR fixation,62750
!E TRIAL_EVENT_VAR stimulus_on,63757
!E TRIAL_EVENT_VAR stimulus_off,65763
TRIAL_END,66270
TRIALID,66285
!E TRIAL_EVENT_VAR fixation,66287
!E TRIAL_EVENT_VAR stimulus_on,67293
!E TRIAL_EVENT_VAR stimulus_off,69299
TRIAL_END,69811
TRIALID,69824
!E TRIAL_EVENT_VAR fixation,69826
!E TRIAL_EVENT_VAR stimulus_on,70832
!E TRIAL_EVENT_VAR stimulus_off,72842
TRIAL_END,73350
TRIALID,75381
!E TRIAL_EVENT_VAR fixation,75383
!E TRIAL_EVENT_VAR stimulus_on,76392
!E TRIAL_EVENT_VAR stimulus_off,78398
TRIAL_END,78905
TRIALID,78915
!E TRIAL_EVENT_VAR fixation,78917
!E TRIAL_EVENT_VAR stimulus_on,79924
!E TRIAL_EVENT_VAR stimulus_off,81933
TRIAL_END,82441
TRIALID,82455
!E TRIAL_EVENT_VAR fixation,82456
!E TRIAL_EVENT_VAR stimulus_on,83464
!E TRIAL_EVENT_VAR stimulus_off,85470
TRIAL_END,85979
TRIALID,86012
!E TRIAL_EVENT_VAR fixation,86013
!E TRIAL_EVENT_VAR stimulus_on,87021
!E TRIAL_EVENT_VAR stimulus_off,89026
TRIAL_END,89533
TRIALID,89553
!E TRIAL_EVENT_VAR fixation,89558
!E TRIAL_EVENT_VAR stimulus_on,90567
!E TRIAL_EVENT_VAR stimulus_off,92574
TRIAL_END,93081
TRIALID,93094
!E TRIAL_EVENT_VAR fixation,93095
!E TRIAL_EVENT_VAR stimulus_on,94102
!E TRIAL_EVENT_VAR stimulus_off,96108
TRIAL_END,96615
TRIALID,96630
!E TRIAL_EVENT_VAR fixation,96632
!E TRIAL_EVENT_VAR stimulus_on,97639
!E TRIAL_EVENT_VAR stimulus_off,99645
TRIAL_END,100153
TRIALID,100172
!E TRIAL_EVENT_VAR fixation,100176
!E TRIAL_EVENT_VAR stimulus_on,101186
!E TRIAL_EVENT_VAR stimulus_off,103191
TRIAL_END,103700
TRIALID,103723
!E TRIAL_EVENT_VAR fixation,103725
!E TRIAL_EVENT_VAR stimulus_on,104732
!E TRIAL_EVENT_VAR stimulus_off,106737
TRIAL_END,107244
TRIALID,107279
!E TRIAL_EVENT_VAR fixation,107286
!E TRIAL_EVENT_VAR stimulus_on,108294
!E TRIAL_EVENT_VAR stimulus_off,110300
TRIAL_END,110807
TRIALID,110822
!E TRIAL_EVENT_VAR fixation,110824
!E TRIAL_EVENT_VAR stimulus_on,111830
!E TRIAL_EVENT_VAR stimulus_off,113836
TRIAL_END,114344
TRIALID,114370
!E TRIAL_EVENT_VAR fixation,114377
!E TRIAL_EVENT_VAR stimulus_on,115390
!E TRIAL_EVENT_VAR stimulus_off,117396
TRIAL_END,117906
TRIALID,117923
!E TRIAL_EVENT_VAR fixation,117924
!E TRIAL_EVENT_VAR stimulus_on,118932
!E TRIAL_EVENT_VAR stimulus_off,120938
TRIAL_END,121445
TRIALID,121463
!E TRIAL_EVENT_VAR fixation,121465
!E TRIAL_EVENT_VAR stimulus_on,122472
!E TRIAL_EVENT_VAR stimulus_off,124478
TRIAL_END,124984
TRIALID,125001
!E TRIAL_EVENT_VAR fixation,125003
!E TRIAL_EVENT_VAR stimulus_on,126010
!E TRIAL_EVENT_VAR stimulus_off,128016
TRIAL_END,128523
TRIALID,128537
!E TRIAL_EVENT_VAR fixation,128539
!E TRIAL_EVENT_VAR stimulus_on,129547
!E TRIAL_EVENT_VAR stimulus_off,131551
TRIAL_END,132060
TRIALID,134574
!E TRIAL_EVENT_VAR fixation,134576
!E TRIAL_EVENT_VAR stimulus_on,135586
!E TRIAL_EVENT_VAR stimulus_off,137592
TRIAL_END,138099
TRIALID,138112
!E TRIAL_EVENT_VAR fixation,138113
!E TRIAL_EVENT_VAR stimulus_on,139122
!E TRIAL_EVENT_VAR stimulus_off,141128
TRIAL_END,141635
TRIALID,141649
!E TRIAL_EVENT_VAR fixation,141651
!E TRIAL_EVENT_VAR stimulus_on,142657
!E TRIAL_EVENT_VAR stimulus_off,144662
TRIAL_END,145170
TRIALID,145185
!E TRIAL_EVENT_VAR fixation,145187
!E TRIAL_EVENT_VAR stimulus_on,146195
!E TRIAL_EVENT_VAR stimulus_off,148199
TRIAL_END,148706
TRIALID,148722
!E TRIAL_EVENT_VAR fixation,148722
!E TRIAL_EVENT_VAR stimulus_on,149730
!E TRIAL_EVENT_VAR stimulus_off,151735
TRIAL_END,152243
TRIALID,152258
!E TRIAL_EVENT_VAR fixation,152259
!E TRIAL_EVENT_VAR stimulus_on,153266
!E TRIAL_EVENT_VAR stimulus_off,155271
TRIAL_END,155779
TRIALID,155794
!E TRIAL_EVENT_VAR fixation,155796
!E TRIAL_EVENT_VAR stimulus_on,156802
!E TRIAL_EVENT_VAR stimulus_off,158808
TRIAL_END,159315
TRIALID,159330
!E TRIAL_EVENT_VAR fixation,159332
!E TRIAL_EVENT_VAR stimulus_on,160339
!E TRIAL_EVENT_VAR stimulus_off,162345
TRIAL_END,162852
TRIALID,162867
!E TRIAL_EVENT_VAR fixation,162869
!E TRIAL_EVENT_VAR stimulus_on,163875
!E TRIAL_EVENT_VAR stimulus_off,165880
TRIAL_END,166387
TRIALID,166403
!E TRIAL_EVENT_VAR fixation,166405
!E TRIAL_EVENT_VAR stimulus_on,167411
!E TRIAL_EVENT_VAR stimulus_off,169416
TRIAL_END,169923
TRIALID,169939
!E TRIAL_EVENT_VAR fixation,169941
!E TRIAL_EVENT_VAR stimulus_on,170948
!E TRIAL_EVENT_VAR stimulus_off,172954
TRIAL_END,173461
TRIALID,173476
!E TRIAL_EVENT_VAR fixation,173477
!E TRIAL_EVENT_VAR stimulus_on,174484
!E TRIAL_EVENT_VAR stimulus_off,176490
TRIAL_END,176997
TRIALID,177012
!E TRIAL_EVENT_VAR fixation,177014
!E TRIAL_EVENT_VAR stimulus_on,178020
!E TRIAL_EVENT_VAR stimulus_off,180027
TRIAL_END,180533
TRIALID,180548
!E TRIAL_EVENT_VAR fixation,180550
!E TRIAL_EVENT_VAR stimulus_on,181556
!E TRIAL_EVENT_VAR stimulus_off,183562
TRIAL_END,184069
TRIALID,184085
!E TRIAL_EVENT_VAR fixation,184086
!E TRIAL_EVENT_VAR stimulus_on,185093
!E TRIAL_EVENT_VAR stimulus_off,187099
TRIAL_END,187606
TRIALID,187622
!E TRIAL_EVENT_VAR fixation,187624
!E TRIAL_EVENT_VAR stimulus_on,188631
!E TRIAL_EVENT_VAR stimulus_off,190636
TRIAL_END,191144
TRIALID,191799
!E TRIAL_EVENT_VAR fixation,191801
!E TRIAL_EVENT_VAR stimulus_on,192810
!E TRIAL_EVENT_VAR stimulus_off,194816
TRIAL_END,195323
TRIALID,195342
!E TRIAL_EVENT_VAR fixation,195343
!E TRIAL_EVENT_VAR stimulus_on,196352
!E TRIAL_EVENT_VAR stimulus_off,198357
TRIAL_END,198865
TRIALID,198887
!E TRIAL_EVENT_VAR fixation,198888
!E TRIAL_EVENT_VAR stimulus_on,199896
!E TRIAL_EVENT_VAR stimulus_off,201901
TRIAL_END,202409
TRIALID,202424
!E TRIAL_EVENT_VAR fixation,202426
!E TRIAL_EVENT_VAR stimulus_on,203434
!E TRIAL_EVENT_VAR stimulus_off,205440
TRIAL_END,205947
TRIALID,205968
!E TRIAL_EVENT_VAR fixation,205969
!E TRIAL_EVENT_VAR stimulus_on,206977
!E TRIAL_EVENT_VAR stimulus_off,208981
TRIAL_END,209488
TRIALID,209506
!E TRIAL_EVENT_VAR fixation,209507
!E TRIAL_EVENT_VAR stimulus_on,210515
!E TRIAL_EVENT_VAR stimulus_off,212520
TRIAL_END,213027
TRIALID,213042
!E TRIAL_EVENT_VAR fixation,213044
!E TRIAL_EVENT_VAR stimulus_on,214051
!E TRIAL_EVENT_VAR stimulus_off,216057
TRIAL_END,216563
TRIALID,216579
!E TRIAL_EVENT_VAR fixation,216586
!E TRIAL_EVENT_VAR stimulus_on,217598
!E TRIAL_EVENT_VAR stimulus_off,219603
TRIAL_END,220110
TRIALID,220129
!E TRIAL_EVENT_VAR fixation,220131
!E TRIAL_EVENT_VAR stimulus_on,221138
!E TRIAL_EVENT_VAR stimulus_off,223144
TRIAL_END,223651
TRIALID,223668
!E TRIAL_EVENT_VAR fixation,223670
!E TRIAL_EVENT_VAR stimulus_on,224676
!E TRIAL_EVENT_VAR stimulus_off,226682
TRIAL_END,227190
TRIALID,227205
!E TRIAL_EVENT_VAR fixation,227206
!E TRIAL_EVENT_VAR stimulus_on,228215
!E TRIAL_EVENT_VAR stimulus_off,230219
TRIAL_END,230727
