Event,RecordingTimestamp
TRIALID,45013
!E TRIAL_EVENT_VAR fixation,45016
!E TRIAL_EVENT_VAR stimulus_on,46027
!E TRIAL_EVENT_VAR stimulus_off,48031
TRIAL_END,48539
TRIALID,48554
!E TRIAL_EVENT_VAR fixation,48556
!E TRIAL_EVENT_VAR stimulus_on,49564
!E TRIAL_EVENT_VAR stimulus_off,51568
TRIAL_END,52076
TRIALID,52091
!E TRIAL_EVENT_VAR fixation,52092
!E TRIAL_EVENT_VAR stimulus_on,53100
!E TRIAL_EVENT_VAR stimulus_off,55103
TRIAL_END,55609
TRIALID,55624
!E TRIAL_EVENT_VAR fixation,55626
!E TRIAL_EVENT_VAR stimulus_on,56632
!E TRIAL_EVENT_VAR stimulus_off,58637
TRIAL_END,59144
TRIALID,59161
!E TRIAL_EVENT_VAR fixation,59162
!E TRIAL_EVENT_VAR stimulus_on,60169
!E TRIAL_EVENT_VAR stimulus_off,62174
TRIAL_END,62681
TRIALID,62697
!E TRIAL_EVENT_VAR fixation,62699
!E TRIAL_EVENT_VAR stimulus_on,63705
!E TRIAL_EVENT_VAR stimulus_off,65710
TRIAL_END,66217
TRIALID,66233
!E TRIAL_EVENT_VAR fixation,66235
!E TRIAL_EVENT_VAR stimulus_on,67242
!E TRIAL_EVENT_VAR stimulus_off,69245
TRIAL_END,69752
TRIALID,69770
!E TRIAL_EVENT_VAR fixation,69771
!E TRIAL_EVENT_VAR stimulus_on,70778
!E TRIAL_EVENT_VAR stimulus_off,72783
TRIAL_END,73290
TRIALID,73306
!E TRIAL_EVENT_VAR fixation,73307
!E TRIAL_EVENT_VAR stimulus_on,74315
!E TRIAL_EVENT_VAR stimulus_off,76319
TRIAL_END,76825
TRIALID,76842
!E TRIAL_EVENT_VAR fixation,76843
!E TRIAL_EVENT_VAR stimulus_on,77850
!E TRIAL_EVENT_VAR stimulus_off,79854
TRIAL_END,80361
TRIALID,80378
!E TRIAL_EVENT_VAR fixation,80380
!E TRIAL_EVENT_VAR stimulus_on,81387
!E TRIAL_EVENT_VAR stimulus_off,83391
TRIAL_END,83898
TRIALID,83915
!E TRIAL_EVENT_VAR fixation,83917
!E TRIAL_EVENT_VAR stimulus_on,84923
!E TRIAL_EVENT_VAR stimulus_off,86926
TRIAL_END,87434
TRIALID,87450
!E TRIAL_EVENT_VAR fixation,87452
!E TRIAL_EVENT_VAR stimulus_on,88460
!E TRIAL_EVENT_VAR stimulus_off,90465
TRIAL_END,90972
TRIALID,90989
!E TRIAL_EVENT_VAR fixation,90990
!E TRIAL_EVENT_VAR stimulus_on,91998
!E TRIAL_EVENT_VAR stimulus_off,94003
TRIAL_END,94510
TRIALID,94526
!E TRIAL_EVENT_VAR fixation,94527
!E TRIAL_EVENT_VAR stimulus_on,95534
!E TRIAL_EVENT_VAR stimulus_off,97538
TRIAL_END,98045
TRIALID,98062
!E TRIAL_EVENT_VAR fixation,98068
!E TRIAL_EVENT_VAR stimulus_on,99078
!E TRIAL_EVENT_VAR stimulus_off,101081
TRIAL_END,101588
TRIALID,101598
!E TRIAL_EVENT_VAR fixation,101599
!E TRIAL_EVENT_VAR stimulus_on,102606
!E TRIAL_EVENT_VAR stimulus_off,104611
TRIAL_END,105118
TRIALID,105134
!E TRIAL_EVENT_VAR fixation,105136
!E TRIAL_EVENT_VAR stimulus_on,106143
!E TRIAL_EVENT_VAR stimulus_off,108147
TRIAL_END,108654
TRIALID,108670
!E TRIAL_EVENT_VAR fixation,108672
!E TRIAL_EVENT_VAR stimulus_on,109679
!E TRIAL_EVENT_VAR stimulus_off,111683
TRIAL_END,112190
TRIALID,112207
!E TRIAL_EVENT_VAR fixation,112208
!E TRIAL_EVENT_VAR stimulus_on,113216
!E TRIAL_EVENT_VAR stimulus_off,115219
TRIAL_END,115727
TRIALID,115743
!E TRIAL_EVENT_VAR fixation,115745
!E TRIAL_EVENT_VAR stimulus_on,116752
!E TRIAL_EVENT_VAR stimulus_off,118755
TRIAL_END,119263
TRIALID,119279
!E TRIAL_EVENT_VAR fixation,119281
!E TRIAL_EVENT_VAR stimulus_on,120288
!E TRIAL_EVENT_VAR stimulus_off,122292
TRIAL_END,122800
TRIALID,122815
!E TRIAL_EVENT_VAR fixation,122817
!E TRIAL_EVENT_VAR stimulus_on,123825
!E TRIAL_EVENT_VAR stimulus_off,125828
TRIAL_END,126335
TRIALID,126351
!E TRIAL_EVENT_VAR fixation,126353
!E TRIAL_EVENT_VAR stimulus_on,127360
!E TRIAL_EVENT_VAR stimulus_off,129364
TRIAL_END,129871
TRIALID,129888
!E TRIAL_EVENT_VAR fixation,129889
!E TRIAL_EVENT_VAR stimulus_on,130897
!E TRIAL_EVENT_VAR stimulus_off,132901
TRIAL_END,133409
TRIALID,133424
!E TRIAL_EVENT_VAR fixation,133426
!E TRIAL_EVENT_VAR stimulus_on,134432
!E TRIAL_EVENT_VAR stimulus_off,136437
TRIAL_END,136944
TRIALID,136960
!E TRIAL_EVENT_VAR fixation,136962
!E TRIAL_EVENT_VAR stimulus_on,137970
!E TRIAL_EVENT_VAR stimulus_off,139974
TRIAL_END,140481
TRIALID,140497
!E TRIAL_EVENT_VAR fixation,140498
!E TRIAL_EVENT_VAR stimulus_on,141506
!E TRIAL_EVENT_VAR stimulus_off,143509
TRIAL_END,144016
TRIALID,144032
!E TRIAL_EVENT_VAR fixation,144034
!E TRIAL_EVENT_VAR stimulus_on,145042
!E TRIAL_EVENT_VAR stimulus_off,147047
TRIAL_END,147554
TRIALID,147569
!E TRIAL_EVENT_VAR fixation,147571
!E TRIAL_EVENT_VAR stimulus_on,148578
!E TRIAL_EVENT_VAR stimulus_off,150582
TRIAL_END,151090
TRIALID,151106
!E TRIAL_EVENT_VAR fixation,151107
!E TRIAL_EVENT_VAR stimulus_on,152114
!E TRIAL_EVENT_VAR stimulus_off,154118
TRIAL_END,154625
TRIALID,154641
!E TRIAL_EVENT_VAR fixation,154643
!E TRIAL_EVENT_VAR stimulus_on,155650
!E TRIAL_EVENT_VAR stimulus_off,157654
TRIAL_END,158161
TRIALID,158177
!E TRIAL_EVENT_VAR fixation,158179
!E TRIAL_EVENT_VAR stimulus_on,159186
!E TRIAL_EVENT_VAR stimulus_off,161190
TRIAL_END,161697
TRIALID,161714
!E TRIAL_EVENT_VAR fixation,161716
!E TRIAL_EVENT_VAR stimulus_on,162723
