Event,RecordingTimestamp
TRIALID,40868
!E TRIAL_EVENT_VAR fixation,40870
!E TRIAL_EVENT_VAR stimulus_on,41881
!E TRIAL_EVENT_VAR stimulus_off,43885
TRIAL_END,44393
TRIALID,44400
!E TRIAL_EVENT_VAR fixation,44402
!E TRIAL_EVENT_VAR stimulus_on,45409
!E TRIAL_EVENT_VAR stimulus_off,47413
TRIAL_END,47921
TRIALID,47936
!E TRIAL_EVENT_VAR fixation,47937
!E TRIAL_EVENT_VAR stimulus_on,48945
!E TRIAL_EVENT_VAR stimulus_off,50948
TRIAL_END,51455
TRIALID,51472
!E TRIAL_EVENT_VAR fixation,51473
!E TRIAL_EVENT_VAR stimulus_on,52480
!E TRIAL_EVENT_VAR stimulus_off,54484
TRIAL_END,54990
TRIALID,55005
!E TRIAL_EVENT_VAR fixation,55007
!E TRIAL_EVENT_VAR stimulus_on,56015
!E TRIAL_EVENT_VAR stimulus_off,58019
TRIAL_END,58528
TRIALID,58543
!E TRIAL_EVENT_VAR fixation,58544
!E TRIAL_EVENT_VAR stimulus_on,59552
!E TRIAL_EVENT_VAR stimulus_off,61554
TRIAL_END,62061
TRIALID,62079
!E TRIAL_EVENT_VAR fixation,62083
!E TRIAL_EVENT_VAR stimulus_on,63092
!E TRIAL_EVENT_VAR stimulus_off,65094
TRIAL_END,65601
TRIALID,65616
!E TRIAL_EVENT_VAR fixation,65618
!E TRIAL_EVENT_VAR stimulus_on,66625
!E TRIAL_EVENT_VAR stimulus_off,68629
TRIAL_END,69137
TRIALID,71412
!E TRIAL_EVENT_VAR fixation,71414
!E TRIAL_EVENT_VAR stimulus_on,72423
!E TRIAL_EVENT_VAR stimulus_off,74427
TRIAL_END,74936
TRIALID,74956
!E TRIAL_EVENT_VAR fixation,74957
!E TRIAL_EVENT_VAR stimulus_on,75964
!E TRIAL_EVENT_VAR stimulus_off,77969
TRIAL_END,78476
TRIALID,78492
!E TRIAL_EVENT_VAR fixation,78493
!E TRIAL_EVENT_VAR stimulus_on,79501
!E TRIAL_EVENT_VAR stimulus_off,81505
TRIAL_END,82012
TRIALID,82029
!E TRIAL_EVENT_VAR fixation,82030
!E TRIAL_EVENT_VAR stimulus_on,83037
!E TRIAL_EVENT_VAR stimulus_off,85042
TRIAL_END,85549
TRIALID,85566
!E TRIAL_EVENT_VAR fixation,85570
!E TRIAL_EVENT_VAR stimulus_on,86580
!E TRIAL_EVENT_VAR stimulus_off,88583
TRIAL_END,89090
TRIALID,89102
!E TRIAL_EVENT_VAR fixation,89104
!E TRIAL_EVENT_VAR stimulus_on,90111
!E TRIAL_EVENT_VAR stimulus_off,92115
TRIAL_END,92622
TRIALID,92640
!E TRIAL_EVENT_VAR fixation,92644
!E TRIAL_EVENT_VAR stimulus_on,93653
!E TRIAL_EVENT_VAR stimulus_off,95658
TRIAL_END,96164
TRIALID,96175
!E TRIAL_EVENT_VAR fixation,96177
!E TRIAL_EVENT_VAR stimulus_on,97184
!E TRIAL_EVENT_VAR stimulus_off,99188
TRIAL_END,99695
TRIALID,99711
!E TRIAL_EVENT_VAR fixation,99713
!E TRIAL_EVENT_VAR stimulus_on,100721
!E TRIAL_EVENT_VAR stimulus_off,102725
TRIAL_END,103233
TRIALID,103248
!E TRIAL_EVENT_VAR fixation,103250
!E TRIAL_EVENT_VAR stimulus_on,104256
!E TRIAL_EVENT_VAR stimulus_off,106259
TRIAL_END,106767
TRIALID,106786
!E TRIAL_EVENT_VAR fixation,106790
!E TRIAL_EVENT_VAR stimulus_on,107799
!E TRIAL_EVENT_VAR stimulus_off,109804
TRIAL_END,110311
TRIALID,110320
!E TRIAL_EVENT_VAR fixation,110321
!E TRIAL_EVENT_VAR stimulus_on,111329
!E TRIAL_EVENT_VAR stimulus_off,113334
TRIAL_END,113841
TRIALID,113856
!E TRIAL_EVENT_VAR fixation,113858
!E TRIAL_EVENT_VAR stimulus_on,114865
!E TRIAL_EVENT_VAR stimulus_off,116869
TRIAL_END,117376
TRIALID,117392
!E TRIAL_EVENT_VAR fixation,117394
!E TRIAL_EVENT_VAR stimulus_on,118402
!E TRIAL_EVENT_VAR stimulus_off,120406
TRIAL_END,120914
