Event,RecordingTimestamp
TRIALID,30612
!E TRIAL_EVENT_VAR fixation,30614
!E TRIAL_EVENT_VAR stimulus_on,31623
!E TRIAL_EVENT_VAR stimulus_off,33628
TRIAL_END,34135
TRIALID,34146
!E TRIAL_EVENT_VAR fixation,34147
!E TRIAL_EVENT_VAR stimulus_on,35154
!E TRIAL_EVENT_VAR stimulus_off,37159
TRIAL_END,37666
TRIALID,37682
!E TRIAL_EVENT_VAR fixation,37684
!E TRIAL_EVENT_VAR stimulus_on,38691
!E TRIAL_EVENT_VAR stimulus_off,40696
TRIAL_END,41203
TRIALID,41219
!E TRIAL_EVENT_VAR fixation,41219
!E TRIAL_EVENT_VAR stimulus_on,42226
!E TRIAL_EVENT_VAR stimulus_off,44232
TRIAL_END,44740
TRIALID,47052
!E TRIAL_EVENT_VAR fixation,47054
!E TRIAL_EVENT_VAR stimulus_on,48062
!E TRIAL_EVENT_VAR stimulus_off,50066
TRIAL_END,50574
TRIALID,50591
!E TRIAL_EVENT_VAR fixation,50592
!E TRIAL_EVENT_VAR stimulus_on,51599
!E TRIAL_EVENT_VAR stimulus_off,53604
TRIAL_END,54110
TRIALID,54126
!E TRIAL_EVENT_VAR fixation,54128
!E TRIAL_EVENT_VAR stimulus_on,55135
!E TRIAL_EVENT_VAR stimulus_off,57141
TRIAL_END,57648
TRIALID,57665
!E TRIAL_EVENT_VAR fixation,57667
!E TRIAL_EVENT_VAR stimulus_on,58675
!E TRIAL_EVENT_VAR stimulus_off,60679
TRIAL_END,61187
TRIALID,61202
!E TRIAL_EVENT_VAR fixation,61203
!E TRIAL_EVENT_VAR stimulus_on,62210
!E TRIAL_EVENT_VAR stimulus_off,64215
TRIAL_END,64722
TRIALID,64738
!E TRIAL_EVENT_VAR fixation,64739
!E TRIAL_EVENT_VAR stimulus_on,65746
!E TRIAL_EVENT_VAR stimulus_off,67751
TRIAL_END,68259
TRIALID,68274
!E TRIAL_EVENT_VAR fixation,68276
!E TRIAL_EVENT_VAR stimulus_on,69282
!E TRIAL_EVENT_VAR stimulus_off,71287
TRIAL_END,71795
TRIALID,71810
!E TRIAL_EVENT_VAR fixation,71812
!E TRIAL_EVENT_VAR stimulus_on,72819
!E TRIAL_EVENT_VAR stimulus_off,74824
TRIAL_END,75332
TRIALID,75346
!E TRIAL_EVENT_VAR fixation,75348
!E TRIAL_EVENT_VAR stimulus_on,76355
!E TRIAL_EVENT_VAR stimulus_off,78359
TRIAL_END,78866
TRIALID,78882
!E TRIAL_EVENT_VAR fixation,78884
!E TRIAL_EVENT_VAR stimulus_on,79890
!E TRIAL_EVENT_VAR stimulus_off,81896
TRIAL_END,82403
TRIALID,82420
!E TRIAL_EVENT_VAR fixation,82426
!E TRIAL_EVENT_VAR stimulus_on,83436
!E TRIAL_EVENT_VAR stimulus_off,85442
TRIAL_END,85949
TRIALID,85970
!E TRIAL_EVENT_VAR fixation,85971
!E TRIAL_EVENT_VAR stimulus_on,86978
!E TRIAL_EVENT_VAR stimulus_off,88983
TRIAL_END,89490
TRIALID,92003
!E TRIAL_EVENT_VAR fixation,92005
!E TRIAL_EVENT_VAR stimulus_on,93014
!E TRIAL_EVENT_VAR stimulus_off,95019
TRIAL_END,95527
TRIALID,95544
!E TRIAL_EVENT_VAR fixation,95546
!E TRIAL_EVENT_VAR stimulus_on,96553
!E TRIAL_EVENT_VAR stimulus_off,98559
TRIAL_END,99066
TRIALID,99083
!E TRIAL_EVENT_VAR fixation,99084
!E TRIAL_EVENT_VAR stimulus_on,100091
!E TRIAL_EVENT_VAR stimulus_off,102096
TRIAL_END,102604
TRIALID,102619
!E TRIAL_EVENT_VAR fixation,102620
!E TRIAL_EVENT_VAR stimulus_on,103628
!E TRIAL_EVENT_VAR stimulus_off,105635
TRIAL_END,106141
TRIALID,106155
!E TRIAL_EVENT_VAR fixation,106157
!E TRIAL_EVENT_VAR stimulus_on,107163
!E TRIAL_EVENT_VAR stimulus_off,109168
TRIAL_END,109675
TRIALID,109691
!E TRIAL_EVENT_VAR fixation,109692
!E TRIAL_EVENT_VAR stimulus_on,110700
!E TRIAL_EVENT_VAR stimulus_off,112705
TRIAL_END,113212
TRIALID,113227
!E TRIAL_EVENT_VAR fixation,113229
!E TRIAL_EVENT_VAR stimulus_on,114235
!E TRIAL_EVENT_VAR stimulus_off,116240
TRIAL_END,116747
TRIALID,116764
!E TRIAL_EVENT_VAR fixation,116765
!E TRIAL_EVENT_VAR stimulus_on,117772
!E TRIAL_EVENT_VAR stimulus_off,119778
TRIAL_END,120287
TRIALID,120300
!E TRIAL_EVENT_VAR fixation,120302
!E TRIAL_EVENT_VAR stimulus_on,121308
!E TRIAL_EVENT_VAR stimulus_off,123312
TRIAL_END,123820
TRIALID,123836
!E TRIAL_EVENT_VAR fixation,123838
!E TRIAL_EVENT_VAR stimulus_on,124844
!E TRIAL_EVENT_VAR stimulus_off,126849
TRIAL_END,127357
TRIALID,127373
!E TRIAL_EVENT_VAR fixation,127374
!E TRIAL_EVENT_VAR stimulus_on,128380
!E TRIAL_EVENT_VAR stimulus_off,130386
TRIAL_END,130893
TRIALID,130908
!E TRIAL_EVENT_VAR fixation,130910
!E TRIAL_EVENT_VAR stimulus_on,131916
!E TRIAL_EVENT_VAR stimulus_off,133922
TRIAL_END,134429
TRIALID,134444
!E TRIAL_EVENT_VAR fixation,134446
!E TRIAL_EVENT_VAR stimulus_on,135453
!E TRIAL_EVENT_VAR stimulus_off,137459
TRIAL_END,137966
TRIALID,137981
!E TRIAL_EVENT_VAR fixation,137983
!E TRIAL_EVENT_VAR stimulus_on,138989
!E TRIAL_EVENT_VAR stimulus_off,140995
TRIAL_END,141502
TRIALID,141517
!E TRIAL_EVENT_VAR fixation,141519
!E TRIAL_EVENT_VAR stimulus_on,142525
!E TRIAL_EVENT_VAR stimulus_off,144531
TRIAL_END,145038
TRIALID,148307
!E TRIAL_EVENT_VAR fixation,148311
!E TRIAL_EVENT_VAR stimulus_on,149322
!E TRIAL_EVENT_VAR stimulus_off,151327
TRIAL_END,151835
TRIALID,151842
!E TRIAL_EVENT_VAR fixation,151844
!E TRIAL_EVENT_VAR stimulus_on,152851
!E TRIAL_EVENT_VAR stimulus_off,154856
TRIAL_END,155363
TRIALID,155378
!E TRIAL_EVENT_VAR fixation,155380
!E TRIAL_EVENT_VAR stimulus_on,156386
!E TRIAL_EVENT_VAR stimulus_off,158391
TRIAL_END,158899
TRIALID,158915
!E TRIAL_EVENT_VAR fixation,158916
!E TRIAL_EVENT_VAR stimulus_on,159923
!E TRIAL_EVENT_VAR stimulus_off,161928
TRIAL_END,162436
TRIALID,162451
!E TRIAL_EVENT_VAR fixation,162452
!E TRIAL_EVENT_VAR stimulus_on,163460
!E TRIAL_EVENT_VAR stimulus_off,165465
TRIAL_END,165972
TRIALID,165987
!E TRIAL_EVENT_VAR fixation,165988
!E TRIAL_EVENT_VAR stimulus_on,166995
!E TRIAL_EVENT_VAR stimulus_off,169000
TRIAL_END,169507
TRIALID,169524
!E TRIAL_EVENT_VAR fixation,169525
!E TRIAL_EVENT_VAR stimulus_on,170531
!E TRIAL_EVENT_VAR stimulus_off,172538
TRIAL_END,173044
TRIALID,173060
!E TRIAL_EVENT_VAR fixation,173061
!E TRIAL_EVENT_VAR stimulus_on,174068
!E TRIAL_EVENT_VAR stimulus_off,176073
TRIAL_END,176581
TRIALID,176596
!E TRIAL_EVENT_VAR fixation,176598
!E TRIAL_EVENT_VAR stimulus_on,177605
!E TRIAL_EVENT_VAR stimulus_off,179610
TRIAL_END,180117
TRIALID,180132
!E TRIAL_EVENT_VAR fixation,180134
!E TRIAL_EVENT_VAR stimulus_on,181141
!E TRIAL_EVENT_VAR stimulus_off,183146
TRIAL_END,183653
TRIALID,183668
!E TRIAL_EVENT_VAR fixation,183670
!E TRIAL_EVENT_VAR stimulus_on,184676
!E TRIAL_EVENT_VAR stimulus_off,186681
TRIAL_END,187189
TRIALID,187205
!E TRIAL_EVENT_VAR fixation,187206
!E TRIAL_EVENT_VAR stimulus_on,188215
!E TRIAL_EVENT_VAR stimulus_off,190220
TRIAL_END,190727
TRIALID,190741
!E TRIAL_EVENT_VAR fixation,190743
!E TRIAL_EVENT_VAR stimulus_on,191749
!E TRIAL_EVENT_VAR stimulus_off,193754
TRIAL_END,194262
TRIALID,194277
!E TRIAL_EVENT_VAR fixation,194279
!E TRIAL_EVENT_VAR stimulus_on,195285
!E TRIAL_EVENT_VAR stimulus_off,197291
TRIAL_END,197798
TRIALID,197813
!E TRIAL_EVENT_VAR fixation,197814
!E TRIAL_EVENT_VAR stimulus_on,198823
!E TRIAL_EVENT_VAR stimulus_off,200828
TRIAL_END,201335
