Event,RecordingTimestamp
TRIALID,35030
!E TRIAL_EVENT_VAR fixation,35032
!E TRIAL_EVENT_VAR stimulus_on,36040
!E TRIAL_EVENT_VAR stimulus_off,38046
TRIAL_END,38553
TRIALID,38560
!E TRIAL_EVENT_VAR fixation,38562
!E TRIAL_EVENT_VAR stimulus_on,39570
!E TRIAL_EVENT_VAR stimulus_off,41575
TRIAL_END,42083
TRIALID,42098
!E TRIAL_EVENT_VAR fixation,42100
!E TRIAL_EVENT_VAR stimulus_on,43106
!E TRIAL_EVENT_VAR stimulus_off,45112
TRIAL_END,45619
TRIALID,45635
!E TRIAL_EVENT_VAR fixation,45636
!E TRIAL_EVENT_VAR stimulus_on,46644
!E TRIAL_EVENT_VAR stimulus_off,48650
TRIAL_END,49156
TRIALID,49172
!E TRIAL_EVENT_VAR fixation,49174
!E TRIAL_EVENT_VAR stimulus_on,50181
!E TRIAL_EVENT_VAR stimulus_off,52187
TRIAL_END,52694
TRIALID,52709
!E TRIAL_EVENT_VAR fixation,52711
!E TRIAL_EVENT_VAR stimulus_on,53718
!E TRIAL_EVENT_VAR stimulus_off,55724
TRIAL_END,56232
TRIALID,56246
!E TRIAL_EVENT_VAR fixation,56248
!E TRIAL_EVENT_VAR stimulus_on,57255
!E TRIAL_EVENT_VAR stimulus_off,59259
TRIAL_END,59767
TRIALID,59783
!E TRIAL_EVENT_VAR fixation,59785
!E TRIAL_EVENT_VAR stimulus_on,60793
!E TRIAL_EVENT_VAR stimulus_off,62798
TRIAL_END,63304
TRIALID,63320
!E TRIAL_EVENT_VAR fixation,63322
!E TRIAL_EVENT_VAR stimulus_on,64329
!E TRIAL_EVENT_VAR stimulus_off,66335
TRIAL_END,66843
TRIALID,66858
!E TRIAL_EVENT_VAR fixation,66859
!E TRIAL_EVENT_VAR stimulus_on,67865
!E TRIAL_EVENT_VAR stimulus_off,69872
TRIAL_END,70380
TRIALID,70395
!E TRIAL_EVENT_VAR fixation,70397
!E TRIAL_EVENT_VAR stimulus_on,71403
!E TRIAL_EVENT_VAR stimulus_off,73410
TRIAL_END,73917
TRIALID,77031
!E TRIAL_EVENT_VAR fixation,77033
!E TRIAL_EVENT_VAR stimulus_on,78043
!E TRIAL_EVENT_VAR stimulus_off,80049
TRIAL_END,80556
TRIALID,80571
!E TRIAL_EVENT_VAR fixation,80573
!E TRIAL_EVENT_VAR stimulus_on,81582
!E TRIAL_EVENT_VAR stimulus_off,83587
TRIAL_END,84095
TRIALID,84109
!E TRIAL_EVENT_VAR fixation,84110
!E TRIAL_EVENT_VAR stimulus_on,85119
!E TRIAL_EVENT_VAR stimulus_off,87125
TRIAL_END,87631
TRIALID,87647
!E TRIAL_EVENT_VAR fixation,87652
!E TRIAL_EVENT_VAR stimulus_on,88663
!E TRIAL_EVENT_VAR stimulus_off,90669
TRIAL_END,91176
TRIALID,91183
!E TRIAL_EVENT_VAR fixation,91185
!E TRIAL_EVENT_VAR stimulus_on,92192
!E TRIAL_EVENT_VAR stimulus_off,94196
TRIAL_END,94704
TRIALID,94720
!E TRIAL_EVENT_VAR fixation,94721
!E TRIAL_EVENT_VAR stimulus_on,95728
!E TRIAL_EVENT_VAR stimulus_off,97734
TRIAL_END,98241
TRIALID,98256
!E TRIAL_EVENT_VAR fixation,98260
!E TRIAL_EVENT_VAR stimulus_on,99269
!E TRIAL_EVENT_VAR stimulus_off,101274
TRIAL_END,101781
TRIALID,101792
!E TRIAL_EVENT_VAR fixation,101793
!E TRIAL_EVENT_VAR stimulus_on,102801
!E TRIAL_EVENT_VAR stimulus_off,104806
TRIAL_END,105313
TRIALID,105328
