Event,RecordingTimestamp
TRIALID,30030
!E TRIAL_EVENT_VAR fixation,30032
!E TRIAL_EVENT_VAR stimulus_on,31042
!E TRIAL_EVENT_VAR stimulus_off,33047
TRIAL_END,33554
TRIALID,33570
!E TRIAL_EVENT_VAR fixation,33571
!E TRIAL_EVENT_VAR stimulus_on,34579
!E TRIAL_EVENT_VAR stimulus_off,36585
TRIAL_END,37092
TRIALID,37106
!E TRIAL_EVENT_VAR fixation,37108
!E TRIAL_EVENT_VAR stimulus_on,38116
!E TRIAL_EVENT_VAR stimulus_off,40121
TRIAL_END,40629
TRIALID,40642
!E TRIAL_EVENT_VAR fixation,40644
!E TRIAL_EVENT_VAR stimulus_on,41650
!E TRIAL_EVENT_VAR stimulus_off,43655
TRIAL_END,44163
TRIALID,44179
!E TRIAL_EVENT_VAR fixation,44181
!E TRIAL_EVENT_VAR stimulus_on,45187
!E TRIAL_EVENT_VAR stimulus_off,47194
TRIAL_END,47701
TRIALID,50188
!E TRIAL_EVENT_VAR fixation,50189
!E TRIAL_EVENT_VAR stimulus_on,51200
!E TRIAL_EVENT_VAR stimulus_off,53204
TRIAL_END,53711
TRIALID,53719
!E TRIAL_EVENT_VAR fixation,53725
!E TRIAL_EVENT_VAR stimulus_on,54735
!E TRIAL_EVENT_VAR stimulus_off,56741
TRIAL_END,57247
TRIALID,57255
!E TRIAL_EVENT_VAR fixation,57257
!E TRIAL_EVENT_VAR stimulus_on,58265
!E TRIAL_EVENT_VAR stimulus_off,60269
TRIAL_END,60776
TRIALID,60792
!E TRIAL_EVENT_VAR fixation,60793
!E TRIAL_EVENT_VAR stimulus_on,61800
!E TRIAL_EVENT_VAR stimulus_off,63805
TRIAL_END,64312
TRIALID,66523
!E TRIAL_EVENT_VAR fixation,66525
!E TRIAL_EVENT_VAR stimulus_on,67535
!E TRIAL_EVENT_VAR stimulus_off,69540
TRIAL_END,70048
TRIALID,70064
!E TRIAL_EVENT_VAR fixation,70065
!E TRIAL_EVENT_VAR stimulus_on,71073
!E TRIAL_EVENT_VAR stimulus_off,73078
TRIAL_END,73586
TRIALID,73602
!E TRIAL_EVENT_VAR fixation,73603
!E TRIAL_EVENT_VAR stimulus_on,74611
!E TRIAL_EVENT_VAR stimulus_off,76615
TRIAL_END,77122
TRIALID,77138
!E TRIAL_EVENT_VAR fixation,77139
!E TRIAL_EVENT_VAR stimulus_on,78146
!E TRIAL_EVENT_VAR stimulus_off,80152
TRIAL_END,80659
TRIALID,83963
!E TRIAL_EVENT_VAR fixation,83967
!E TRIAL_EVENT_VAR stimulus_on,84978
!E TRIAL_EVENT_VAR stimulus_off,86983
TRIAL_END,87490
TRIALID,87510
!E TRIAL_EVENT_VAR fixation,87512
!E TRIAL_EVENT_VAR stimulus_on,88519
!E TRIAL_EVENT_VAR stimulus_off,90525
TRIAL_END,91032
TRIALID,91049
!E TRIAL_EVENT_VAR fixation,91050
!E TRIAL_EVENT_VAR stimulus_on,92057
!E TRIAL_EVENT_VAR stimulus_off,94063
TRIAL_END,94570
TRIALID,94585
!E TRIAL_EVENT_VAR fixation,94586
!E TRIAL_EVENT_VAR stimulus_on,95593
!E TRIAL_EVENT_VAR stimulus_off,97599
TRIAL_END,98105
TRIALID,98120
!E TRIAL_EVENT_VAR fixation,98122
!E TRIAL_EVENT_VAR stimulus_on,99130
!E TRIAL_EVENT_VAR stimulus_off,101137
TRIAL_END,101644
TRIALID,101657
!E TRIAL_EVENT_VAR fixation,101658
!E TRIAL_EVENT_VAR stimulus_on,102666
!E TRIAL_EVENT_VAR stimulus_off,104670
TRIAL_END,105178
TRIALID,105194
!E TRIAL_EVENT_VAR fixation,105199
!E TRIAL_EVENT_VAR stimulus_on,106208
!E TRIAL_EVENT_VAR stimulus_off,108213
TRIAL_END,108719
