Event,RecordingTimestamp
TRIALID,31948
!E TRIAL_EVENT_VAR fixation,31950
!E TRIAL_EVENT_VAR stimulus_on,32961
!E TRIAL_EVENT_VAR stimulus_off,34967
TRIAL_END,35474
TRIALID,35491
!E TRIAL_EVENT_VAR fixation,35492
!E TRIAL_EVENT_VAR stimulus_on,36499
!E TRIAL_EVENT_VAR stimulus_off,38504
TRIAL_END,39011
TRIALID,39027
!E TRIAL_EVENT_VAR fixation,39029
!E TRIAL_EVENT_VAR stimulus_on,40036
!E TRIAL_EVENT_VAR stimulus_off,42041
TRIAL_END,42548
TRIALID,42565
!E TRIAL_EVENT_VAR fixation,42566
!E TRIAL_EVENT_VAR stimulus_on,43574
!E TRIAL_EVENT_VAR stimulus_off,45580
TRIAL_END,46088
TRIALID,46101
!E TRIAL_EVENT_VAR fixation,46103
!E TRIAL_EVENT_VAR stimulus_on,47109
!E TRIAL_EVENT_VAR stimulus_off,49114
TRIAL_END,49621
TRIALID,51908
!E TRIAL_EVENT_VAR fixation,51910
!E TRIAL_EVENT_VAR stimulus_on,52918
!E TRIAL_EVENT_VAR stimulus_off,54922
TRIAL_END,55430
TRIALID,55442
!E TRIAL_EVENT_VAR fixation,55443
!E TRIAL_EVENT_VAR stimulus_on,56451
!E TRIAL_EVENT_VAR stimulus_off,58456
TRIAL_END,58964
TRIALID,58978
!E TRIAL_EVENT_VAR fixation,58980
!E TRIAL_EVENT_VAR stimulus_on,59986
!E TRIAL_EVENT_VAR stimulus_off,61993
TRIAL_END,62499
TRIALID,62514
!E TRIAL_EVENT_VAR fixation,62515
!E TRIAL_EVENT_VAR stimulus_on,63523
!E TRIAL_EVENT_VAR stimulus_off,65527
TRIAL_END,66035
TRIALID,66050
!E TRIAL_EVENT_VAR fixation,66057
!E TRIAL_EVENT_VAR stimulus_on,67067
!E TRIAL_EVENT_VAR stimulus_off,69072
TRIAL_END,69580
TRIALID,71691
!E TRIAL_EVENT_VAR fixation,71693
!E TRIAL_EVENT_VAR stimulus_on,72702
!E TRIAL_EVENT_VAR stimulus_off,74708
TRIAL_END,75216
TRIALID,75224
!E TRIAL_EVENT_VAR fixation,75225
!E TRIAL_EVENT_VAR stimulus_on,76233
!E TRIAL_EVENT_VAR stimulus_off,78238
TRIAL_END,78745
TRIALID,78759
!E TRIAL_EVENT_VAR fixation,78761
!E TRIAL_EVENT_VAR stimulus_on,79769
!E TRIAL_EVENT_VAR stimulus_off,81773
TRIAL_END,82280
TRIALID,82295
!E TRIAL_EVENT_VAR fixation,82297
!E TRIAL_EVENT_VAR stimulus_on,83306
!E TRIAL_EVENT_VAR stimulus_off,85310
TRIAL_END,85817
TRIALID,85831
!E TRIAL_EVENT_VAR fixation,85833
!E TRIAL_EVENT_VAR stimulus_on,86840
!E TRIAL_EVENT_VAR stimulus_off,88844
TRIAL_END,89352
TRIALID,89368
!E TRIAL_EVENT_VAR fixation,89370
!E TRIAL_EVENT_VAR stimulus_on,90376
!E TRIAL_EVENT_VAR stimulus_off,92381
TRIAL_END,92889
TRIALID,92904
!E TRIAL_EVENT_VAR fixation,92906
!E TRIAL_EVENT_VAR stimulus_on,93912
!E TRIAL_EVENT_VAR stimulus_off,95918
TRIAL_END,96424
TRIALID,96440
!E TRIAL_EVENT_VAR fixation,96441
!E TRIAL_EVENT_VAR stimulus_on,97449
!E TRIAL_EVENT_VAR stimulus_off,99455
TRIAL_END,99962
TRIALID,102618
!E TRIAL_EVENT_VAR fixation,102622
!E TRIAL_EVENT_VAR stimulus_on,103635
!E TRIAL_EVENT_VAR stimulus_off,105640
TRIAL_END,106147
TRIALID,106163
!E TRIAL_EVENT_VAR fixation,106164
!E TRIAL_EVENT_VAR stimulus_on,107172
!E TRIAL_EVENT_VAR stimulus_off,109177
TRIAL_END,109685
TRIALID,109701
!E TRIAL_EVENT_VAR fixation,109702
!E TRIAL_EVENT_VAR stimulus_on,110709
!E TRIAL_EVENT_VAR stimulus_off,112715
TRIAL_END,113222
TRIALID,113237
!E TRIAL_EVENT_VAR fixation,113239
!E TRIAL_EVENT_VAR stimulus_on,114245
!E TRIAL_EVENT_VAR stimulus_off,116250
TRIAL_END,116757
