Event,RecordingTimestamp
TRIALID,45226
!E TRIAL_EVENT_VAR fixation,45231
!E TRIAL_EVENT_VAR stimulus_on,46241
!E TRIAL_EVENT_VAR stimulus_off,48245
TRIAL_END,48754
TRIALID,48763
!E TRIAL_EVENT_VAR fixation,48764
!E TRIAL_EVENT_VAR stimulus_on,49772
!E TRIAL_EVENT_VAR stimulus_off,51778
TRIAL_END,52285
TRIALID,52298
!E TRIAL_EVENT_VAR fixation,52300
!E TRIAL_EVENT_VAR stimulus_on,53308
!E TRIAL_EVENT_VAR stimulus_off,55313
TRIAL_END,55826
TRIALID,55836
!E TRIAL_EVENT_VAR fixation,55838
!E TRIAL_EVENT_VAR stimulus_on,56844
!E TRIAL_EVENT_VAR stimulus_off,58849
TRIAL_END,59357
TRIALID,59371
!E TRIAL_EVENT_VAR fixation,59373
!E TRIAL_EVENT_VAR stimulus_on,60380
!E TRIAL_EVENT_VAR stimulus_off,62385
TRIAL_END,62892
TRIALID,62907
!E TRIAL_EVENT_VAR fixation,62909
!E TRIAL_EVENT_VAR stimulus_on,63916
!E TRIAL_EVENT_VAR stimulus_off,65921
TRIAL_END,66428
TRIALID,66443
!E TRIAL_EVENT_VAR fixation,66445
!E TRIAL_EVENT_VAR stimulus_on,67452
!E TRIAL_EVENT_VAR stimulus_off,69458
TRIAL_END,69966
TRIALID,72186
!E TRIAL_EVENT_VAR fixation,72191
!E TRIAL_EVENT_VAR stimulus_on,73203
!E TRIAL_EVENT_VAR stimulus_off,75207
TRIAL_END,75714
TRIALID,75733
!E TRIAL_EVENT_VAR fixation,75734
!E TRIAL_EVENT_VAR stimulus_on,76742
!E TRIAL_EVENT_VAR stimulus_off,78747
TRIAL_END,79255
TRIALID,79271
!E TRIAL_EVENT_VAR fixation,79272
!E TRIAL_EVENT_VAR stimulus_on,80280
!E TRIAL_EVENT_VAR stimulus_off,82285
TRIAL_END,82791
TRIALID,82807
!E TRIAL_EVENT_VAR fixation,82808
!E TRIAL_EVENT_VAR stimulus_on,83815
!E TRIAL_EVENT_VAR stimulus_off,85820
TRIAL_END,86327
TRIALID,89689
!E TRIAL_EVENT_VAR fixation,89691
!E TRIAL_EVENT_VAR stimulus_on,90701
!E TRIAL_EVENT_VAR stimulus_off,92706
TRIAL_END,93214
TRIALID,93230
!E TRIAL_EVENT_VAR fixation,93232
!E TRIAL_EVENT_VAR stimulus_on,94238
!E TRIAL_EVENT_VAR stimulus_off,96243
TRIAL_END,96751
TRIALID,96766
!E TRIAL_EVENT_VAR fixation,96768
!E TRIAL_EVENT_VAR stimulus_on,97774
!E TRIAL_EVENT_VAR stimulus_off,99780
TRIAL_END,100287
TRIALID,100303
!E TRIAL_EVENT_VAR fixation,100304
!E TRIAL_EVENT_VAR stimulus_on,101312
!E TRIAL_EVENT_VAR stimulus_off,103317
TRIAL_END,103824
TRIALID,103841
!E TRIAL_EVENT_VAR fixation,103842
!E TRIAL_EVENT_VAR stimulus_on,104850
!E TRIAL_EVENT_VAR stimulus_off,106855
TRIAL_END,107362
TRIALID,107377
!E TRIAL_EVENT_VAR fixation,107379
!E TRIAL_EVENT_VAR stimulus_on,108386
!E TRIAL_EVENT_VAR stimulus_off,110392
TRIAL_END,110900
TRIALID,110914
!E TRIAL_EVENT_VAR fixation,110915
!E TRIAL_EVENT_VAR stimulus_on,111923
!E TRIAL_EVENT_VAR stimulus_off,113928
TRIAL_END,114435
TRIALID,114450
!E TRIAL_EVENT_VAR fixation,114454
!E TRIAL_EVENT_VAR stimulus_on,115466
!E TRIAL_EVENT_VAR stimulus_off,117471
TRIAL_END,117977
TRIALID,123114
!E TRIAL_EVENT_VAR fixation,123115
!E TRIAL_EVENT_VAR stimulus_on,124125
!E TRIAL_EVENT_VAR stimulus_off,126130
TRIAL_END,126638
TRIALID,126658
!E TRIAL_EVENT_VAR fixation,126659
!E TRIAL_EVENT_VAR stimulus_on,127667
!E TRIAL_EVENT_VAR stimulus_off,129672
TRIAL_END,130179
TRIALID,130195
!E TRIAL_EVENT_VAR fixation,130197
!E TRIAL_EVENT_VAR stimulus_on,131204
!E TRIAL_EVENT_VAR stimulus_off,133209
TRIAL_END,133716
TRIALID,133732
!E TRIAL_EVENT_VAR fixation,133734
!E TRIAL_EVENT_VAR stimulus_on,134741
!E TRIAL_EVENT_VAR stimulus_off,136746
TRIAL_END,137254
TRIALID,137268
!E TRIAL_EVENT_VAR fixation,137269
!E TRIAL_EVENT_VAR stimulus_on,138277
!E TRIAL_EVENT_VAR stimulus_off,140282
TRIAL_END,140790
TRIALID,140805
!E TRIAL_EVENT_VAR fixation,140806
!E TRIAL_EVENT_VAR stimulus_on,141814
!E TRIAL_EVENT_VAR stimulus_off,143819
TRIAL_END,144327
TRIALID,144341
!E TRIAL_EVENT_VAR fixation,144342
!E TRIAL_EVENT_VAR stimulus_on,145349
!E TRIAL_EVENT_VAR stimulus_off,147355
TRIAL_END,147863
