Event,RecordingTimestamp
TRIALID,50207
!E TRIAL_EVENT_VAR fixation,50209
!E TRIAL_EVENT_VAR stimulus_on,51217
!E TRIAL_EVENT_VAR stimulus_off,53222
TRIAL_END,53730
TRIALID,53750
!E TRIAL_EVENT_VAR fixation,53756
!E TRIAL_EVENT_VAR stimulus_on,54767
!E TRIAL_EVENT_VAR stimulus_off,56773
TRIAL_END,57281
TRIALID,57287
!E TRIAL_EVENT_VAR fixation,57289
!E TRIAL_EVENT_VAR stimulus_on,58296
!E TRIAL_EVENT_VAR stimulus_off,60302
TRIAL_END,60809
TRIALID,60823
!E TRIAL_EVENT_VAR fixation,60825
!E TRIAL_EVENT_VAR stimulus_on,61831
!E TRIAL_EVENT_VAR stimulus_off,63837
TRIAL_END,64344
TRIALID,64360
!E TRIAL_EVENT_VAR fixation,64365
!E TRIAL_EVENT_VAR stimulus_on,65373
!E TRIAL_EVENT_VAR stimulus_off,67379
TRIAL_END,67886
TRIALID,67895
!E TRIAL_EVENT_VAR fixation,67896
!E TRIAL_EVENT_VAR stimulus_on,68904
!E TRIAL_EVENT_VAR stimulus_off,70909
TRIAL_END,71417
TRIALID,71432
!E TRIAL_EVENT_VAR fixation,71434
!E TRIAL_EVENT_VAR stimulus_on,72440
!E TRIAL_EVENT_VAR stimulus_off,74445
TRIAL_END,74953
TRIALID,74968
!E TRIAL_EVENT_VAR fixation,74970
!E TRIAL_EVENT_VAR stimulus_on,75976
!E TRIAL_EVENT_VAR stimulus_off,77981
TRIAL_END,78489
TRIALID,78504
!E TRIAL_EVENT_VAR fixation,78506
!E TRIAL_EVENT_VAR stimulus_on,79513
!E TRIAL_EVENT_VAR stimulus_off,81518
TRIAL_END,82025
TRIALID,82039
!E TRIAL_EVENT_VAR fixation,82041
!E TRIAL_EVENT_VAR stimulus_on,83047
!E TRIAL_EVENT_VAR stimulus_off,85054
TRIAL_END,85560
TRIALID,85576
!E TRIAL_EVENT_VAR fixation,85578
!E TRIAL_EVENT_VAR stimulus_on,86584
!E TRIAL_EVENT_VAR stimulus_off,88590
TRIAL_END,89097
TRIALID,89112
!E TRIAL_EVENT_VAR fixation,89114
!E TRIAL_EVENT_VAR stimulus_on,90121
!E TRIAL_EVENT_VAR stimulus_off,92125
TRIAL_END,92633
TRIALID,92649
!E TRIAL_EVENT_VAR fixation,92651
!E TRIAL_EVENT_VAR stimulus_on,93657
!E TRIAL_EVENT_VAR stimulus_off,95661
TRIAL_END,96168
TRIALID,96185
!E TRIAL_EVENT_VAR fixation,96186
!E TRIAL_EVENT_VAR stimulus_on,97193
!E TRIAL_EVENT_VAR stimulus_off,99199
TRIAL_END,99707
TRIALID,99722
!E TRIAL_EVENT_VAR fixation,99723
!E TRIAL_EVENT_VAR stimulus_on,100730
!E TRIAL_EVENT_VAR stimulus_off,102735
TRIAL_END,103242
TRIALID,106374
!E TRIAL_EVENT_VAR fixation,106375
!E TRIAL_EVENT_VAR stimulus_on,107385
!E TRIAL_EVENT_VAR stimulus_off,109390
TRIAL_END,109898
TRIALID,109913
!E TRIAL_EVENT_VAR fixation,109914
!E TRIAL_EVENT_VAR stimulus_on,110922
!E TRIAL_EVENT_VAR stimulus_off,112928
TRIAL_END,113436
TRIALID,113449
!E TRIAL_EVENT_VAR fixation,113451
!E TRIAL_EVENT_VAR stimulus_on,114457
!E TRIAL_EVENT_VAR stimulus_off,116462
TRIAL_END,116969
TRIALID,116985
!E TRIAL_EVENT_VAR fixation,116986
!E TRIAL_EVENT_VAR stimulus_on,117993
!E TRIAL_EVENT_VAR stimulus_off,120000
TRIAL_END,120507
TRIALID,120521
!E TRIAL_EVENT_VAR fixation,120523
!E TRIAL_EVENT_VAR stimulus_on,121529
!E TRIAL_EVENT_VAR stimulus_off,123534
TRIAL_END,124041
TRIALID,124057
!E TRIAL_EVENT_VAR fixation,124059
!E TRIAL_EVENT_VAR stimulus_on,125065
!E TRIAL_EVENT_VAR stimulus_off,127071
TRIAL_END,127578
TRIALID,127593
!E TRIAL_EVENT_VAR fixation,127595
!E TRIAL_EVENT_VAR stimulus_on,128602
