Event,RecordingTimestamp
TRIALID,27515
!E TRIAL_EVENT_VAR fixation,27517
!E TRIAL_EVENT_VAR stimulus_on,28526
!E TRIAL_EVENT_VAR stimulus_off,30531
TRIAL_END,31039
TRIALID,31046
!E TRIAL_EVENT_VAR fixation,31048
!E TRIAL_EVENT_VAR stimulus_on,32055
!E TRIAL_EVENT_VAR stimulus_off,34060
TRIAL_END,34568
TRIALID,34581
!E TRIAL_EVENT_VAR fixation,34583
!E TRIAL_EVENT_VAR stimulus_on,35589
!E TRIAL_EVENT_VAR stimulus_off,37595
TRIAL_END,38102
TRIALID,38117
!E TRIAL_EVENT_VAR fixation,38119
!E TRIAL_EVENT_VAR stimulus_on,39125
!E TRIAL_EVENT_VAR stimulus_off,41131
TRIAL_END,41638
TRIALID,41653
!E TRIAL_EVENT_VAR fixation,41655
!E TRIAL_EVENT_VAR stimulus_on,42661
!E TRIAL_EVENT_VAR stimulus_off,44667
TRIAL_END,45173
TRIALID,45189
!E TRIAL_EVENT_VAR fixation,45191
!E TRIAL_EVENT_VAR stimulus_on,46198
!E TRIAL_EVENT_VAR stimulus_off,48203
TRIAL_END,48710
TRIALID,48726
!E TRIAL_EVENT_VAR fixation,48727
!E TRIAL_EVENT_VAR stimulus_on,49735
!E TRIAL_EVENT_VAR stimulus_off,51740
TRIAL_END,52247
TRIALID,52262
!E TRIAL_EVENT_VAR fixation,52264
!E TRIAL_EVENT_VAR stimulus_on,53271
!E TRIAL_EVENT_VAR stimulus_off,55277
TRIAL_END,55784
TRIALID,55798
!E TRIAL_EVENT_VAR fixation,55800
!E TRIAL_EVENT_VAR stimulus_on,56806
!E TRIAL_EVENT_VAR stimulus_off,58813
TRIAL_END,59319
TRIALID,59334
!E TRIAL_EVENT_VAR fixation,59336
!E TRIAL_EVENT_VAR stimulus_on,60344
!E TRIAL_EVENT_VAR stimulus_off,62349
TRIAL_END,62855
TRIALID,62871
!E TRIAL_EVENT_VAR fixation,62872
!E TRIAL_EVENT_VAR stimulus_on,63880
!E TRIAL_EVENT_VAR stimulus_off,65885
TRIAL_END,66392
TRIALID,66408
