Event,RecordingTimestamp
TRIALID,57445
!E TRIAL_EVENT_VAR fixation,57447
!E TRIAL_EVENT_VAR stimulus_on,58455
!E TRIAL_EVENT_VAR stimulus_off,60461
TRIAL_END,60968
TRIALID,60979
!E TRIAL_EVENT_VAR fixation,60981
!E TRIAL_EVENT_VAR stimulus_on,61988
!E TRIAL_EVENT_VAR stimulus_off,63994
TRIAL_END,64500
TRIALID,64515
!E TRIAL_EVENT_VAR fixation,64517
!E TRIAL_EVENT_VAR stimulus_on,65523
!E TRIAL_EVENT_VAR stimulus_off,67529
TRIAL_END,68036
TRIALID,68051
!E TRIAL_EVENT_VAR fixation,68053
!E TRIAL_EVENT_VAR stimulus_on,69060
!E TRIAL_EVENT_VAR stimulus_off,71065
TRIAL_END,71572
TRIALID,71588
!E TRIAL_EVENT_VAR fixation,71593
!E TRIAL_EVENT_VAR stimulus_on,72602
!E TRIAL_EVENT_VAR stimulus_off,74607
TRIAL_END,75114
TRIALID,75124
!E TRIAL_EVENT_VAR fixation,75129
!E TRIAL_EVENT_VAR stimulus_on,76138
!E TRIAL_EVENT_VAR stimulus_off,78143
TRIAL_END,78650
TRIALID,78660
!E TRIAL_EVENT_VAR fixation,78662
!E TRIAL_EVENT_VAR stimulus_on,79668
!E TRIAL_EVENT_VAR stimulus_off,81673
TRIAL_END,82181
TRIALID,82197
!E TRIAL_EVENT_VAR fixation,82198
!E TRIAL_EVENT_VAR stimulus_on,83205
!E TRIAL_EVENT_VAR stimulus_off,85210
TRIAL_END,85717
TRIALID,85732
!E TRIAL_EVENT_VAR fixation,85734
!E TRIAL_EVENT_VAR stimulus_on,86742
!E TRIAL_EVENT_VAR stimulus_off,88747
TRIAL_END,89253
TRIALID,89268
!E TRIAL_EVENT_VAR fixation,89270
!E TRIAL_EVENT_VAR stimulus_on,90277
!E TRIAL_EVENT_VAR stimulus_off,92282
TRIAL_END,92789
TRIALID,95309
!E TRIAL_EVENT_VAR fixation,95310
!E TRIAL_EVENT_VAR stimulus_on,96320
!E TRIAL_EVENT_VAR stimulus_off,98325
TRIAL_END,98832
TRIALID,98843
!E TRIAL_EVENT_VAR fixation,98845
!E TRIAL_EVENT_VAR stimulus_on,99852
!E TRIAL_EVENT_VAR stimulus_off,101857
TRIAL_END,102364
TRIALID,102379
!E TRIAL_EVENT_VAR fixation,102381
!E TRIAL_EVENT_VAR stimulus_on,103390
!E TRIAL_EVENT_VAR stimulus_off,105395
TRIAL_END,105902
TRIALID,105916
!E TRIAL_EVENT_VAR fixation,105918
!E TRIAL_EVENT_VAR stimulus_on,106925
!E TRIAL_EVENT_VAR stimulus_off,108930
TRIAL_END,109437
TRIALID,109452
!E TRIAL_EVENT_VAR fixation,109454
!E TRIAL_EVENT_VAR stimulus_on,110461
!E TRIAL_EVENT_VAR stimulus_off,112466
TRIAL_END,112974
TRIALID,112988
!E TRIAL_EVENT_VAR fixation,112990
!E TRIAL_EVENT_VAR stimulus_on,113997
!E TRIAL_EVENT_VAR stimulus_off,116002
TRIAL_END,116510
TRIALID,116524
!E TRIAL_EVENT_VAR fixation,116526
!E TRIAL_EVENT_VAR stimulus_on,117533
!E TRIAL_EVENT_VAR stimulus_off,119538
TRIAL_END,120046
TRIALID,120061
!E TRIAL_EVENT_VAR fixation,120062
!E TRIAL_EVENT_VAR stimulus_on,121070
!E TRIAL_EVENT_VAR stimulus_off,123074
TRIAL_END,123582
TRIALID,126221
!E TRIAL_EVENT_VAR fixation,126222
!E TRIAL_EVENT_VAR stimulus_on,127233
!E TRIAL_EVENT_VAR stimulus_off,129238
TRIAL_END,129745
TRIALID,129752
!E TRIAL_EVENT_VAR fixation,129754
!E TRIAL_EVENT_VAR stimulus_on,130762
!E TRIAL_EVENT_VAR stimulus_off,132767
TRIAL_END,133275
TRIALID,133289
!E TRIAL_EVENT_VAR fixation,133293
!E TRIAL_EVENT_VAR stimulus_on,134303
!E TRIAL_EVENT_VAR stimulus_off,136308
TRIAL_END,136815
TRIALID,136824
!E TRIAL_EVENT_VAR fixation,136826
!E TRIAL_EVENT_VAR stimulus_on,137833
!E TRIAL_EVENT_VAR stimulus_off,139837
TRIAL_END,140345
TRIALID,140361
!E TRIAL_EVENT_VAR fixation,140362
!E TRIAL_EVENT_VAR stimulus_on,141369
!E TRIAL_EVENT_VAR stimulus_off,143375
TRIAL_END,143882
TRIALID,143897
!E TRIAL_EVENT_VAR fixation,143898
!E TRIAL_EVENT_VAR stimulus_on,144905
!E TRIAL_EVENT_VAR stimulus_off,146910
TRIAL_END,147417
TRIALID,149411
!E TRIAL_EVENT_VAR fixation,149413
!E TRIAL_EVENT_VAR stimulus_on,150421
!E TRIAL_EVENT_VAR stimulus_off,152426
TRIAL_END,152933
TRIALID,152951
!E TRIAL_EVENT_VAR fixation,152952
!E TRIAL_EVENT_VAR stimulus_on,153961
!E TRIAL_EVENT_VAR stimulus_off,155966
TRIAL_END,156472
TRIALID,156489
!E TRIAL_EVENT_VAR fixation,156490
!E TRIAL_EVENT_VAR stimulus_on,157498
!E TRIAL_EVENT_VAR stimulus_off,159504
TRIAL_END,160012
TRIALID,160025
!E TRIAL_EVENT_VAR fixation,160027
!E TRIAL_EVENT_VAR stimulus_on,161033
!E TRIAL_EVENT_VAR stimulus_off,163038
TRIAL_END,163546
TRIALID,163561
!E TRIAL_EVENT_VAR fixation,163563
!E TRIAL_EVENT_VAR stimulus_on,164569
!E TRIAL_EVENT_VAR stimulus_off,166575
TRIAL_END,167082
TRIALID,167097
!E TRIAL_EVENT_VAR fixation,167099
!E TRIAL_EVENT_VAR stimulus_on,168106
!E TRIAL_EVENT_VAR stimulus_off,170111
TRIAL_END,170618
