Event,RecordingTimestamp
TRIALID,69536
!E TRIAL_EVENT_VAR fixation,69539
!E TRIAL_EVENT_VAR stimulus_on,70549
!E TRIAL_EVENT_VAR stimulus_off,72553
TRIAL_END,73061
TRIALID,73078
!E TRIAL_EVENT_VAR fixation,73080
!E TRIAL_EVENT_VAR stimulus_on,74086
!E TRIAL_EVENT_VAR stimulus_off,76092
TRIAL_END,76599
TRIALID,76614
!E TRIAL_EVENT_VAR fixation,76616
!E TRIAL_EVENT_VAR stimulus_on,77624
!E TRIAL_EVENT_VAR stimulus_off,79629
TRIAL_END,80136
TRIALID,80151
!E TRIAL_EVENT_VAR fixation,80153
!E TRIAL_EVENT_VAR stimulus_on,81160
!E TRIAL_EVENT_VAR stimulus_off,83166
TRIAL_END,83673
TRIALID,83688
!E TRIAL_EVENT_VAR fixation,83690
!E TRIAL_EVENT_VAR stimulus_on,84696
!E TRIAL_EVENT_VAR stimulus_off,86702
TRIAL_END,87209
TRIALID,87225
!E TRIAL_EVENT_VAR fixation,87226
!E TRIAL_EVENT_VAR stimulus_on,88233
!E TRIAL_EVENT_VAR stimulus_off,90239
TRIAL_END,90747
TRIALID,90762
!E TRIAL_EVENT_VAR fixation,90763
!E TRIAL_EVENT_VAR stimulus_on,91771
!E TRIAL_EVENT_VAR stimulus_off,93775
TRIAL_END,94283
TRIALID,94299
!E TRIAL_EVENT_VAR fixation,94300
!E TRIAL_EVENT_VAR stimulus_on,95307
!E TRIAL_EVENT_VAR stimulus_off,97317
TRIAL_END,97825
TRIALID,97836
!E TRIAL_EVENT_VAR fixation,97837
!E TRIAL_EVENT_VAR stimulus_on,98844
!E TRIAL_EVENT_VAR stimulus_off,100850
TRIAL_END,101357
TRIALID,101372
!E TRIAL_EVENT_VAR fixation,101374
!E TRIAL_EVENT_VAR stimulus_on,102381
!E TRIAL_EVENT_VAR stimulus_off,104386
TRIAL_END,104894
TRIALID,104909
!E TRIAL_EVENT_VAR fixation,104911
!E TRIAL_EVENT_VAR stimulus_on,105917
!E TRIAL_EVENT_VAR stimulus_off,107923
TRIAL_END,108430
TRIALID,108446
!E TRIAL_EVENT_VAR fixation,108447
!E TRIAL_EVENT_VAR stimulus_on,109455
!E TRIAL_EVENT_VAR stimulus_off,111461
TRIAL_END,111968
TRIALID,111983
!E TRIAL_EVENT_VAR fixation,111984
!E TRIAL_EVENT_VAR stimulus_on,112991
!E TRIAL_EVENT_VAR stimulus_off,114996
TRIAL_END,115503
TRIALID,115520
!E TRIAL_EVENT_VAR fixation,115521
!E TRIAL_EVENT_VAR stimulus_on,116528
!E TRIAL_EVENT_VAR stimulus_off,118533
TRIAL_END,119041
TRIALID,120497
!E TRIAL_EVENT_VAR fixation,120499
!E TRIAL_EVENT_VAR stimulus_on,121508
!E TRIAL_EVENT_VAR stimulus_off,123514
TRIAL_END,124021
TRIALID,124028
!E TRIAL_EVENT_VAR fixation,124030
!E TRIAL_EVENT_VAR stimulus_on,125037
!E TRIAL_EVENT_VAR stimulus_off,127042
TRIAL_END,127549
