Event,RecordingTimestamp
TRIALID,33768
!E TRIAL_EVENT_VAR fixation,33770
!E TRIAL_EVENT_VAR stimulus_on,34781
!E TRIAL_EVENT_VAR stimulus_off,36786
TRIAL_END,37294
TRIALID,37307
!E TRIAL_EVENT_VAR fixation,37308
!E TRIAL_EVENT_VAR stimulus_on,38317
!E TRIAL_EVENT_VAR stimulus_off,40322
TRIAL_END,40830
TRIALID,40843
!E TRIAL_EVENT_VAR fixation,40845
!E TRIAL_EVENT_VAR stimulus_on,41851
!E TRIAL_EVENT_VAR stimulus_off,43857
TRIAL_END,44366
TRIALID,44379
!E TRIAL_EVENT_VAR fixation,44381
!E TRIAL_EVENT_VAR stimulus_on,45388
!E TRIAL_EVENT_VAR stimulus_off,47394
TRIAL_END,47901
TRIALID,47915
!E TRIAL_EVENT_VAR fixation,47917
!E TRIAL_EVENT_VAR stimulus_on,48923
!E TRIAL_EVENT_VAR stimulus_off,50929
TRIAL_END,51436
TRIALID,51452
!E TRIAL_EVENT_VAR fixation,51453
!E TRIAL_EVENT_VAR stimulus_on,52460
!E TRIAL_EVENT_VAR stimulus_off,54466
TRIAL_END,54973
TRIALID,54988
!E TRIAL_EVENT_VAR fixation,54990
!E TRIAL_EVENT_VAR stimulus_on,55996
!E TRIAL_EVENT_VAR stimulus_off,58003
TRIAL_END,58509
TRIALID,59448
!E TRIAL_EVENT_VAR fixation,59449
!E TRIAL_EVENT_VAR stimulus_on,60459
!E TRIAL_EVENT_VAR stimulus_off,62464
TRIAL_END,62972
TRIALID,62992
!E TRIAL_EVENT_VAR fixation,62994
!E TRIAL_EVENT_VAR stimulus_on,64002
!E TRIAL_EVENT_VAR stimulus_off,66007
TRIAL_END,66514
TRIALID,66531
!E TRIAL_EVENT_VAR fixation,66532
!E TRIAL_EVENT_VAR stimulus_on,67539
!E TRIAL_EVENT_VAR stimulus_off,69545
TRIAL_END,70052
TRIALID,70067
!E TRIAL_EVENT_VAR fixation,70068
!E TRIAL_EVENT_VAR stimulus_on,71075
!E TRIAL_EVENT_VAR stimulus_off,73080
TRIAL_END,73588
TRIALID,74744
!E TRIAL_EVENT_VAR fixation,74746
!E TRIAL_EVENT_VAR stimulus_on,75755
!E TRIAL_EVENT_VAR stimulus_off,77760
TRIAL_END,78267
TRIALID,78275
!E TRIAL_EVENT_VAR fixation,78276
!E TRIAL_EVENT_VAR stimulus_on,79284
!E TRIAL_EVENT_VAR stimulus_off,81289
TRIAL_END,81797
TRIALID,81810
!E TRIAL_EVENT_VAR fixation,81812
!E TRIAL_EVENT_VAR stimulus_on,82818
!E TRIAL_EVENT_VAR stimulus_off,84823
TRIAL_END,85331
TRIALID,85347
!E TRIAL_EVENT_VAR fixation,85348
!E TRIAL_EVENT_VAR stimulus_on,86354
!E TRIAL_EVENT_VAR stimulus_off,88360
TRIAL_END,88867
TRIALID,89992
!E TRIAL_EVENT_VAR fixation,89994
!E TRIAL_EVENT_VAR stimulus_on,91003
!E TRIAL_EVENT_VAR stimulus_off,93009
TRIAL_END,93516
TRIALID,93534
!E TRIAL_EVENT_VAR fixation,93535
