Event,RecordingTimestamp
TRIALID,35555
!E TRIAL_EVENT_VAR fixation,35562
!E TRIAL_EVENT_VAR stimulus_on,36573
!E TRIAL_EVENT_VAR stimulus_off,38579
TRIAL_END,39087
TRIALID,39098
!E TRIAL_EVENT_VAR fixation,39099
!E TRIAL_EVENT_VAR stimulus_on,40106
!E TRIAL_EVENT_VAR stimulus_off,42112
TRIAL_END,42619
TRIALID,42634
!E TRIAL_EVENT_VAR fixation,42635
!E TRIAL_EVENT_VAR stimulus_on,43644
!E TRIAL_EVENT_VAR stimulus_off,45648
TRIAL_END,46155
TRIALID,46170
!E TRIAL_EVENT_VAR fixation,46172
!E TRIAL_EVENT_VAR stimulus_on,47178
!E TRIAL_EVENT_VAR stimulus_off,49184
TRIAL_END,49691
TRIALID,49707
!E TRIAL_EVENT_VAR fixation,49708
!E TRIAL_EVENT_VAR stimulus_on,50715
!E TRIAL_EVENT_VAR stimulus_off,52721
TRIAL_END,53227
TRIALID,53242
!E TRIAL_EVENT_VAR fixation,53244
!E TRIAL_EVENT_VAR stimulus_on,54251
!E TRIAL_EVENT_VAR stimulus_off,56257
TRIAL_END,56764
TRIALID,56779
!E TRIAL_EVENT_VAR fixation,56780
!E TRIAL_EVENT_VAR stimulus_on,57788
!E TRIAL_EVENT_VAR stimulus_off,59792
TRIAL_END,60300
TRIALID,60315
!E TRIAL_EVENT_VAR fixation,60317
!E TRIAL_EVENT_VAR stimulus_on,61323
!E TRIAL_EVENT_VAR stimulus_off,63330
TRIAL_END,63838
TRIALID,63851
!E TRIAL_EVENT_VAR fixation,63853
!E TRIAL_EVENT_VAR stimulus_on,64859
!E TRIAL_EVENT_VAR stimulus_off,66865
TRIAL_END,67372
TRIALID,67387
!E TRIAL_EVENT_VAR fixation,67389
!E TRIAL_EVENT_VAR stimulus_on,68396
!E TRIAL_EVENT_VAR stimulus_off,70400
TRIAL_END,70908
TRIALID,70924
!E TRIAL_EVENT_VAR fixation,70925
!E TRIAL_EVENT_VAR stimulus_on,71933
!E TRIAL_EVENT_VAR stimulus_off,73937
TRIAL_END,74444
TRIALID,74459
!E TRIAL_EVENT_VAR fixation,74461
!E TRIAL_EVENT_VAR stimulus_on,75468
!E TRIAL_EVENT_VAR stimulus_off,77473
TRIAL_END,77980
TRIALID,77996
!E TRIAL_EVENT_VAR fixation,77997
!E TRIAL_EVENT_VAR stimulus_on,79005
!E TRIAL_EVENT_VAR stimulus_off,81011
TRIAL_END,81518
TRIALID,84891
!E TRIAL_EVENT_VAR fixation,84895
!E TRIAL_EVENT_VAR stimulus_on,85906
!E TRIAL_EVENT_VAR stimulus_off,87910
TRIAL_END,88418
TRIALID,88436
!E TRIAL_EVENT_VAR fixation,88438
!E TRIAL_EVENT_VAR stimulus_on,89444
!E TRIAL_EVENT_VAR stimulus_off,91449
TRIAL_END,91957
TRIALID,91974
!E TRIAL_EVENT_VAR fixation,91975
!E TRIAL_EVENT_VAR stimulus_on,92984
!E TRIAL_EVENT_VAR stimulus_off,94989
TRIAL_END,95497
TRIALID,95510
!E TRIAL_EVENT_VAR fixation,95512
!E TRIAL_EVENT_VAR stimulus_on,96518
!E TRIAL_EVENT_VAR stimulus_off,98525
TRIAL_END,99032
TRIALID,99046
!E TRIAL_EVENT_VAR fixation,99048
!E TRIAL_EVENT_VAR stimulus_on,100056
!E TRIAL_EVENT_VAR stimulus_off,102062
TRIAL_END,102569
TRIALID,102582
!E TRIAL_EVENT_VAR fixation,102584
!E TRIAL_EVENT_VAR stimulus_on,103592
