Event,RecordingTimestamp
TRIALID,78213
!E TRIAL_EVENT_VAR fixation,78215
!E TRIAL_EVENT_VAR stimulus_on,79225
!E TRIAL_EVENT_VAR stimulus_off,81230
TRIAL_END,81737
TRIALID,81745
!E TRIAL_EVENT_VAR fixation,81747
!E TRIAL_EVENT_VAR stimulus_on,82755
!E TRIAL_EVENT_VAR stimulus_off,84761
TRIAL_END,85267
TRIALID,85281
!E TRIAL_EVENT_VAR fixation,85283
!E TRIAL_EVENT_VAR stimulus_on,86290
!E TRIAL_EVENT_VAR stimulus_off,88296
TRIAL_END,88804
TRIALID,88819
!E TRIAL_EVENT_VAR fixation,88820
!E TRIAL_EVENT_VAR stimulus_on,89826
!E TRIAL_EVENT_VAR stimulus_off,91831
TRIAL_END,92338
TRIALID,92354
!E TRIAL_EVENT_VAR fixation,92356
!E TRIAL_EVENT_VAR stimulus_on,93364
!E TRIAL_EVENT_VAR stimulus_off,95369
TRIAL_END,95875
TRIALID,95890
!E TRIAL_EVENT_VAR fixation,95892
!E TRIAL_EVENT_VAR stimulus_on,96899
!E TRIAL_EVENT_VAR stimulus_off,98904
TRIAL_END,99411
TRIALID,99427
!E TRIAL_EVENT_VAR fixation,99428
!E TRIAL_EVENT_VAR stimulus_on,100435
!E TRIAL_EVENT_VAR stimulus_off,102440
TRIAL_END,102948
TRIALID,102963
!E TRIAL_EVENT_VAR fixation,102964
!E TRIAL_EVENT_VAR stimulus_on,103971
!E TRIAL_EVENT_VAR stimulus_off,105977
TRIAL_END,106484
TRIALID,106499
!E TRIAL_EVENT_VAR fixation,106501
!E TRIAL_EVENT_VAR stimulus_on,107508
!E TRIAL_EVENT_VAR stimulus_off,109514
TRIAL_END,110022
TRIALID,110035
!E TRIAL_EVENT_VAR fixation,110037
!E TRIAL_EVENT_VAR stimulus_on,111044
!E TRIAL_EVENT_VAR stimulus_off,113048
TRIAL_END,113555
TRIALID,120253
!E TRIAL_EVENT_VAR fixation,120254
!E TRIAL_EVENT_VAR stimulus_on,121265
!E TRIAL_EVENT_VAR stimulus_off,123271
TRIAL_END,123777
TRIALID,123794
!E TRIAL_EVENT_VAR fixation,123795
!E TRIAL_EVENT_VAR stimulus_on,124803
!E TRIAL_EVENT_VAR stimulus_off,126808
TRIAL_END,127315
TRIALID,127332
!E TRIAL_EVENT_VAR fixation,127334
!E TRIAL_EVENT_VAR stimulus_on,128341
!E TRIAL_EVENT_VAR stimulus_off,130346
TRIAL_END,130853
TRIALID,130868
!E TRIAL_EVENT_VAR fixation,130870
!E TRIAL_EVENT_VAR stimulus_on,131878
!E TRIAL_EVENT_VAR stimulus_off,133883
TRIAL_END,134390
TRIALID,134405
!E TRIAL_EVENT_VAR fixation,134407
!E TRIAL_EVENT_VAR stimulus_on,135414
!E TRIAL_EVENT_VAR stimulus_off,137419
TRIAL_END,137925
TRIALID,137941
