Event,RecordingTimestamp
TRIALID,51642
!E TRIAL_EVENT_VAR fixation,51644
!E TRIAL_EVENT_VAR stimulus_on,52653
!E TRIAL_EVENT_VAR stimulus_off,54657
TRIAL_END,55164
TRIALID,55182
!E TRIAL_EVENT_VAR fixation,55184
!E TRIAL_EVENT_VAR stimulus_on,56192
!E TRIAL_EVENT_VAR stimulus_off,58197
TRIAL_END,58705
TRIALID,58721
!E TRIAL_EVENT_VAR fixation,58722
!E TRIAL_EVENT_VAR stimulus_on,59729
!E TRIAL_EVENT_VAR stimulus_off,61734
TRIAL_END,62241
TRIALID,62256
!E TRIAL_EVENT_VAR fixation,62258
!E TRIAL_EVENT_VAR stimulus_on,63265
!E TRIAL_EVENT_VAR stimulus_off,65270
TRIAL_END,65778
TRIALID,65793
!E TRIAL_EVENT_VAR fixation,65795
!E TRIAL_EVENT_VAR stimulus_on,66802
!E TRIAL_EVENT_VAR stimulus_off,68807
TRIAL_END,69314
TRIALID,69329
!E TRIAL_EVENT_VAR fixation,69331
!E TRIAL_EVENT_VAR stimulus_on,70338
!E TRIAL_EVENT_VAR stimulus_off,72343
TRIAL_END,72851
TRIALID,72865
!E TRIAL_EVENT_VAR fixation,72867
!E TRIAL_EVENT_VAR stimulus_on,73873
!E TRIAL_EVENT_VAR stimulus_off,75879
TRIAL_END,76385
TRIALID,76401
!E TRIAL_EVENT_VAR fixation,76402
!E TRIAL_EVENT_VAR stimulus_on,77409
!E TRIAL_EVENT_VAR stimulus_off,79415
TRIAL_END,79922
TRIALID,79937
!E TRIAL_EVENT_VAR fixation,79938
!E TRIAL_EVENT_VAR stimulus_on,80946
!E TRIAL_EVENT_VAR stimulus_off,82952
TRIAL_END,83459
TRIALID,83473
!E TRIAL_EVENT_VAR fixation,83475
!E TRIAL_EVENT_VAR stimulus_on,84481
!E TRIAL_EVENT_VAR stimulus_off,86486
TRIAL_END,86993
TRIALID,87009
!E TRIAL_EVENT_VAR fixation,87010
!E TRIAL_EVENT_VAR stimulus_on,88018
!E TRIAL_EVENT_VAR stimulus_off,90023
TRIAL_END,90530
TRIALID,90545
!E TRIAL_EVENT_VAR fixation,90547
!E TRIAL_EVENT_VAR stimulus_on,91554
!E TRIAL_EVENT_VAR stimulus_off,93559
TRIAL_END,94067
TRIALID,94082
!E TRIAL_EVENT_VAR fixation,94083
!E TRIAL_EVENT_VAR stimulus_on,95090
!E TRIAL_EVENT_VAR stimulus_off,97096
TRIAL_END,97603
TRIALID,97617
!E TRIAL_EVENT_VAR fixation,97619
!E TRIAL_EVENT_VAR stimulus_on,98626
!E TRIAL_EVENT_VAR stimulus_off,100631
TRIAL_END,101138
TRIALID,101154
!E TRIAL_EVENT_VAR fixation,101155
!E TRIAL_EVENT_VAR stimulus_on,102162
!E TRIAL_EVENT_VAR stimulus_off,104169
