Event,RecordingTimestamp
TRIALID,67716
!E TRIAL_EVENT_VAR fixation,67718
!E TRIAL_EVENT_VAR stimulus_on,68727
!E TRIAL_EVENT_VAR stimulus_off,70731
TRIAL_END,71238
TRIALID,71259
!E TRIAL_EVENT_VAR fixation,71263
!E TRIAL_EVENT_VAR stimulus_on,72272
!E TRIAL_EVENT_VAR stimulus_off,74276
TRIAL_END,74783
TRIALID,74794
!E TRIAL_EVENT_VAR fixation,74796
!E TRIAL_EVENT_VAR stimulus_on,75802
!E TRIAL_EVENT_VAR stimulus_off,77806
TRIAL_END,78314
TRIALID,78329
!E TRIAL_EVENT_VAR fixation,78331
!E TRIAL_EVENT_VAR stimulus_on,79338
!E TRIAL_EVENT_VAR stimulus_off,81342
TRIAL_END,81849
TRIALID,81863
!E TRIAL_EVENT_VAR fixation,81865
!E TRIAL_EVENT_VAR stimulus_on,82872
!E TRIAL_EVENT_VAR stimulus_off,84876
TRIAL_END,85384
TRIALID,85397
!E TRIAL_EVENT_VAR fixation,85399
!E TRIAL_EVENT_VAR stimulus_on,86406
!E TRIAL_EVENT_VAR stimulus_off,88410
TRIAL_END,88917
TRIALID,88932
!E TRIAL_EVENT_VAR fixation,88934
!E TRIAL_EVENT_VAR stimulus_on,89940
!E TRIAL_EVENT_VAR stimulus_off,91944
TRIAL_END,92451
TRIALID,92466
!E TRIAL_EVENT_VAR fixation,92468
!E TRIAL_EVENT_VAR stimulus_on,93475
!E TRIAL_EVENT_VAR stimulus_off,95480
TRIAL_END,95986
TRIALID,96001
!E TRIAL_EVENT_VAR fixation,96003
!E TRIAL_EVENT_VAR stimulus_on,97009
!E TRIAL_EVENT_VAR stimulus_off,99012
TRIAL_END,99520
TRIALID,99537
!E TRIAL_EVENT_VAR fixation,99541
!E TRIAL_EVENT_VAR stimulus_on,100549
!E TRIAL_EVENT_VAR stimulus_off,102554
TRIAL_END,103060
TRIALID,103069
!E TRIAL_EVENT_VAR fixation,103071
!E TRIAL_EVENT_VAR stimulus_on,104077
!E TRIAL_EVENT_VAR stimulus_off,106081
TRIAL_END,106588
TRIALID,106604
!E TRIAL_EVENT_VAR fixation,106606
!E TRIAL_EVENT_VAR stimulus_on,107612
!E TRIAL_EVENT_VAR stimulus_off,109616
TRIAL_END,110123
