Event,RecordingTimestamp
TRIALID,50402
!E TRIAL_EVENT_VAR fixation,50404
!E TRIAL_EVENT_VAR stimulus_on,51413
!E TRIAL_EVENT_VAR stimulus_off,53420
TRIAL_END,53926
TRIALID,53936
!E TRIAL_EVENT_VAR fixation,53938
!E TRIAL_EVENT_VAR stimulus_on,54945
!E TRIAL_EVENT_VAR stimulus_off,56949
TRIAL_END,57456
TRIALID,57472
!E TRIAL_EVENT_VAR fixation,57474
!E TRIAL_EVENT_VAR stimulus_on,58482
!E TRIAL_EVENT_VAR stimulus_off,60486
TRIAL_END,60993
TRIALID,61009
!E TRIAL_EVENT_VAR fixation,61010
!E TRIAL_EVENT_VAR stimulus_on,62018
!E TRIAL_EVENT_VAR stimulus_off,64023
TRIAL_END,64530
TRIALID,64545
!E TRIAL_EVENT_VAR fixation,64547
!E TRIAL_EVENT_VAR stimulus_on,65554
!E TRIAL_EVENT_VAR stimulus_off,67559
TRIAL_END,68066
TRIALID,68081
!E TRIAL_EVENT_VAR fixation,68082
!E TRIAL_EVENT_VAR stimulus_on,69090
!E TRIAL_EVENT_VAR stimulus_off,71096
TRIAL_END,71603
TRIALID,71617
!E TRIAL_EVENT_VAR fixation,71619
!E TRIAL_EVENT_VAR stimulus_on,72627
!E TRIAL_EVENT_VAR stimulus_off,74632
TRIAL_END,75139
TRIALID,78986
!E TRIAL_EVENT_VAR fixation,78988
!E TRIAL_EVENT_VAR stimulus_on,79998
!E TRIAL_EVENT_VAR stimulus_off,82004
TRIAL_END,82511
TRIALID,82526
!E TRIAL_EVENT_VAR fixation,82528
!E TRIAL_EVENT_VAR stimulus_on,83536
!E TRIAL_EVENT_VAR stimulus_off,85542
TRIAL_END,86050
TRIALID,86063
!E TRIAL_EVENT_VAR fixation,86064
!E TRIAL_EVENT_VAR stimulus_on,87071
!E TRIAL_EVENT_VAR stimulus_off,89076
TRIAL_END,89584
TRIALID,89599
!E TRIAL_EVENT_VAR fixation,89600
!E TRIAL_EVENT_VAR stimulus_on,90608
!E TRIAL_EVENT_VAR stimulus_off,92614
TRIAL_END,93120
TRIALID,93135
!E TRIAL_EVENT_VAR fixation,93137
!E TRIAL_EVENT_VAR stimulus_on,94145
!E TRIAL_EVENT_VAR stimulus_off,96150
TRIAL_END,96657
TRIALID,96672
!E TRIAL_EVENT_VAR fixation,96673
!E TRIAL_EVENT_VAR stimulus_on,97680
!E TRIAL_EVENT_VAR stimulus_off,99686
TRIAL_END,100193
TRIALID,102482
!E TRIAL_EVENT_VAR fixation,102483
!E TRIAL_EVENT_VAR stimulus_on,103493
!E TRIAL_EVENT_VAR stimulus_off,105499
TRIAL_END,106006
TRIALID,106013
!E TRIAL_EVENT_VAR fixation,106015
!E TRIAL_EVENT_VAR stimulus_on,107023
!E TRIAL_EVENT_VAR stimulus_off,109027
TRIAL_END,109535
TRIALID,109549
!E TRIAL_EVENT_VAR fixation,109550
!E TRIAL_EVENT_VAR stimulus_on,110557
!E TRIAL_EVENT_VAR stimulus_off,112563
TRIAL_END,113070
TRIALID,113085
!E TRIAL_EVENT_VAR fixation,113086
!E TRIAL_EVENT_VAR stimulus_on,114093
!E TRIAL_EVENT_VAR stimulus_off,116099
TRIAL_END,116605
TRIALID,118913
!E TRIAL_EVENT_VAR fixation,118915
!E TRIAL_EVENT_VAR stimulus_on,119925
!E TRIAL_EVENT_VAR stimulus_off,121930
TRIAL_END,122437
TRIALID,122457
!E TRIAL_EVENT_VAR fixation,122458
!E TRIAL_EVENT_VAR stimulus_on,123466
!E TRIAL_EVENT_VAR stimulus_off,125472
TRIAL_END,125978
TRIALID,125995
!E TRIAL_EVENT_VAR fixation,125997
!E TRIAL_EVENT_VAR stimulus_on,127006
!E TRIAL_EVENT_VAR stimulus_off,129013
TRIAL_END,129520
TRIALID,129532
!E TRIAL_EVENT_VAR fixation,129534
!E TRIAL_EVENT_VAR stimulus_on,130540
!E TRIAL_EVENT_VAR stimulus_off,132545
TRIAL_END,133051
TRIALID,133067
!E TRIAL_EVENT_VAR fixation,133069
!E TRIAL_EVENT_VAR stimulus_on,134076
!E TRIAL_EVENT_VAR stimulus_off,136083
TRIAL_END,136591
TRIALID,136604
!E TRIAL_EVENT_VAR fixation,136605
!E TRIAL_EVENT_VAR stimulus_on,137612
!E TRIAL_EVENT_VAR stimulus_off,139619
TRIAL_END,140125
TRIALID,140141
!E TRIAL_EVENT_VAR fixation,140142
!E TRIAL_EVENT_VAR stimulus_on,141150
!E TRIAL_EVENT_VAR stimulus_off,143156
TRIAL_END,143662
TRIALID,143677
!E TRIAL_EVENT_VAR fixation,143681
!E TRIAL_EVENT_VAR stimulus_on,144692
!E TRIAL_EVENT_VAR stimulus_off,146697
TRIAL_END,147204
TRIALID,147213
!E TRIAL_EVENT_VAR fixation,147214
!E TRIAL_EVENT_VAR stimulus_on,148222
!E TRIAL_EVENT_VAR stimulus_off,150227
TRIAL_END,150735
TRIALID,150750
!E TRIAL_EVENT_VAR fixation,150751
!E TRIAL_EVENT_VAR stimulus_on,151758
!E TRIAL_EVENT_VAR stimulus_off,153764
TRIAL_END,154270
