Event,RecordingTimestamp
TRIALID,36105
!E TRIAL_EVENT_VAR fixation,36107
!E TRIAL_EVENT_VAR stimulus_on,37118
!E TRIAL_EVENT_VAR stimulus_off,39123
TRIAL_END,39630
TRIALID,39645
!E TRIAL_EVENT_VAR fixation,39647
!E TRIAL_EVENT_VAR stimulus_on,40655
!E TRIAL_EVENT_VAR stimulus_off,42662
TRIAL_END,43170
TRIALID,43182
!E TRIAL_EVENT_VAR fixation,43183
!E TRIAL_EVENT_VAR stimulus_on,44191
!E TRIAL_EVENT_VAR stimulus_off,46196
TRIAL_END,46703
TRIALID,46718
!E TRIAL_EVENT_VAR fixation,46720
!E TRIAL_EVENT_VAR stimulus_on,47726
!E TRIAL_EVENT_VAR stimulus_off,49730
TRIAL_END,50238
TRIALID,50255
!E TRIAL_EVENT_VAR fixation,50256
!E TRIAL_EVENT_VAR stimulus_on,51263
!E TRIAL_EVENT_VAR stimulus_off,53267
TRIAL_END,53775
TRIALID,53790
!E TRIAL_EVENT_VAR fixation,53792
!E TRIAL_EVENT_VAR stimulus_on,54798
!E TRIAL_EVENT_VAR stimulus_off,56804
TRIAL_END,57311
TRIALID,57327
!E TRIAL_EVENT_VAR fixation,57329
!E TRIAL_EVENT_VAR stimulus_on,58335
!E TRIAL_EVENT_VAR stimulus_off,60341
TRIAL_END,60848
TRIALID,60863
!E TRIAL_EVENT_VAR fixation,60865
!E TRIAL_EVENT_VAR stimulus_on,61871
!E TRIAL_EVENT_VAR stimulus_off,63877
TRIAL_END,64384
TRIALID,64399
!E TRIAL_EVENT_VAR fixation,64400
!E TRIAL_EVENT_VAR stimulus_on,65408
!E TRIAL_EVENT_VAR stimulus_off,67413
TRIAL_END,67920
TRIALID,71456
!E TRIAL_EVENT_VAR fixation,71457
!E TRIAL_EVENT_VAR stimulus_on,72469
!E TRIAL_EVENT_VAR stimulus_off,74473
TRIAL_END,74981
TRIALID,74991
!E TRIAL_EVENT_VAR fixation,74993
!E TRIAL_EVENT_VAR stimulus_on,76000
!E TRIAL_EVENT_VAR stimulus_off,78006
TRIAL_END,78513
TRIALID,78527
!E TRIAL_EVENT_VAR fixation,78529
!E TRIAL_EVENT_VAR stimulus_on,79536
!E TRIAL_EVENT_VAR stimulus_off,81541
TRIAL_END,82048
TRIALID,82064
!E TRIAL_EVENT_VAR fixation,82065
!E TRIAL_EVENT_VAR stimulus_on,83072
!E TRIAL_EVENT_VAR stimulus_off,85077
TRIAL_END,85584
TRIALID,85599
!E TRIAL_EVENT_VAR fixation,85601
!E TRIAL_EVENT_VAR stimulus_on,86608
!E TRIAL_EVENT_VAR stimulus_off,88614
TRIAL_END,89121
TRIALID,89136
!E TRIAL_EVENT_VAR fixation,89138
!E TRIAL_EVENT_VAR stimulus_on,90146
!E TRIAL_EVENT_VAR stimulus_off,92150
TRIAL_END,92657
TRIALID,92672
!E TRIAL_EVENT_VAR fixation,92674
!E TRIAL_EVENT_VAR stimulus_on,93682
!E TRIAL_EVENT_VAR stimulus_off,95687
TRIAL_END,96194
TRIALID,98872
!E TRIAL_EVENT_VAR fixation,98874
!E TRIAL_EVENT_VAR stimulus_on,99884
!E TRIAL_EVENT_VAR stimulus_off,101888
TRIAL_END,102395
TRIALID,102411
!E TRIAL_EVENT_VAR fixation,102413
!E TRIAL_EVENT_VAR stimulus_on,103422
!E TRIAL_EVENT_VAR stimulus_off,105426
TRIAL_END,105933
TRIALID,105949
!E TRIAL_EVENT_VAR fixation,105951
!E TRIAL_EVENT_VAR stimulus_on,106958
!E TRIAL_EVENT_VAR stimulus_off,108965
TRIAL_END,109472
TRIALID,109486
!E TRIAL_EVENT_VAR fixation,109487
!E TRIAL_EVENT_VAR stimulus_on,110495
!E TRIAL_EVENT_VAR stimulus_off,112500
TRIAL_END,113008
TRIALID,117752
!E TRIAL_EVENT_VAR fixation,117753
!E TRIAL_EVENT_VAR stimulus_on,118763
!E TRIAL_EVENT_VAR stimulus_off,120768
TRIAL_END,121276
TRIALID,121294
!E TRIAL_EVENT_VAR fixation,121295
!E TRIAL_EVENT_VAR stimulus_on,122304
!E TRIAL_EVENT_VAR stimulus_off,124308
TRIAL_END,124816
TRIALID,124833
!E TRIAL_EVENT_VAR fixation,124839
!E TRIAL_EVENT_VAR stimulus_on,125851
!E TRIAL_EVENT_VAR stimulus_off,127856
TRIAL_END,128363
TRIALID,128383
!E TRIAL_EVENT_VAR fixation,128384
!E TRIAL_EVENT_VAR stimulus_on,129392
!E TRIAL_EVENT_VAR stimulus_off,131398
TRIAL_END,131904
TRIALID,131921
!E TRIAL_EVENT_VAR fixation,131922
!E TRIAL_EVENT_VAR stimulus_on,132929
!E TRIAL_EVENT_VAR stimulus_off,134935
TRIAL_END,135442
