Event,RecordingTimestamp
TRIALID,66098
!E TRIAL_EVENT_VAR fixation,66104
!E TRIAL_EVENT_VAR stimulus_on,67116
!E TRIAL_EVENT_VAR stimulus_off,69121
TRIAL_END,69629
TRIALID,69637
!E TRIAL_EVENT_VAR fixation,69638
!E TRIAL_EVENT_VAR stimulus_on,70645
!E TRIAL_EVENT_VAR stimulus_off,72650
TRIAL_END,73157
TRIALID,73172
!E TRIAL_EVENT_VAR fixation,73173
!E TRIAL_EVENT_VAR stimulus_on,74181
!E TRIAL_EVENT_VAR stimulus_off,76187
TRIAL_END,76695
TRIALID,76708
!E TRIAL_EVENT_VAR fixation,76710
!E TRIAL_EVENT_VAR stimulus_on,77719
!E TRIAL_EVENT_VAR stimulus_off,79724
TRIAL_END,80232
TRIALID,80245
!E TRIAL_EVENT_VAR fixation,80247
!E TRIAL_EVENT_VAR stimulus_on,81253
!E TRIAL_EVENT_VAR stimulus_off,83260
TRIAL_END,83766
TRIALID,83781
!E TRIAL_EVENT_VAR fixation,83783
!E TRIAL_EVENT_VAR stimulus_on,84790
!E TRIAL_EVENT_VAR stimulus_off,86795
TRIAL_END,87302
TRIALID,87317
!E TRIAL_EVENT_VAR fixation,87319
!E TRIAL_EVENT_VAR stimulus_on,88325
!E TRIAL_EVENT_VAR stimulus_off,90330
TRIAL_END,90838
TRIALID,90853
!E TRIAL_EVENT_VAR fixation,90855
!E TRIAL_EVENT_VAR stimulus_on,91862
!E TRIAL_EVENT_VAR stimulus_off,93867
TRIAL_END,94374
TRIALID,94390
!E TRIAL_EVENT_VAR fixation,94391
!E TRIAL_EVENT_VAR stimulus_on,95399
!E TRIAL_EVENT_VAR stimulus_off,97405
TRIAL_END,97912
TRIALID,104266
!E TRIAL_EVENT_VAR fixation,104267
!E TRIAL_EVENT_VAR stimulus_on,105277
!E TRIAL_EVENT_VAR stimulus_off,107283
TRIAL_END,107791
TRIALID,107801
!E TRIAL_EVENT_VAR fixation,107803
!E TRIAL_EVENT_VAR stimulus_on,108811
!E TRIAL_EVENT_VAR stimulus_off,110816
TRIAL_END,111323
TRIALID,111337
!E TRIAL_EVENT_VAR fixation,111339
!E TRIAL_EVENT_VAR stimulus_on,112346
!E TRIAL_EVENT_VAR stimulus_off,114350
TRIAL_END,114857
TRIALID,114873
!E TRIAL_EVENT_VAR fixation,114874
!E TRIAL_EVENT_VAR stimulus_on,115882
!E TRIAL_EVENT_VAR stimulus_off,117887
TRIAL_END,118394
TRIALID,118409
!E TRIAL_EVENT_VAR fixation,118411
!E TRIAL_EVENT_VAR stimulus_on,119417
!E TRIAL_EVENT_VAR stimulus_off,121423
TRIAL_END,121930
TRIALID,121945
!E TRIAL_EVENT_VAR fixation,121947
!E TRIAL_EVENT_VAR stimulus_on,122955
!E TRIAL_EVENT_VAR stimulus_off,124960
TRIAL_END,125472
TRIALID,125482
!E TRIAL_EVENT_VAR fixation,125484
!E TRIAL_EVENT_VAR stimulus_on,126490
!E TRIAL_EVENT_VAR stimulus_off,128495
TRIAL_END,129003
TRIALID,129018
!E TRIAL_EVENT_VAR fixation,129020
!E TRIAL_EVENT_VAR stimulus_on,130027
!E TRIAL_EVENT_VAR stimulus_off,132032
TRIAL_END,132539
TRIALID,132555
!E TRIAL_EVENT_VAR fixation,132556
!E TRIAL_EVENT_VAR stimulus_on,133562
!E TRIAL_EVENT_VAR stimulus_off,135568
TRIAL_END,136076
TRIALID,136091
!E TRIAL_EVENT_VAR fixation,136092
!E TRIAL_EVENT_VAR stimulus_on,137099
!E TRIAL_EVENT_VAR stimulus_off,139105
TRIAL_END,139613
TRIALID,139626
!E TRIAL_EVENT_VAR fixation,139628
!E TRIAL_EVENT_VAR stimulus_on,140635
!E TRIAL_EVENT_VAR stimulus_off,142641
TRIAL_END,143148
TRIALID,143162
!E TRIAL_EVENT_VAR fixation,143164
