Event,RecordingTimestamp
TRIALID,86592
!E TRIAL_EVENT_VAR fixation,86595
!E TRIAL_EVENT_VAR stimulus_on,87605
!E TRIAL_EVENT_VAR stimulus_off,89609
TRIAL_END,90117
TRIALID,90136
!E TRIAL_EVENT_VAR fixation,90137
!E TRIAL_EVENT_VAR stimulus_on,91146
!E TRIAL_EVENT_VAR stimulus_off,93151
TRIAL_END,93658
TRIALID,93674
!E TRIAL_EVENT_VAR fixation,93676
!E TRIAL_EVENT_VAR stimulus_on,94683
!E TRIAL_EVENT_VAR stimulus_off,96689
TRIAL_END,97196
TRIALID,97211
!E TRIAL_EVENT_VAR fixation,97212
!E TRIAL_EVENT_VAR stimulus_on,98221
!E TRIAL_EVENT_VAR stimulus_off,100226
TRIAL_END,100734
TRIALID,100747
!E TRIAL_EVENT_VAR fixation,100749
!E TRIAL_EVENT_VAR stimulus_on,101755
!E TRIAL_EVENT_VAR stimulus_off,103760
TRIAL_END,104267
TRIALID,104283
!E TRIAL_EVENT_VAR fixation,104285
!E TRIAL_EVENT_VAR stimulus_on,105292
!E TRIAL_EVENT_VAR stimulus_off,107297
TRIAL_END,107804
TRIALID,113807
!E TRIAL_EVENT_VAR fixation,113809
!E TRIAL_EVENT_VAR stimulus_on,114818
!E TRIAL_EVENT_VAR stimulus_off,116822
TRIAL_END,117329
TRIALID,117344
!E TRIAL_EVENT_VAR fixation,117345
!E TRIAL_EVENT_VAR stimulus_on,118354
!E TRIAL_EVENT_VAR stimulus_off,120358
TRIAL_END,120865
TRIALID,120880
!E TRIAL_EVENT_VAR fixation,120882
!E TRIAL_EVENT_VAR stimulus_on,121888
!E TRIAL_EVENT_VAR stimulus_off,123895
TRIAL_END,124401
TRIALID,124416
!E TRIAL_EVENT_VAR fixation,124418
!E TRIAL_EVENT_VAR stimulus_on,125425
!E TRIAL_EVENT_VAR stimulus_off,127430
TRIAL_END,127937
TRIALID,127953
!E TRIAL_EVENT_VAR fixation,127954
!E TRIAL_EVENT_VAR stimulus_on,128962
!E TRIAL_EVENT_VAR stimulus_off,130967
TRIAL_END,131474
TRIALID,131489
!E TRIAL_EVENT_VAR fixation,131495
!E TRIAL_EVENT_VAR stimulus_on,132504
!E TRIAL_EVENT_VAR stimulus_off,134510
TRIAL_END,135017
TRIALID,135025
!E TRIAL_EVENT_VAR fixation,135027
!E TRIAL_EVENT_VAR stimulus_on,136033
!E TRIAL_EVENT_VAR stimulus_off,138038
TRIAL_END,138546
TRIALID,138561
!E TRIAL_EVENT_VAR fixation,138563
!E TRIAL_EVENT_VAR stimulus_on,139569
!E TRIAL_EVENT_VAR stimulus_off,141575
TRIAL_END,142082
TRIALID,142097
!E TRIAL_EVENT_VAR fixation,142099
!E TRIAL_EVENT_VAR stimulus_on,143105
!E TRIAL_EVENT_VAR stimulus_off,145111
TRIAL_END,145618
TRIALID,145634
!E TRIAL_EVENT_VAR fixation,145636
!E TRIAL_EVENT_VAR stimulus_on,146642
!E TRIAL_EVENT_VAR stimulus_off,148647
TRIAL_END,149154
TRIALID,149170
!E TRIAL_EVENT_VAR fixation,149171
!E TRIAL_EVENT_VAR stimulus_on,150179
