Event,RecordingTimestamp
TRIALID,70837
!E TRIAL_EVENT_VAR stimulus_onset,71847
TRIAL_END,72850
TRIALID,72861
!E TRIAL_EVENT_VAR stimulus_onset,73868
TRIAL_END,74873
TRIALID,74893
!E TRIAL_EVENT_VAR stimulus_onset,75902
TRIAL_END,76905
TRIALID,76928
!E TRIAL_EVENT_VAR stimulus_onset,77935
TRIAL_END,78939
TRIALID,78963
!E TRIAL_EVENT_VAR stimulus_onset,79971
TRIAL_END,80975
TRIALID,80998
!E TRIAL_EVENT_VAR stimulus_onset,82005
TRIAL_END,83008
TRIALID,83018
!E TRIAL_EVENT_VAR stimulus_onset,84026
TRIAL_END,85029
TRIALID,85052
!E TRIAL_EVENT_VAR stimulus_onset,86059
TRIAL_END,87063
TRIALID,87087
!E TRIAL_EVENT_VAR stimulus_onset,88094
TRIAL_END,89098
TRIALID,89121
!E TRIAL_EVENT_VAR stimulus_onset,90129
TRIAL_END,91133
TRIALID,91156
!E TRIAL_EVENT_VAR stimulus_onset,92163
TRIAL_END,93168
TRIALID,93192
!E TRIAL_EVENT_VAR stimulus_onset,94198
TRIAL_END,95202
TRIALID,95212
!E TRIAL_EVENT_VAR stimulus_onset,96220
TRIAL_END,97223
TRIALID,97246
!E TRIAL_EVENT_VAR stimulus_onset,98256
TRIAL_END,99261
TRIALID,99282
!E TRIAL_EVENT_VAR stimulus_onset,100288
TRIAL_END,101293
TRIALID,101315
!E TRIAL_EVENT_VAR stimulus_onset,102323
TRIAL_END,103327
TRIALID,103350
!E TRIAL_EVENT_VAR stimulus_onset,104357
TRIAL_END,105362
TRIALID,105385
!E TRIAL_EVENT_VAR stimulus_onset,106391
TRIAL_END,107395
TRIALID,107406
!E TRIAL_EVENT_VAR stimulus_onset,108412
TRIAL_END,109415
TRIALID,109438
!E TRIAL_EVENT_VAR stimulus_onset,110446
TRIAL_END,111449
