Event,RecordingTimestamp
TRIALID,35652.625
!E TRIAL_EVENT_VAR fixation,35658.685
!E TRIAL_EVENT_VAR stimulus_onset,36667.977
!E TRIAL_EVENT_VAR stimulus_offset,37673.039
TRIAL_END,37677.04
TRIALID,37678.04
!E TRIAL_EVENT_VAR fixation,37683.049
!E TRIAL_EVENT_VAR stimulus_onset,38691.183
!E TRIAL_EVENT_VAR stimulus_offset,39695.458
TRIAL_END,39699.458
TRIALID,39700.458
!E TRIAL_EVENT_VAR fixation,39705.466
!E TRIAL_EVENT_VAR stimulus_onset,40713.721
!E TRIAL_EVENT_VAR stimulus_offset,41718.616
TRIAL_END,41722.615
TRIALID,41723.615
!E TRIAL_EVENT_VAR fixation,41730.622
!E TRIAL_EVENT_VAR stimulus_onset,42739.738
!E TRIAL_EVENT_VAR stimulus_offset,43742.732
TRIAL_END,43746.707
TRIALID,43748.71
!E TRIAL_EVENT_VAR fixation,43752.754
!E TRIAL_EVENT_VAR stimulus_onset,44760.917
!E TRIAL_EVENT_VAR stimulus_offset,45766.004
TRIAL_END,45770.003
TRIALID,48784.106
!E TRIAL_EVENT_VAR fixation,48789.165
!E TRIAL_EVENT_VAR stimulus_onset,49798.434
!E TRIAL_EVENT_VAR stimulus_offset,50801.686
TRIAL_END,50805.685
TRIALID,50806.685
!E TRIAL_EVENT_VAR fixation,50811.698
!E TRIAL_EVENT_VAR stimulus_onset,51819.818
!E TRIAL_EVENT_VAR stimulus_offset,52822.822
TRIAL_END,52826.786
TRIALID,52827.79
!E TRIAL_EVENT_VAR fixation,52832.819
!E TRIAL_EVENT_VAR stimulus_onset,53839.941
!E TRIAL_EVENT_VAR stimulus_offset,54843.48
TRIAL_END,54847.467
TRIALID,57862.066
!E TRIAL_EVENT_VAR fixation,57867.038
!E TRIAL_EVENT_VAR stimulus_onset,58876.332
!E TRIAL_EVENT_VAR stimulus_offset,59880.525
TRIAL_END,59884.511
TRIALID,62898.697
!E TRIAL_EVENT_VAR fixation,62903.726
!E TRIAL_EVENT_VAR stimulus_onset,63913.076
!E TRIAL_EVENT_VAR stimulus_offset,64917.375
TRIAL_END,64921.371
TRIALID,64922.37
!E TRIAL_EVENT_VAR fixation,64933.342
!E TRIAL_EVENT_VAR stimulus_onset,65942.593
!E TRIAL_EVENT_VAR stimulus_offset,66947.174
TRIAL_END,66951.166
TRIALID,66952.166
!E TRIAL_EVENT_VAR fixation,66957.173
!E TRIAL_EVENT_VAR stimulus_onset,67965.359
!E TRIAL_EVENT_VAR stimulus_offset,68969.333
TRIAL_END,68973.31
TRIALID,68975.311
!E TRIAL_EVENT_VAR fixation,68979.34
!E TRIAL_EVENT_VAR stimulus_onset,69987.859
!E TRIAL_EVENT_VAR stimulus_offset,70992.39
TRIAL_END,70996.355
TRIALID,70997.357
!E TRIAL_EVENT_VAR fixation,71005.357
!E TRIAL_EVENT_VAR stimulus_onset,72013.473
!E TRIAL_EVENT_VAR stimulus_offset,73016.747
TRIAL_END,73020.722
TRIALID,73021.719
!E TRIAL_EVENT_VAR fixation,73026.7
!E TRIAL_EVENT_VAR stimulus_onset,74035.077
!E TRIAL_EVENT_VAR stimulus_offset,75038.423
TRIAL_END,75042.423
TRIALID,75043.423
!E TRIAL_EVENT_VAR fixation,75048.43
!E TRIAL_EVENT_VAR stimulus_onset,76056.469
!E TRIAL_EVENT_VAR stimulus_offset,77059.445
TRIAL_END,77063.42
TRIALID,77064.419
!E TRIAL_EVENT_VAR fixation,77069.453
!E TRIAL_EVENT_VAR stimulus_onset,78076.619
!E TRIAL_EVENT_VAR stimulus_offset,79080.692
TRIAL_END,79084.711
